restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,51.350000000000314,51.350000000000314,150.09999999999962,1484,3.259408950805664,4,0,0,0,True
1,random_one_start,362.6,53.14999999999974,53.14999999999974,309.4500000000003,1538,3.360489845275879,4,0,0,0,True
2,random_one_start,374.7,54.94999999999967,54.949999999999676,319.75000000000034,1480,3.188688039779663,4,0,0,0,True
3,random_one_start,360.20000000000005,52.39999999999948,52.39999999999948,307.8000000000006,1447,3.2984960079193115,4,0,0,0,True
4,random_one_start,287.15,53.049999999999656,53.049999999999656,234.1000000000003,1320,3.3270299434661865,4,0,0,0,True
5,random_one_start,233.90000000000003,53.49999999999968,53.49999999999968,180.40000000000035,1396,3.355259895324707,4,0,0,0,True
6,random_one_start,357.15,53.89999999999973,53.89999999999973,303.2500000000002,1463,3.5106687545776367,4,0,0,0,True
7,random_one_start,350.8,54.35000000000018,54.35000000000018,296.4499999999998,1358,3.4525158405303955,4,0,0,0,True
8,random_one_start,354.65,53.349999999999525,53.349999999999525,301.30000000000047,1431,3.2756049633026123,4,0,0,0,True
9,random_one_start,326.25,51.399999999999636,51.39999999999964,274.85000000000036,1305,3.351210117340088,4,0,0,0,True
10,random_one_start,267.35,53.50000000000012,53.50000000000012,213.8499999999999,1451,3.352940082550049,4,0,0,0,True
11,random_one_start,439.95,53.90000000000027,53.90000000000027,386.0499999999997,1499,3.266901969909668,4,0,0,0,True
12,random_one_start,346.7,52.84999999999985,52.84999999999985,293.85000000000014,1348,3.2624671459198,4,0,0,0,True
13,random_one_start,349.4,53.29999999999965,53.29999999999965,296.1000000000003,1400,3.2552759647369385,4,0,0,0,True
14,random_one_start,294.05,57.349999999999696,57.349999999999696,236.70000000000033,1407,3.184100866317749,4,0,0,0,True
15,random_one_start,289.15,51.39999999999978,51.39999999999978,237.7500000000002,1336,3.2559828758239746,4,0,0,0,True
16,random_one_start,328.5,51.69999999999981,51.69999999999981,276.8000000000002,1423,3.4335238933563232,4,0,0,0,True
17,random_one_start,313.25,53.800000000000196,53.800000000000196,259.4499999999998,1368,3.388029098510742,4,0,0,0,True
18,random_one_start,292.55,53.249999999999716,53.249999999999716,239.3000000000003,1464,3.332335948944092,4,0,0,0,True
19,random_one_start,325.65,52.19999999999984,52.19999999999985,273.45000000000016,1502,3.3027150630950928,4,0,0,0,True
20,random_one_start,350.1,52.499999999999595,52.499999999999595,297.6000000000004,1470,3.417358875274658,4,0,0,0,True
21,random_one_start,290.0,53.400000000000304,53.400000000000304,236.59999999999968,1334,3.4819061756134033,4,0,0,0,True
22,random_one_start,184.79999999999995,52.799999999999756,52.799999999999756,132.0000000000002,1428,3.405198097229004,4,0,0,0,True
23,random_one_start,297.65,52.799999999999926,52.799999999999926,244.85000000000005,1399,3.247196912765503,4,0,0,0,True
24,random_one_start,355.35,51.89999999999988,51.89999999999988,303.45000000000016,1454,3.2719852924346924,4,0,0,0,True
25,random_one_start,268.79999999999995,52.70000000000003,52.70000000000003,216.0999999999999,1478,3.471674919128418,4,0,0,0,True
26,random_one_start,291.2,51.75000000000015,51.75000000000015,239.44999999999985,1258,3.270770311355591,4,0,0,0,True
27,random_one_start,296.29999999999995,51.600000000000115,51.600000000000115,244.69999999999985,1476,3.3170249462127686,4,0,0,0,True
28,random_one_start,335.75,53.000000000000156,53.000000000000156,282.74999999999983,1538,3.7581589221954346,4,0,0,0,True
29,random_one_start,267.25,52.64999999999961,52.64999999999961,214.6000000000004,1462,3.7398738861083984,4,0,0,0,True
30,random_one_start,235.60000000000002,53.55000000000012,53.55000000000012,182.0499999999999,1331,3.674436092376709,4,0,0,0,True
31,random_one_start,302.8,52.44999999999992,52.44999999999992,250.35000000000008,1460,3.8099489212036133,4,0,0,0,True
32,random_one_start,354.9,52.40000000000028,52.40000000000028,302.4999999999997,1444,3.7576961517333984,4,0,0,0,True
33,random_one_start,288.54999999999995,53.90000000000017,53.90000000000018,234.64999999999978,1375,3.7166457176208496,4,0,0,0,True
34,random_one_start,395.75,53.64999999999996,53.64999999999996,342.1,1448,3.2757411003112793,4,0,0,0,True
35,random_one_start,290.4,53.2999999999996,53.2999999999996,237.10000000000036,1533,3.2198667526245117,4,0,0,0,True
36,random_one_start,312.95000000000005,52.94999999999942,52.94999999999942,260.0000000000006,1504,3.2651729583740234,4,0,0,0,True
37,random_one_start,230.20000000000005,55.69999999999977,55.69999999999977,174.50000000000028,1437,3.2828500270843506,4,0,0,0,True
38,random_one_start,429.0,51.95000000000012,51.95000000000012,377.0499999999999,1373,3.225111961364746,4,0,0,0,True
39,random_one_start,283.70000000000005,52.05000000000011,52.05000000000011,231.64999999999992,1449,3.268968105316162,4,0,0,0,True
40,random_one_start,313.55,50.89999999999967,50.89999999999967,262.6500000000003,1442,3.219388008117676,4,0,0,0,True
41,random_one_start,284.0,53.50000000000011,53.500000000000114,230.4999999999999,1378,3.249394178390503,4,0,0,0,True
42,random_one_start,435.8,52.949999999999605,52.949999999999605,382.8500000000004,1325,3.2022809982299805,4,0,0,0,True
43,random_one_start,215.05000000000007,52.000000000000114,52.000000000000114,163.04999999999995,1426,3.2491848468780518,4,0,0,0,True
44,random_one_start,293.65000000000003,53.499999999999766,53.499999999999766,240.15000000000026,1484,3.1915817260742188,4,0,0,0,True
45,random_one_start,279.75000000000006,51.699999999999484,51.699999999999484,228.05000000000058,1396,3.263056993484497,4,0,0,0,True
46,random_one_start,291.65,51.89999999999931,51.89999999999931,239.75000000000068,1493,3.1967289447784424,3,0,0,0,True
47,random_one_start,406.8,53.69999999999975,53.69999999999975,353.10000000000025,1438,3.32367205619812,4,0,0,0,True
48,random_one_start,291.9,52.10000000000016,52.10000000000016,239.7999999999998,1392,3.6960909366607666,4,0,0,0,True
49,random_one_start,356.20000000000005,52.90000000000016,52.90000000000016,303.2999999999999,1482,3.3108508586883545,4,0,0,0,True
