restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
19,random_one_start,369.29999999999995,51.000000000000256,51.00000000000026,318.2999999999997,934,6.4093241691589355,4,0,0,0,True
20,random_one_start,337.8,49.44999999999992,49.44999999999992,288.3500000000001,1106,6.3891589641571045,4,0,0,0,True
21,random_one_start,370.55000000000007,49.95,49.95,320.6000000000001,1046,6.444021940231323,4,0,0,0,True
22,random_one_start,368.79999999999995,50.94999999999979,50.9499999999998,317.85000000000014,1021,6.434592008590698,4,0,0,0,True
23,random_one_start,389.59999999999997,48.19999999999975,48.19999999999975,341.4000000000002,840,6.448790073394775,4,0,0,0,True
24,random_one_start,371.59999999999997,49.04999999999982,49.04999999999984,322.5500000000001,1107,6.42380690574646,4,0,0,0,True
25,random_one_start,368.4,49.04999999999994,49.04999999999994,319.35,993,6.404261827468872,4,0,0,0,True
26,random_one_start,292.95000000000005,50.14999999999955,50.14999999999956,242.8000000000005,1146,6.412324905395508,4,0,0,0,True
27,random_one_start,276.7,49.14999999999975,49.14999999999975,227.55000000000024,1014,6.829107046127319,4,0,0,0,True
28,random_one_start,390.35,50.85000000000012,50.85000000000012,339.4999999999999,1078,6.7352821826934814,4,0,0,0,True
29,random_one_start,330.84999999999997,50.499999999999915,50.499999999999915,280.35,1081,6.725296974182129,4,0,0,0,True
30,random_one_start,335.7,49.799999999999514,49.79999999999953,285.9000000000005,1040,7.525040864944458,4,0,0,0,True
31,random_one_start,291.75,49.199999999999896,49.199999999999896,242.5500000000001,965,6.57650899887085,4,0,0,0,True
32,random_one_start,267.5,49.84999999999957,49.84999999999957,217.65000000000043,1122,6.428879261016846,4,0,0,0,True
33,random_one_start,211.64999999999998,50.6999999999997,50.699999999999704,160.95000000000027,1049,6.42054009437561,4,0,0,0,True
34,random_one_start,320.20000000000005,49.049999999999756,49.049999999999756,271.1500000000003,1046,6.477703094482422,4,0,0,0,True
35,random_one_start,321.9,50.799999999999784,50.799999999999784,271.1000000000002,1053,6.348690986633301,4,0,0,0,True
36,random_one_start,254.14999999999998,50.54999999999979,50.54999999999979,203.6000000000002,999,6.384489059448242,4,0,0,0,True
37,random_one_start,198.75,49.849999999999554,49.849999999999554,148.90000000000043,985,6.481931924819946,4,0,0,0,True
38,random_one_start,272.65000000000003,49.74999999999987,49.74999999999987,222.90000000000015,1001,6.515772819519043,4,0,0,0,True
39,random_one_start,353.2,50.0499999999999,50.049999999999905,303.1500000000001,1111,6.4851908683776855,4,0,0,0,True
40,random_one_start,321.75,48.79999999999978,48.799999999999784,272.9500000000002,915,6.424896717071533,4,0,0,0,True
41,random_one_start,362.2,49.9499999999999,49.9499999999999,312.2500000000001,1059,6.4291300773620605,4,0,0,0,True
42,random_one_start,227.84999999999997,51.25000000000002,51.25000000000003,176.59999999999994,1057,6.380738973617554,4,0,0,0,True
43,random_one_start,326.6,49.499999999999815,49.499999999999815,277.1000000000002,1047,6.321043014526367,4,0,0,0,True
44,random_one_start,320.15,49.899999999999636,49.899999999999636,270.25000000000034,1085,6.446520805358887,4,0,0,0,True
45,random_one_start,245.70000000000005,49.550000000000054,49.550000000000054,196.14999999999998,1026,6.440598011016846,4,0,0,0,True
46,random_one_start,236.45,51.85000000000008,51.85000000000009,184.5999999999999,1036,6.425918817520142,4,0,0,0,True
47,random_one_start,357.95,48.74999999999979,48.74999999999979,309.2000000000002,997,6.423568248748779,4,0,0,0,True
48,random_one_start,261.0,49.149999999999984,49.14999999999999,211.85000000000002,1084,6.465593099594116,4,0,0,0,True
49,random_one_start,438.6,51.19999999999999,51.19999999999999,387.40000000000003,1050,6.385453224182129,4,0,0,0,True
