restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,51.649999999999764,51.649999999999764,149.80000000000018,754,3.250412940979004,4,0,0,0,True
1,random_one_start,267.40000000000003,51.64999999999985,51.64999999999985,215.75000000000017,812,3.2422499656677246,4,0,0,0,True
2,random_one_start,281.85,51.00000000000014,51.00000000000014,230.84999999999988,724,3.263874053955078,4,0,0,0,True
3,random_one_start,344.2,50.94999999999968,50.94999999999968,293.2500000000003,764,3.2284791469573975,4,0,0,0,True
4,random_one_start,316.15000000000003,51.250000000000085,51.250000000000085,264.9,853,3.2273120880126953,4,0,0,0,True
5,random_one_start,292.75000000000006,52.95000000000018,52.950000000000195,239.79999999999987,810,3.236738920211792,4,0,0,0,True
6,random_one_start,304.9,53.44999999999977,53.44999999999977,251.45000000000022,796,3.2228119373321533,4,0,0,0,True
7,random_one_start,353.85,52.849999999999525,52.849999999999525,301.0000000000005,954,3.236624002456665,4,0,0,0,True
8,random_one_start,289.35,53.99999999999994,53.99999999999994,235.35000000000008,832,3.245241165161133,4,0,0,0,True
9,random_one_start,407.45,53.449999999999804,53.449999999999825,354.00000000000017,778,3.2414510250091553,4,0,0,0,True
10,random_one_start,213.55,52.09999999999996,52.09999999999996,161.45000000000005,780,3.268465995788574,4,0,0,0,True
11,random_one_start,389.50000000000006,52.19999999999993,52.19999999999994,337.3000000000001,781,3.2821969985961914,4,0,0,0,True
12,random_one_start,403.45000000000005,52.949999999999704,52.94999999999971,350.50000000000034,795,3.1867289543151855,4,0,0,0,True
13,random_one_start,289.5,51.749999999999716,51.749999999999716,237.75000000000028,820,3.1984000205993652,4,0,0,0,True
14,random_one_start,327.85,53.300000000000054,53.300000000000054,274.54999999999995,909,3.246644973754883,4,0,0,0,True
15,random_one_start,245.60000000000002,51.04999999999981,51.04999999999981,194.5500000000002,832,3.263593912124634,4,0,0,0,True
16,random_one_start,295.35,52.84999999999992,52.84999999999992,242.5000000000001,780,3.2511239051818848,4,0,0,0,True
17,random_one_start,355.9,50.40000000000035,50.40000000000035,305.49999999999966,785,3.176198720932007,4,0,0,0,True
18,random_one_start,297.0,50.44999999999973,50.449999999999754,246.55000000000027,751,3.289537191390991,4,0,0,0,True
19,random_one_start,379.0,52.599999999999994,52.599999999999994,326.4,786,3.235274076461792,4,0,0,0,True
20,random_one_start,325.25,53.899999999999984,53.899999999999984,271.35,884,3.2069520950317383,4,0,0,0,True
21,random_one_start,415.75,51.449999999999925,51.44999999999993,364.30000000000007,882,3.2317798137664795,4,0,0,0,True
22,random_one_start,289.95000000000005,53.149999999999636,53.14999999999964,236.8000000000004,868,3.255280017852783,4,0,0,0,True
23,random_one_start,339.2,50.749999999999844,50.749999999999844,288.45000000000016,849,3.260576009750366,4,0,0,0,True
24,random_one_start,348.30000000000007,53.05000000000007,53.05000000000007,295.25,768,3.230563163757324,4,0,0,0,True
25,random_one_start,356.65,50.94999999999982,50.94999999999982,305.70000000000016,813,3.262460231781006,4,0,0,0,True
26,random_one_start,403.0,53.199999999999825,53.199999999999825,349.8000000000002,760,3.2043771743774414,4,0,0,0,True
27,random_one_start,334.09999999999997,51.20000000000003,51.20000000000003,282.8999999999999,821,3.1998131275177,4,0,0,0,True
28,random_one_start,386.8,50.70000000000012,50.70000000000012,336.0999999999999,776,3.269838809967041,4,0,0,0,True
29,random_one_start,344.55,51.39999999999978,51.39999999999978,293.1500000000002,771,3.214229106903076,4,0,0,0,True
