restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,52.200000000000074,52.200000000000074,149.24999999999986,1055,3.418933153152466,4,0,0,0,True
1,random_one_start,378.2,53.499999999999815,53.499999999999815,324.70000000000016,1052,3.3507180213928223,4,0,0,0,True
2,random_one_start,252.79999999999995,52.699999999999676,52.699999999999676,200.10000000000028,1009,3.3242921829223633,4,0,0,0,True
3,random_one_start,410.85,53.25000000000017,53.25000000000018,357.59999999999985,1063,3.2823150157928467,4,0,0,0,True
4,random_one_start,346.5,50.94999999999982,50.94999999999982,295.5500000000002,1031,3.343039035797119,4,0,0,0,True
5,random_one_start,265.35,51.69999999999973,51.69999999999973,213.6500000000003,995,3.3374688625335693,4,0,0,0,True
6,random_one_start,378.25,51.749999999999524,51.749999999999524,326.50000000000045,1018,3.326741933822632,4,0,0,0,True
7,random_one_start,420.84999999999997,51.04999999999983,51.049999999999834,369.8000000000001,986,3.2926828861236572,4,0,0,0,True
8,random_one_start,305.8,53.79999999999961,53.79999999999963,252.0000000000004,1019,3.3115367889404297,4,0,0,0,True
9,random_one_start,353.3,53.399999999999864,53.399999999999864,299.90000000000015,970,3.283123016357422,4,0,0,0,True
10,random_one_start,414.5,55.199999999999974,55.199999999999974,359.3,1047,3.4520511627197266,4,0,0,0,True
11,random_one_start,234.3,53.049999999999834,53.049999999999834,181.25000000000017,962,3.758665084838867,4,0,0,0,True
12,random_one_start,231.25,51.700000000000045,51.700000000000045,179.54999999999995,992,3.3095431327819824,4,0,0,0,True
13,random_one_start,256.85,51.64999999999953,51.64999999999954,205.2000000000005,909,3.4029860496520996,4,0,0,0,True
14,random_one_start,286.15,51.79999999999959,51.79999999999959,234.3500000000004,987,3.266335964202881,4,0,0,0,True
15,random_one_start,286.65,52.100000000000016,52.100000000000016,234.54999999999995,1009,3.292616844177246,4,0,0,0,True
16,random_one_start,401.2,50.79999999999977,50.79999999999977,350.4000000000002,1038,3.4145519733428955,4,0,0,0,True
17,random_one_start,319.25,53.650000000000084,53.650000000000084,265.5999999999999,981,3.3431568145751953,4,0,0,0,True
18,random_one_start,331.9,53.69999999999947,53.69999999999947,278.2000000000005,1087,3.9509098529815674,4,0,0,0,True
19,random_one_start,228.64999999999998,51.849999999999696,51.849999999999696,176.8000000000003,914,3.8073952198028564,4,0,0,0,True
20,random_one_start,316.80000000000007,51.800000000000225,51.800000000000225,264.99999999999983,1032,3.5185039043426514,4,0,0,0,True
21,random_one_start,345.4,53.1999999999996,53.1999999999996,292.2000000000004,989,3.403050184249878,4,0,0,0,True
22,random_one_start,293.15,50.74999999999992,50.74999999999992,242.40000000000006,983,3.4073939323425293,4,0,0,0,True
23,random_one_start,350.25,53.39999999999988,53.39999999999988,296.85000000000014,964,3.3506438732147217,4,0,0,0,True
24,random_one_start,283.45,54.400000000000034,54.400000000000034,229.04999999999995,1153,3.2694947719573975,4,0,0,0,True
25,random_one_start,432.55000000000007,51.14999999999971,51.14999999999971,381.4000000000004,1136,3.2635746002197266,4,0,0,0,True
26,random_one_start,318.0,56.20000000000006,56.20000000000006,261.79999999999995,1121,3.214801073074341,3,0,0,0,True
27,random_one_start,250.75,52.59999999999987,52.59999999999987,198.15000000000012,1064,3.334580898284912,4,0,0,0,True
28,random_one_start,302.75,53.99999999999985,53.99999999999985,248.75000000000014,1020,4.391252040863037,4,0,0,0,True
29,random_one_start,247.5,54.19999999999988,54.19999999999988,193.30000000000013,1136,3.9575860500335693,4,0,0,0,True
