restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,50.49999999999955,50.49999999999955,150.9500000000004,1998,6.455291986465454,4,0,0,0,True
1,random_one_start,286.40000000000003,50.29999999999967,50.29999999999967,236.10000000000036,1942,6.44238805770874,4,0,0,0,True
2,random_one_start,295.75,50.90000000000025,50.950000000000244,244.84999999999974,1872,6.437047243118286,4,0,0,0,True
3,random_one_start,268.45000000000005,50.39999999999987,50.39999999999987,218.05000000000018,2029,6.495847940444946,4,0,0,0,True
4,random_one_start,259.45,49.59999999999953,49.59999999999953,209.85000000000045,1924,6.469084024429321,4,0,0,0,True
5,random_one_start,346.95000000000005,50.15000000000012,50.15000000000012,296.79999999999995,1908,6.445369005203247,4,0,0,0,True
6,random_one_start,203.49999999999994,50.79999999999995,50.799999999999955,152.7,1820,6.481001138687134,4,0,0,0,True
7,random_one_start,267.7,49.450000000000166,49.450000000000166,218.24999999999983,2014,6.513994932174683,4,0,0,0,True
8,random_one_start,351.8,50.09999999999937,50.099999999999376,301.7000000000006,1905,6.588299036026001,4,0,0,0,True
9,random_one_start,348.70000000000005,50.04999999999964,50.04999999999964,298.65000000000043,1909,6.445244073867798,4,0,0,0,True
10,random_one_start,318.15,49.850000000000136,49.850000000000136,268.29999999999984,1845,6.535640239715576,4,0,0,0,True
11,random_one_start,322.70000000000005,51.99999999999977,51.99999999999977,270.7000000000003,1903,6.477604866027832,4,0,0,0,True
12,random_one_start,295.34999999999997,50.14999999999944,50.149999999999444,245.20000000000053,1887,6.474088907241821,4,0,0,0,True
13,random_one_start,349.45,51.45000000000015,51.45000000000016,297.99999999999983,1964,6.4993181228637695,4,0,0,0,True
14,random_one_start,313.45,50.749999999999844,50.749999999999844,262.70000000000016,1851,6.459480047225952,3,0,0,0,True
15,random_one_start,374.04999999999995,50.79999999999941,50.79999999999941,323.25000000000057,1772,6.758379220962524,4,0,0,0,True
16,random_one_start,384.45,52.549999999999905,52.549999999999905,331.9000000000001,1854,6.59590220451355,4,0,0,0,True
17,random_one_start,365.2,51.04999999999974,51.04999999999974,314.15000000000026,1902,6.5510783195495605,4,0,0,0,True
18,random_one_start,352.59999999999997,50.24999999999945,50.24999999999946,302.35000000000053,1936,6.508223056793213,4,0,0,0,True
19,random_one_start,315.55,49.0499999999998,49.0499999999998,266.5000000000002,1908,6.437148094177246,4,0,0,0,True
20,random_one_start,415.55,50.750000000000036,50.750000000000036,364.79999999999995,1830,6.491160154342651,4,0,0,0,True
21,random_one_start,311.0,50.70000000000019,50.70000000000019,260.29999999999984,1896,6.525937795639038,4,0,0,0,True
22,random_one_start,399.04999999999995,49.95000000000003,49.95000000000003,349.0999999999999,1878,6.4410560131073,4,0,0,0,True
23,random_one_start,383.84999999999997,51.80000000000015,51.80000000000015,332.04999999999984,1922,6.405470848083496,4,0,0,0,True
24,random_one_start,288.29999999999995,51.4499999999996,51.4499999999996,236.85000000000036,1869,6.484544992446899,4,0,0,0,True
25,random_one_start,296.8,50.49999999999971,50.49999999999971,246.3000000000003,1847,6.452093839645386,4,0,0,0,True
26,random_one_start,203.89999999999998,51.100000000000044,51.10000000000005,152.79999999999993,1779,6.424061059951782,4,0,0,0,True
27,random_one_start,277.45000000000005,51.40000000000005,51.40000000000005,226.05,2004,6.366950035095215,4,0,0,0,True
28,random_one_start,267.8,50.35,50.35,217.45000000000002,1944,6.519602060317993,4,0,0,0,True
29,random_one_start,310.45,49.99999999999943,49.99999999999943,260.45000000000056,1871,7.213317155838013,4,0,0,0,True
30,random_one_start,305.55,51.04999999999956,51.04999999999956,254.50000000000045,1893,6.569596767425537,4,0,0,0,True
31,random_one_start,257.1,52.09999999999957,52.09999999999957,205.00000000000045,2047,6.7507641315460205,4,0,0,0,True
32,random_one_start,323.29999999999995,50.59999999999927,50.59999999999927,272.70000000000067,1959,6.43688702583313,4,0,0,0,True
33,random_one_start,287.6,51.10000000000005,51.10000000000005,236.49999999999997,1928,6.421881914138794,4,0,0,0,True
34,random_one_start,287.65,51.29999999999947,51.29999999999947,236.3500000000005,1931,6.625523090362549,4,0,0,0,True
35,random_one_start,269.79999999999995,51.29999999999965,51.29999999999965,218.5000000000003,1926,6.7205870151519775,4,0,0,0,True
36,random_one_start,202.35000000000002,51.09999999999977,51.09999999999977,151.25000000000026,1872,6.493896961212158,4,0,0,0,True
37,random_one_start,294.85,51.19999999999985,51.19999999999985,243.65000000000018,1942,6.396891832351685,4,0,0,0,True
38,random_one_start,333.55,50.54999999999956,50.54999999999956,283.00000000000045,1910,6.4329993724823,4,0,0,0,True
39,random_one_start,361.45,49.84999999999984,49.84999999999984,311.60000000000014,1868,6.470637798309326,4,0,0,0,True
40,random_one_start,322.35,49.64999999999961,49.64999999999961,272.7000000000004,1748,7.2038891315460205,4,0,0,0,True
41,random_one_start,295.6,51.44999999999938,51.44999999999938,244.15000000000066,2001,7.1128623485565186,4,0,0,0,True
42,random_one_start,366.35,49.949999999999704,49.94999999999971,316.4000000000003,1799,6.547994136810303,4,0,0,0,True
43,random_one_start,325.95000000000005,50.34999999999979,50.34999999999979,275.60000000000025,1885,6.6016929149627686,4,0,0,0,True
44,random_one_start,325.85,50.64999999999966,50.64999999999966,275.2000000000004,1957,6.4503090381622314,4,0,0,0,True
45,random_one_start,258.4,51.34999999999993,51.34999999999993,207.05000000000004,1932,6.59438681602478,4,0,0,0,True
46,random_one_start,268.65,52.24999999999959,52.24999999999959,216.40000000000038,1776,6.377015829086304,4,0,0,0,True
47,random_one_start,386.25,49.20000000000005,49.20000000000005,337.04999999999995,1849,6.419471979141235,4,0,0,0,True
48,random_one_start,361.40000000000003,51.250000000000234,51.250000000000234,310.1499999999998,1940,6.392053842544556,3,0,0,0,True
49,random_one_start,277.85,50.749999999999126,50.749999999999126,227.1000000000009,1900,6.334466934204102,4,0,0,0,True
