restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,52.200000000000074,52.200000000000074,149.24999999999986,1055,3.3324921131134033,4,0,0,0,True
1,random_one_start,378.2,53.499999999999815,53.499999999999815,324.70000000000016,1052,3.196462869644165,4,0,0,0,True
2,random_one_start,252.79999999999995,52.699999999999676,52.699999999999676,200.10000000000028,1009,3.184353828430176,4,0,0,0,True
3,random_one_start,410.85,53.25000000000017,53.25000000000018,357.59999999999985,1063,3.200786828994751,4,0,0,0,True
4,random_one_start,346.5,50.94999999999982,50.94999999999982,295.5500000000002,1031,3.1946048736572266,4,0,0,0,True
5,random_one_start,265.35,51.69999999999973,51.69999999999973,213.6500000000003,995,3.212883949279785,4,0,0,0,True
6,random_one_start,378.25,51.749999999999524,51.749999999999524,326.50000000000045,1018,3.234072685241699,4,0,0,0,True
7,random_one_start,420.84999999999997,51.04999999999983,51.049999999999834,369.8000000000001,986,3.200510025024414,4,0,0,0,True
8,random_one_start,305.8,53.79999999999961,53.79999999999963,252.0000000000004,1019,3.2039902210235596,4,0,0,0,True
9,random_one_start,353.3,53.399999999999864,53.399999999999864,299.90000000000015,970,3.165726900100708,4,0,0,0,True
10,random_one_start,414.5,55.199999999999974,55.199999999999974,359.3,1047,3.1511740684509277,4,0,0,0,True
11,random_one_start,234.3,53.049999999999834,53.049999999999834,181.25000000000017,962,3.1890599727630615,4,0,0,0,True
12,random_one_start,231.25,51.700000000000045,51.700000000000045,179.54999999999995,992,3.21079683303833,4,0,0,0,True
13,random_one_start,256.85,51.64999999999953,51.64999999999954,205.2000000000005,909,3.164564847946167,4,0,0,0,True
14,random_one_start,286.15,51.79999999999959,51.79999999999959,234.3500000000004,987,3.179283857345581,4,0,0,0,True
15,random_one_start,286.65,52.100000000000016,52.100000000000016,234.54999999999995,1009,3.207225799560547,4,0,0,0,True
16,random_one_start,401.2,50.79999999999977,50.79999999999977,350.4000000000002,1038,3.21832013130188,4,0,0,0,True
17,random_one_start,319.25,53.650000000000084,53.650000000000084,265.5999999999999,981,3.21081805229187,4,0,0,0,True
18,random_one_start,331.9,53.69999999999947,53.69999999999947,278.2000000000005,1087,3.171308994293213,4,0,0,0,True
19,random_one_start,228.64999999999998,51.849999999999696,51.849999999999696,176.8000000000003,914,3.201347827911377,4,0,0,0,True
20,random_one_start,316.80000000000007,51.800000000000225,51.800000000000225,264.99999999999983,1032,3.191370964050293,4,0,0,0,True
21,random_one_start,345.4,53.1999999999996,53.1999999999996,292.2000000000004,989,3.2391481399536133,4,0,0,0,True
22,random_one_start,293.15,50.74999999999992,50.74999999999992,242.40000000000006,983,3.178924083709717,4,0,0,0,True
23,random_one_start,350.25,53.39999999999988,53.39999999999988,296.85000000000014,964,3.214930772781372,4,0,0,0,True
24,random_one_start,283.45,54.400000000000034,54.400000000000034,229.04999999999995,1153,3.2004947662353516,4,0,0,0,True
25,random_one_start,432.55000000000007,51.14999999999971,51.14999999999971,381.4000000000004,1136,3.199159860610962,4,0,0,0,True
26,random_one_start,318.0,56.20000000000006,56.20000000000006,261.79999999999995,1121,3.1462738513946533,3,0,0,0,True
27,random_one_start,250.75,52.59999999999987,52.59999999999987,198.15000000000012,1064,3.191300868988037,4,0,0,0,True
28,random_one_start,302.75,53.99999999999985,53.99999999999985,248.75000000000014,1020,3.1851751804351807,4,0,0,0,True
