restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,50.19999999999992,50.19999999999992,151.25,611,3.2829039096832275,4,0,0,0,True
1,random_one_start,256.19999999999993,53.249999999999844,53.24999999999985,202.9500000000001,574,3.288802146911621,4,0,0,0,True
2,random_one_start,229.85000000000002,51.49999999999969,51.49999999999969,178.35000000000034,598,3.281320333480835,4,0,0,0,True
3,random_one_start,234.85000000000002,51.299999999999635,51.299999999999635,183.55000000000038,639,3.7690889835357666,4,0,0,0,True
4,random_one_start,375.75,79.84999999999982,79.84999999999982,295.9000000000002,643,4.310771942138672,4,0,0,1,False
5,random_one_start,257.70000000000005,51.499999999999844,51.499999999999844,206.20000000000022,621,3.3485641479492188,4,0,0,0,True
6,random_one_start,290.70000000000005,50.549999999999784,50.549999999999784,240.15000000000026,577,3.2733700275421143,4,0,0,0,True
7,random_one_start,303.4,52.20000000000007,52.20000000000007,251.1999999999999,607,3.4919209480285645,4,0,0,0,True
8,random_one_start,323.15000000000003,51.95000000000006,51.95000000000008,271.2,625,3.6971960067749023,4,0,0,0,True
9,random_one_start,214.59999999999997,51.59999999999996,51.599999999999966,163.0,552,3.350700855255127,4,0,0,0,True
10,random_one_start,324.20000000000005,50.050000000000054,50.050000000000054,274.15,602,3.3330390453338623,4,0,0,0,True
11,random_one_start,265.5,50.89999999999971,50.89999999999971,214.6000000000003,605,3.3153791427612305,4,0,0,0,True
12,random_one_start,318.35,50.09999999999996,50.09999999999996,268.25000000000006,651,3.363292932510376,4,0,0,0,True
13,random_one_start,261.05,51.49999999999984,51.49999999999984,209.55000000000018,564,3.382384777069092,4,0,0,0,True
14,random_one_start,237.5,51.20000000000001,51.20000000000001,186.29999999999998,618,3.297642230987549,4,0,0,0,True
15,random_one_start,320.55000000000007,50.74999999999983,50.74999999999983,269.80000000000024,628,3.3368849754333496,4,0,0,0,True
