restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,50.14999999999976,50.14999999999976,151.30000000000018,942,6.374181747436523,4,0,0,0,True
1,random_one_start,296.15,51.09999999999985,51.09999999999985,245.05000000000013,1075,6.3206987380981445,4,0,0,0,True
2,random_one_start,296.85,49.50000000000007,49.50000000000007,247.34999999999997,1015,6.3328657150268555,4,0,0,0,True
3,random_one_start,330.19999999999993,48.44999999999945,48.449999999999456,281.75000000000045,1016,6.381407976150513,4,0,0,0,True
4,random_one_start,234.10000000000002,50.549999999999386,50.549999999999386,183.55000000000064,1021,84.73031687736511,4,0,0,0,True
5,random_one_start,358.8,50.39999999999999,50.39999999999999,308.40000000000003,1070,6.854083061218262,4,0,0,0,True
6,random_one_start,315.9,50.89999999999972,50.89999999999973,265.0000000000002,1080,6.834851026535034,4,0,0,0,True
7,random_one_start,381.15,49.0999999999997,49.0999999999997,332.0500000000003,1137,6.781277894973755,4,0,0,0,True
8,random_one_start,273.95000000000005,49.650000000000176,49.650000000000176,224.29999999999987,1044,6.480256795883179,4,0,0,0,True
9,random_one_start,410.0,49.650000000000105,49.650000000000105,360.3499999999999,913,6.494258880615234,4,0,0,0,True
10,random_one_start,322.45000000000005,50.19999999999982,50.199999999999825,272.2500000000002,1070,6.342689037322998,4,0,0,0,True
11,random_one_start,308.55,51.499999999999936,51.499999999999936,257.05000000000007,1119,6.372744083404541,4,0,0,0,True
12,random_one_start,395.85,50.69999999999988,50.69999999999988,345.15000000000015,972,6.410029172897339,4,0,0,0,True
13,random_one_start,312.30000000000007,51.24999999999978,51.24999999999978,261.0500000000003,1049,6.55846905708313,4,0,0,0,True
14,random_one_start,397.75,48.80000000000014,48.80000000000014,348.9499999999999,1144,7.156936883926392,4,0,0,0,True
15,random_one_start,292.0,49.4999999999994,49.49999999999941,242.5000000000006,1006,6.812448024749756,4,0,0,0,True
16,random_one_start,380.04999999999995,50.44999999999997,50.44999999999997,329.59999999999997,1052,7.0498528480529785,4,0,0,0,True
17,random_one_start,331.3,49.50000000000017,49.50000000000017,281.79999999999984,1125,6.474342107772827,4,0,0,0,True
18,random_one_start,295.8,49.84999999999998,49.84999999999998,245.95000000000005,1118,6.4261438846588135,4,0,0,0,True
19,random_one_start,369.29999999999995,51.000000000000256,51.00000000000026,318.2999999999997,934,6.375107049942017,4,0,0,0,True
20,random_one_start,337.8,49.44999999999992,49.44999999999992,288.3500000000001,1106,6.371883869171143,4,0,0,0,True
21,random_one_start,370.55000000000007,49.95,49.95,320.6000000000001,1046,6.462469816207886,4,0,0,0,True
22,random_one_start,368.79999999999995,50.94999999999979,50.9499999999998,317.85000000000014,1021,6.430574655532837,4,0,0,0,True
23,random_one_start,389.59999999999997,48.19999999999975,48.19999999999975,341.4000000000002,840,6.433168888092041,4,0,0,0,True
24,random_one_start,371.59999999999997,49.04999999999982,49.04999999999984,322.5500000000001,1107,6.402601957321167,4,0,0,0,True
25,random_one_start,368.4,49.04999999999994,49.04999999999994,319.35,993,7.002910137176514,4,0,0,0,True
26,random_one_start,292.95000000000005,50.14999999999955,50.14999999999956,242.8000000000005,1146,6.495291233062744,4,0,0,0,True
27,random_one_start,276.7,49.14999999999975,49.14999999999975,227.55000000000024,1014,6.544641017913818,4,0,0,0,True
28,random_one_start,390.35,50.85000000000012,50.85000000000012,339.4999999999999,1078,6.513917922973633,4,0,0,0,True
29,random_one_start,330.84999999999997,50.499999999999915,50.499999999999915,280.35,1081,6.495599985122681,4,0,0,0,True
