restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,50.09999999999985,50.09999999999985,151.35000000000008,2142,6.50246787071228,4,0,0,0,True
1,random_one_start,353.8,49.699999999999264,49.69999999999928,304.10000000000076,2125,6.540062189102173,4,0,0,0,True
2,random_one_start,383.25,51.49999999999976,51.49999999999976,331.7500000000002,2311,6.507269859313965,4,0,0,0,True
3,random_one_start,325.95,48.69999999999966,48.69999999999966,277.25000000000034,2160,6.408055067062378,4,0,0,0,True
4,random_one_start,228.10000000000002,50.299999999999265,50.299999999999265,177.80000000000075,2198,6.601500988006592,4,0,0,0,True
5,random_one_start,291.0,49.14999999999969,49.1499999999997,241.8500000000003,2139,6.664041996002197,4,0,0,0,True
6,random_one_start,291.6,50.949999999998965,50.949999999998965,240.65000000000106,2179,6.45140814781189,4,0,0,0,True
7,random_one_start,299.65,50.39999999999963,50.39999999999963,249.25000000000034,2208,6.4640138149261475,4,0,0,0,True
8,random_one_start,352.9,51.59999999999955,51.59999999999955,301.3000000000004,2149,6.4897308349609375,4,0,0,0,True
9,random_one_start,260.45,51.50000000000022,51.500000000000234,208.94999999999976,2256,6.450243949890137,4,0,0,0,True
10,random_one_start,271.05,49.450000000000266,49.450000000000266,221.59999999999974,2145,6.478899002075195,4,0,0,0,True
11,random_one_start,335.94999999999993,50.09999999999916,50.09999999999916,285.85000000000076,2140,6.496767997741699,4,0,0,0,True
12,random_one_start,358.6,49.7499999999993,49.7499999999993,308.8500000000007,2096,6.490900039672852,4,0,0,0,True
13,random_one_start,368.54999999999995,52.19999999999952,52.19999999999952,316.3500000000004,2249,6.569249153137207,4,0,0,0,True
14,random_one_start,274.34999999999997,51.34999999999954,51.34999999999954,223.00000000000043,2136,6.449023008346558,4,0,0,0,True
15,random_one_start,331.34999999999997,52.35000000000059,52.35000000000059,278.9999999999994,2107,6.480207204818726,4,0,0,0,True
16,random_one_start,256.7,49.59999999999975,49.59999999999976,207.10000000000025,2160,6.555675983428955,4,0,0,0,True
17,random_one_start,341.5,49.55000000000006,49.550000000000075,291.94999999999993,2210,6.8641040325164795,4,0,0,0,True
18,random_one_start,350.15000000000003,51.59999999999966,51.59999999999966,298.55000000000035,2213,6.455537796020508,4,0,0,0,True
19,random_one_start,385.7,50.20000000000001,50.20000000000001,335.5,2191,6.445104122161865,4,0,0,0,True
20,random_one_start,261.25,49.99999999999966,49.99999999999966,211.25000000000034,2278,6.4624409675598145,4,0,0,0,True
21,random_one_start,257.95,51.349999999999895,51.349999999999895,206.60000000000008,2195,6.479258060455322,3,0,0,0,True
22,random_one_start,300.85,50.299999999999955,50.299999999999955,250.55000000000007,2141,6.551336050033569,4,0,0,0,True
23,random_one_start,282.70000000000005,50.65000000000019,50.65000000000019,232.04999999999984,2058,6.468506097793579,4,0,0,0,True
24,random_one_start,265.6,49.2499999999998,49.24999999999981,216.35000000000022,2005,6.475414991378784,4,0,0,0,True
25,random_one_start,343.9,50.59999999999957,50.59999999999957,293.3000000000004,2055,6.504187107086182,4,0,0,0,True
26,random_one_start,359.8,50.29999999999964,50.29999999999964,309.50000000000034,2101,6.42143702507019,4,0,0,0,True
27,random_one_start,294.75,50.100000000000335,50.100000000000335,244.64999999999966,2193,6.43733286857605,4,0,0,0,True
28,random_one_start,211.3,49.749999999999915,49.749999999999915,161.5500000000001,2182,6.5157129764556885,4,0,0,0,True
29,random_one_start,377.74999999999994,50.549999999999855,50.549999999999855,327.2000000000001,2246,6.418416976928711,4,0,0,0,True
