restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,52.199999999999974,52.199999999999974,149.24999999999994,556,3.3425159454345703,4,0,0,0,True
1,random_one_start,302.8,50.14999999999957,50.14999999999957,252.65000000000043,711,3.3995401859283447,4,0,0,0,True
2,random_one_start,355.2,51.84999999999974,51.84999999999974,303.35000000000025,657,3.4735770225524902,4,0,0,0,True
3,random_one_start,294.59999999999997,52.550000000000175,52.55000000000018,242.04999999999978,617,3.656581163406372,4,0,0,0,True
4,random_one_start,278.5,51.34999999999988,51.34999999999989,227.15000000000012,523,3.5270121097564697,4,0,0,0,True
5,random_one_start,271.85,51.44999999999983,51.44999999999983,220.4000000000002,547,3.541269063949585,4,0,0,0,True
6,random_one_start,239.39999999999998,51.9999999999999,51.9999999999999,187.4000000000001,589,3.444530963897705,4,0,0,0,True
7,random_one_start,431.84999999999997,52.20000000000002,52.20000000000002,379.65,658,3.3542959690093994,4,0,0,0,True
8,random_one_start,330.1,51.15000000000002,51.15000000000002,278.95,589,3.271785020828247,4,0,0,0,True
9,random_one_start,362.3,52.399999999999935,52.39999999999994,309.9000000000001,583,3.281980276107788,4,0,0,0,True
10,random_one_start,364.75,53.99999999999991,53.99999999999991,310.7500000000001,580,3.2540719509124756,4,0,0,0,True
11,random_one_start,297.2,52.999999999999844,52.999999999999844,244.20000000000016,685,3.366016149520874,4,0,0,0,True
12,random_one_start,296.4,51.80000000000001,51.80000000000001,244.59999999999997,707,3.332709312438965,4,0,0,0,True
13,random_one_start,421.90000000000003,53.94999999999974,53.94999999999975,367.9500000000003,631,3.3183908462524414,4,0,0,0,True
14,random_one_start,303.55,51.74999999999989,51.74999999999989,251.80000000000013,548,3.2473647594451904,4,0,0,0,True
15,random_one_start,287.04999999999995,51.85000000000007,51.85000000000007,235.19999999999987,576,3.2393157482147217,3,0,0,0,True
16,random_one_start,257.75,50.99999999999973,50.99999999999973,206.75000000000028,621,3.2749531269073486,4,0,0,0,True
17,random_one_start,354.0,51.64999999999992,51.64999999999993,302.3500000000001,603,3.2658369541168213,4,0,0,0,True
18,random_one_start,349.3,52.45000000000005,52.45000000000005,296.84999999999997,580,3.2708678245544434,4,0,0,0,True
19,random_one_start,316.5,52.14999999999975,52.14999999999975,264.35000000000025,593,3.367928981781006,4,0,0,0,True
20,random_one_start,350.9,50.94999999999989,50.94999999999989,299.9500000000001,649,3.2289159297943115,4,0,0,0,True
21,random_one_start,344.25,51.199999999999754,51.19999999999976,293.05000000000024,626,3.262601137161255,4,0,0,0,True
22,random_one_start,317.09999999999997,53.84999999999988,53.84999999999988,263.2500000000001,532,3.25087833404541,4,0,0,0,True
23,random_one_start,236.75,52.09999999999974,52.099999999999746,184.65000000000026,620,3.2903521060943604,4,0,0,0,True
24,random_one_start,326.69999999999993,51.64999999999979,51.64999999999979,275.0500000000001,575,3.244469165802002,4,0,0,0,True
25,random_one_start,291.45,52.499999999999886,52.499999999999886,238.9500000000001,544,3.302745819091797,4,0,0,0,True
26,random_one_start,273.54999999999995,50.9999999999998,50.9999999999998,222.55000000000015,533,3.2282941341400146,4,0,0,0,True
27,random_one_start,378.25,51.7499999999999,51.7499999999999,326.5000000000001,513,3.259852886199951,4,0,0,0,True
28,random_one_start,283.0,51.449999999999584,51.44999999999959,231.5500000000004,696,3.2465007305145264,4,0,0,0,True
29,random_one_start,333.15,53.249999999999716,53.249999999999716,279.90000000000026,716,3.2907299995422363,4,0,0,0,True
30,random_one_start,319.6,50.70000000000017,50.70000000000017,268.89999999999986,551,3.276036024093628,4,0,0,0,True
31,random_one_start,359.65000000000003,51.849999999999824,51.849999999999824,307.8000000000002,630,3.31512188911438,4,0,0,0,True
32,random_one_start,269.1,50.8500000000001,50.8500000000001,218.24999999999991,628,3.323854923248291,4,0,0,0,True
33,random_one_start,267.5,51.050000000000125,51.05000000000013,216.44999999999987,619,3.3009450435638428,4,0,0,0,True
34,random_one_start,373.2,52.299999999999926,52.299999999999926,320.9000000000001,622,3.2665560245513916,4,0,0,0,True
35,random_one_start,321.15,48.999999999999844,48.999999999999844,272.15000000000015,646,3.278409957885742,4,0,0,0,True
36,random_one_start,268.75,51.3000000000001,51.300000000000104,217.4499999999999,508,3.223051071166992,4,0,0,0,True
37,random_one_start,298.4,49.69999999999959,49.69999999999959,248.7000000000004,555,3.306368112564087,4,0,0,0,True
38,random_one_start,348.45,52.349999999999916,52.349999999999916,296.1000000000001,593,3.3380839824676514,4,0,0,0,True
39,random_one_start,313.4,51.55000000000002,51.55000000000002,261.84999999999997,567,4.16570782661438,4,0,0,0,True
40,random_one_start,262.50000000000006,52.05000000000003,52.05000000000003,210.45000000000002,692,3.509117841720581,4,0,0,0,True
41,random_one_start,322.2,50.79999999999989,50.79999999999989,271.4000000000001,614,3.419743061065674,4,0,0,0,True
42,random_one_start,404.65,51.19999999999989,51.19999999999989,353.4500000000001,641,3.308260202407837,4,0,0,0,True
43,random_one_start,263.1,51.049999999999926,51.049999999999926,212.0500000000001,670,3.3447659015655518,4,0,0,0,True
44,random_one_start,414.55,51.25,51.25,363.3,644,3.262356996536255,4,0,0,0,True
45,random_one_start,395.75,52.699999999999974,52.69999999999999,343.05,670,3.2903940677642822,4,0,0,0,True
46,random_one_start,382.09999999999997,51.69999999999996,51.69999999999996,330.4,635,3.255790948867798,4,0,0,0,True
47,random_one_start,259.5,51.700000000000074,51.700000000000074,207.79999999999993,688,3.251089096069336,4,0,0,0,True
48,random_one_start,266.3,50.14999999999979,50.14999999999979,216.1500000000002,571,3.3373658657073975,4,0,0,0,True
49,random_one_start,414.70000000000005,52.34999999999977,52.34999999999977,362.35000000000025,543,3.3597350120544434,4,0,0,0,True
