restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,53.24999999999988,53.24999999999988,148.20000000000005,954,3.2169179916381836,4,0,0,0,True
1,random_one_start,408.0,51.349999999999575,51.349999999999575,356.65000000000043,1033,3.180006980895996,4,0,0,0,True
2,random_one_start,294.3,51.499999999999815,51.499999999999815,242.80000000000018,1045,3.225503921508789,4,0,0,0,True
3,random_one_start,355.9,51.599999999999845,51.599999999999845,304.3000000000001,1086,3.2706398963928223,4,0,0,0,True
4,random_one_start,293.25,52.19999999999982,52.19999999999982,241.05000000000018,1020,3.1913270950317383,4,0,0,0,True
5,random_one_start,353.70000000000005,53.150000000000105,53.150000000000105,300.54999999999995,958,3.2236149311065674,4,0,0,0,True
6,random_one_start,294.65,51.250000000000064,51.250000000000064,243.39999999999992,1022,3.2604148387908936,4,0,0,0,True
7,random_one_start,324.9,53.74999999999986,53.74999999999986,271.1500000000001,1076,3.2630841732025146,4,0,0,0,True
8,random_one_start,354.75,51.49999999999976,51.49999999999976,303.2500000000002,1102,3.32407283782959,4,0,0,0,True
9,random_one_start,287.7,52.049999999999834,52.049999999999834,235.65000000000015,933,3.187680959701538,4,0,0,0,True
10,random_one_start,297.54999999999995,55.400000000000084,55.40000000000009,242.14999999999986,987,3.2037408351898193,4,0,0,0,True
11,random_one_start,302.5,51.34999999999985,51.34999999999985,251.15000000000015,1062,3.2559621334075928,4,0,0,0,True
12,random_one_start,376.55,53.149999999999885,53.14999999999989,323.40000000000015,1019,3.204395055770874,4,0,0,0,True
13,random_one_start,292.95,51.14999999999968,51.14999999999968,241.8000000000003,991,3.2512502670288086,4,0,0,0,True
14,random_one_start,294.0,52.299999999999926,52.29999999999994,241.70000000000007,911,3.2093698978424072,4,0,0,0,True
15,random_one_start,300.40000000000003,53.84999999999991,53.849999999999916,246.55000000000013,1096,3.186756134033203,4,0,0,0,True
16,random_one_start,265.05,53.39999999999969,53.39999999999969,211.65000000000032,1054,3.21502685546875,4,0,0,0,True
17,random_one_start,333.65,52.849999999999824,52.849999999999824,280.8000000000002,992,3.1845691204071045,4,0,0,0,True
18,random_one_start,304.5,51.64999999999981,51.64999999999981,252.8500000000002,1075,3.2297651767730713,4,0,0,0,True
19,random_one_start,348.1,54.50000000000012,54.50000000000012,293.5999999999999,972,3.223961114883423,4,0,0,0,True
20,random_one_start,325.1,50.14999999999993,50.14999999999993,274.9500000000001,1019,3.2265877723693848,4,0,0,0,True
21,random_one_start,356.7,50.149999999999494,50.149999999999494,306.5500000000005,1183,3.1944961547851562,4,0,0,0,True
22,random_one_start,318.55,52.94999999999994,52.94999999999994,265.6000000000001,1099,3.191722869873047,4,0,0,0,True
23,random_one_start,294.95,51.84999999999968,51.84999999999968,243.1000000000003,1030,3.167026996612549,4,0,0,0,True
24,random_one_start,342.55,49.900000000000034,49.900000000000034,292.65,924,3.2112081050872803,4,0,0,0,True
25,random_one_start,322.09999999999997,51.89999999999978,51.89999999999978,270.20000000000016,982,3.2134170532226562,4,0,0,0,True
26,random_one_start,353.79999999999995,51.599999999999824,51.599999999999824,302.20000000000016,992,3.2203171253204346,4,0,0,0,True
27,random_one_start,345.3,53.0499999999998,53.0499999999998,292.2500000000002,1057,3.231133222579956,4,0,0,0,True
28,random_one_start,263.15000000000003,51.34999999999974,51.34999999999974,211.8000000000003,1082,3.2145190238952637,4,0,0,0,True
29,random_one_start,287.3,53.699999999999356,53.69999999999936,233.60000000000065,977,3.231049060821533,4,0,0,0,True
30,random_one_start,401.0,52.70000000000007,52.70000000000007,348.29999999999995,999,3.224334955215454,4,0,0,0,True
31,random_one_start,331.45,51.600000000000065,51.600000000000065,279.8499999999999,1061,3.206770896911621,3,0,0,0,True
32,random_one_start,278.85,52.6499999999998,52.6499999999998,226.20000000000022,1041,3.217223882675171,4,0,0,0,True
33,random_one_start,312.7,52.39999999999957,52.39999999999957,260.3000000000004,1095,3.2505908012390137,4,0,0,0,True
34,random_one_start,322.95,53.59999999999981,53.59999999999981,269.3500000000002,1016,3.18088698387146,4,0,0,0,True
35,random_one_start,231.05000000000007,54.050000000000146,54.050000000000146,176.99999999999991,983,3.19333815574646,4,0,0,0,True
36,random_one_start,309.95000000000005,51.100000000000065,51.100000000000065,258.84999999999997,936,3.243029832839966,4,0,0,0,True
37,random_one_start,344.20000000000005,53.549999999999514,53.549999999999514,290.65000000000055,1013,3.2309741973876953,4,0,0,0,True
38,random_one_start,375.45000000000005,51.2,51.2,324.25000000000006,935,3.222580909729004,3,0,0,0,True
39,random_one_start,304.9,51.749999999999744,51.749999999999744,253.15000000000023,1036,3.167341947555542,4,0,0,0,True
40,random_one_start,371.15000000000003,52.74999999999978,52.74999999999979,318.40000000000026,1010,3.191725254058838,4,0,0,0,True
41,random_one_start,290.0,52.05000000000018,52.05000000000018,237.94999999999982,936,3.358729124069214,4,0,0,0,True
42,random_one_start,360.05,53.84999999999954,53.84999999999954,306.2000000000005,1042,3.4140148162841797,4,0,0,0,True
43,random_one_start,238.04999999999995,53.2999999999996,53.2999999999996,184.75000000000034,1013,3.376443862915039,4,0,0,0,True
44,random_one_start,370.9,52.499999999999716,52.49999999999972,318.40000000000026,1049,3.342419147491455,4,0,0,0,True
