restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,50.64999999999934,50.64999999999934,150.80000000000058,2870,6.534821271896362,4,0,0,0,True
1,random_one_start,303.70000000000005,50.399999999999906,50.399999999999906,253.30000000000013,2718,6.874377012252808,4,0,0,0,True
2,random_one_start,300.4,52.249999999999666,52.249999999999666,248.15000000000032,2826,6.738837003707886,4,0,0,0,True
3,random_one_start,351.15000000000003,49.50000000000023,49.50000000000023,301.6499999999998,2791,6.647685766220093,4,0,0,0,True
4,random_one_start,357.54999999999995,51.04999999999954,51.04999999999954,306.5000000000004,2810,7.1023149490356445,4,0,0,0,True
5,random_one_start,430.44999999999993,50.9500000000005,50.9500000000005,379.49999999999943,2803,6.911920070648193,4,0,0,0,True
6,random_one_start,368.95,50.49999999999942,50.49999999999942,318.45000000000056,2658,7.015119791030884,4,0,0,0,True
7,random_one_start,231.14999999999998,51.39999999999996,51.39999999999998,179.75,2771,7.672194242477417,4,0,0,0,True
8,random_one_start,260.95000000000005,50.64999999999984,50.64999999999984,210.3000000000002,2678,6.944244146347046,4,0,0,0,True
9,random_one_start,255.09999999999997,50.449999999999875,50.449999999999875,204.6500000000001,2652,7.005584001541138,4,0,0,0,True
10,random_one_start,428.1,49.89999999999949,49.89999999999949,378.20000000000056,2734,6.886576890945435,4,0,0,0,True
11,random_one_start,346.8,50.19999999999941,50.19999999999942,296.6000000000006,2856,6.657099962234497,4,0,0,0,True
12,random_one_start,416.25,50.84999999999983,50.899999999999835,365.40000000000015,2773,6.5403101444244385,4,0,0,0,True
13,random_one_start,329.0,52.14999999999956,52.14999999999956,276.8500000000004,2784,7.2944231033325195,4,0,0,0,True
14,random_one_start,413.4,50.5499999999994,50.5499999999994,362.8500000000006,2981,7.445935249328613,4,0,0,0,True
15,random_one_start,293.0,50.00000000000044,50.00000000000044,242.99999999999955,2635,6.526928901672363,4,0,0,0,True
16,random_one_start,294.75,50.19999999999981,50.199999999999825,244.55000000000018,2567,7.054916143417358,4,0,0,0,True
17,random_one_start,326.35,50.9999999999999,50.9999999999999,275.35000000000014,3076,6.75509786605835,4,0,0,0,True
18,random_one_start,378.95000000000005,49.699999999999676,49.699999999999676,329.25000000000034,2715,6.683820009231567,4,0,0,0,True
19,random_one_start,340.29999999999995,50.84999999999962,50.84999999999962,289.45000000000033,2760,6.575411081314087,4,0,0,0,True
20,random_one_start,451.4,51.999999999999645,51.999999999999645,399.4000000000003,2723,6.624255180358887,4,0,0,0,True
21,random_one_start,289.45,50.14999999999998,50.14999999999998,239.3,2973,7.068829298019409,4,0,0,0,True
22,random_one_start,326.30000000000007,50.95000000000004,50.95000000000004,275.35,2728,7.1970367431640625,4,0,0,0,True
23,random_one_start,413.4,52.599999999999866,52.599999999999866,360.8000000000001,2887,7.639877080917358,4,0,0,0,True
24,random_one_start,379.25,52.24999999999957,52.249999999999574,327.00000000000045,2812,7.811594009399414,4,0,0,0,True
25,random_one_start,323.1,50.84999999999948,50.84999999999949,272.25000000000057,2657,6.742105007171631,4,0,0,0,True
26,random_one_start,377.5,49.249999999999055,49.249999999999055,328.25000000000097,2678,7.172209978103638,4,0,0,0,True
27,random_one_start,359.2,51.94999999999905,51.94999999999906,307.2500000000009,2796,6.587574005126953,4,0,0,0,True
28,random_one_start,306.25,50.0499999999999,50.0499999999999,256.2000000000001,2703,6.615962028503418,4,0,0,0,True
29,random_one_start,225.14999999999998,51.949999999999434,51.949999999999434,173.20000000000056,2748,6.661264181137085,4,0,0,0,True
30,random_one_start,324.45000000000005,52.999999999999204,52.999999999999204,271.45000000000084,2794,6.623153209686279,4,0,0,0,True
31,random_one_start,290.9,51.64999999999914,51.64999999999914,239.25000000000085,2771,6.822310924530029,4,0,0,0,True
32,random_one_start,332.45,51.600000000000165,51.600000000000165,280.8499999999998,2668,6.659562110900879,4,0,0,0,True
33,random_one_start,258.35,50.59999999999847,50.599999999998474,207.75000000000156,2711,6.625241994857788,4,0,0,0,True
34,random_one_start,277.6,50.74999999999906,50.74999999999906,226.85000000000096,2880,7.201190710067749,4,0,0,0,True
35,random_one_start,361.05,50.049999999999436,50.049999999999436,311.00000000000057,2688,9.64831280708313,4,0,0,0,True
