restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,52.44999999999995,52.44999999999995,148.99999999999997,481,3.268205165863037,4,0,0,0,True
1,random_one_start,338.34999999999997,50.25000000000004,50.25000000000004,288.0999999999999,605,3.3260068893432617,4,0,0,0,True
2,random_one_start,351.95000000000005,49.90000000000005,49.90000000000005,302.05,523,3.2602896690368652,4,0,0,0,True
3,random_one_start,343.65,51.149999999999835,51.149999999999835,292.5000000000001,597,3.2210628986358643,4,0,0,0,True
4,random_one_start,357.9,52.9500000000001,52.9500000000001,304.9499999999999,544,3.2415521144866943,4,0,0,0,True
5,random_one_start,331.29999999999995,51.300000000000026,51.300000000000026,279.99999999999994,629,3.236393928527832,4,0,0,0,True
6,random_one_start,379.95,50.89999999999991,50.89999999999991,329.05000000000007,573,3.2564499378204346,4,0,0,0,True
7,random_one_start,399.7,50.500000000000036,50.500000000000036,349.19999999999993,685,3.295928955078125,4,0,0,0,True
8,random_one_start,450.45000000000005,52.099999999999945,52.099999999999945,398.3500000000001,629,3.290501117706299,4,0,0,0,True
9,random_one_start,325.65,51.89999999999974,51.89999999999975,273.7500000000002,632,3.309573173522949,4,0,0,0,True
10,random_one_start,262.15,51.399999999999686,51.399999999999686,210.75000000000028,589,3.2302660942077637,4,0,0,0,True
11,random_one_start,300.15,52.39999999999981,52.399999999999814,247.75000000000017,602,3.2717061042785645,4,0,0,0,True
12,random_one_start,299.65,52.099999999999895,52.099999999999895,247.55000000000007,651,3.25431489944458,4,0,0,0,True
13,random_one_start,250.29999999999995,51.800000000000026,51.800000000000026,198.49999999999994,542,3.2233898639678955,4,0,0,0,True
14,random_one_start,236.5,48.8999999999997,48.8999999999997,187.6000000000003,586,3.1749889850616455,4,0,0,0,True
15,random_one_start,307.35,51.550000000000026,51.550000000000026,255.8,637,3.208871841430664,4,0,0,0,True
16,random_one_start,328.05000000000007,50.599999999999895,50.599999999999895,277.45000000000016,566,3.4416139125823975,4,0,0,0,True
17,random_one_start,326.65,52.49999999999959,52.49999999999959,274.1500000000004,571,3.3660411834716797,4,0,0,0,True
18,random_one_start,420.45000000000005,50.950000000000074,50.950000000000074,369.5,652,3.3432257175445557,4,0,0,0,True
19,random_one_start,354.8,52.99999999999992,52.99999999999992,301.80000000000007,663,3.245858669281006,4,0,0,0,True
20,random_one_start,323.90000000000003,53.250000000000085,53.25000000000009,270.65,637,3.2155070304870605,4,0,0,0,True
21,random_one_start,263.79999999999995,50.74999999999975,50.74999999999975,213.0500000000002,555,3.2778522968292236,4,0,0,0,True
22,random_one_start,354.44999999999993,51.449999999999996,51.449999999999996,302.99999999999994,578,3.2356507778167725,3,0,0,0,True
23,random_one_start,380.5,51.60000000000002,51.60000000000002,328.9,524,3.19927978515625,4,0,0,0,True
24,random_one_start,295.75000000000006,51.349999999999554,51.349999999999554,244.4000000000005,707,3.2377309799194336,4,0,0,0,True
25,random_one_start,259.0,50.99999999999967,50.99999999999967,208.00000000000034,758,3.2515828609466553,4,0,0,0,True
26,random_one_start,357.15,51.69999999999986,51.69999999999987,305.4500000000001,674,3.1940340995788574,4,0,0,0,True
27,random_one_start,333.70000000000005,51.350000000000065,51.350000000000065,282.34999999999997,577,3.2822210788726807,4,0,0,0,True
28,random_one_start,234.2,52.099999999999454,52.099999999999454,182.10000000000053,597,3.2294793128967285,4,0,0,0,True
29,random_one_start,368.40000000000003,50.5,50.5,317.90000000000003,563,3.231826066970825,4,0,0,0,True
30,random_one_start,392.6,51.249999999999865,51.249999999999865,341.35000000000014,608,3.3130080699920654,4,0,0,0,True
31,random_one_start,351.29999999999995,51.50000000000004,51.50000000000004,299.7999999999999,495,3.302946090698242,4,0,0,0,True
32,random_one_start,390.40000000000003,52.40000000000009,52.40000000000009,337.99999999999994,595,3.2414448261260986,4,0,0,0,True
33,random_one_start,390.7,53.54999999999978,53.549999999999784,337.1500000000002,662,3.1763601303100586,4,0,0,0,True
34,random_one_start,329.54999999999995,51.60000000000003,51.60000000000003,277.94999999999993,646,3.1891441345214844,4,0,0,0,True
35,random_one_start,400.85,56.09999999999991,56.099999999999916,344.7500000000001,692,3.232379913330078,4,0,0,0,True
36,random_one_start,355.5,52.80000000000016,52.80000000000016,302.6999999999998,613,3.2325267791748047,4,0,0,0,True
37,random_one_start,344.54999999999995,53.09999999999983,53.09999999999983,291.4500000000001,644,3.254469156265259,4,0,0,0,True
38,random_one_start,263.6,51.39999999999994,51.39999999999995,212.20000000000007,568,3.2413699626922607,4,0,0,0,True
39,random_one_start,385.6,51.199999999999946,51.199999999999946,334.4000000000001,647,3.2676987648010254,4,0,0,0,True
