restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,50.19999999999992,50.19999999999992,151.25,611,3.297711133956909,4,0,0,0,True
1,random_one_start,256.19999999999993,53.249999999999844,53.24999999999985,202.9500000000001,574,3.2510221004486084,4,0,0,0,True
2,random_one_start,229.85000000000002,51.49999999999969,51.49999999999969,178.35000000000034,598,3.301945924758911,4,0,0,0,True
3,random_one_start,234.85000000000002,51.299999999999635,51.299999999999635,183.55000000000038,639,3.2460389137268066,4,0,0,0,True
4,random_one_start,375.75,79.84999999999982,79.84999999999982,295.9000000000002,643,3.215456008911133,4,0,0,1,False
5,random_one_start,257.70000000000005,51.499999999999844,51.499999999999844,206.20000000000022,621,3.2666141986846924,4,0,0,0,True
6,random_one_start,290.70000000000005,50.549999999999784,50.549999999999784,240.15000000000026,577,3.2176120281219482,4,0,0,0,True
7,random_one_start,303.4,52.20000000000007,52.20000000000007,251.1999999999999,607,3.258234977722168,4,0,0,0,True
8,random_one_start,323.15000000000003,51.95000000000006,51.95000000000008,271.2,625,3.29587984085083,4,0,0,0,True
9,random_one_start,214.59999999999997,51.59999999999996,51.599999999999966,163.0,552,3.237462043762207,4,0,0,0,True
10,random_one_start,324.20000000000005,50.050000000000054,50.050000000000054,274.15,602,3.2953240871429443,4,0,0,0,True
11,random_one_start,265.5,50.89999999999971,50.89999999999971,214.6000000000003,605,3.260396957397461,4,0,0,0,True
12,random_one_start,318.35,50.09999999999996,50.09999999999996,268.25000000000006,651,3.251378297805786,4,0,0,0,True
13,random_one_start,261.05,51.49999999999984,51.49999999999984,209.55000000000018,564,3.225945234298706,4,0,0,0,True
14,random_one_start,237.5,51.20000000000001,51.20000000000001,186.29999999999998,618,3.2182350158691406,4,0,0,0,True
15,random_one_start,320.55000000000007,50.74999999999983,50.74999999999983,269.80000000000024,628,3.3162879943847656,4,0,0,0,True
16,random_one_start,350.79999999999995,51.04999999999969,51.0499999999997,299.7500000000003,659,3.300823211669922,4,0,0,0,True
17,random_one_start,260.55,50.59999999999983,50.59999999999983,209.9500000000002,686,3.181205987930298,4,0,0,0,True
18,random_one_start,304.2,51.199999999999996,51.199999999999996,253.0,664,3.21783709526062,4,0,0,0,True
19,random_one_start,276.0,50.99999999999968,50.99999999999968,225.0000000000003,548,3.2451460361480713,4,0,0,0,True
20,random_one_start,289.55000000000007,51.099999999999994,51.099999999999994,238.45000000000007,621,3.2527718544006348,4,0,0,0,True
21,random_one_start,220.7,52.650000000000055,52.65000000000006,168.04999999999993,602,3.2172558307647705,4,0,0,0,True
22,random_one_start,287.4,51.54999999999974,51.54999999999974,235.85000000000025,701,3.2513930797576904,4,0,0,0,True
23,random_one_start,406.85,51.949999999999974,51.949999999999974,354.90000000000003,574,3.257040023803711,4,0,0,0,True
24,random_one_start,262.75,52.14999999999988,52.14999999999988,210.60000000000014,628,3.2403180599212646,4,0,0,0,True
25,random_one_start,361.1,49.249999999999986,49.249999999999986,311.85,579,3.264611005783081,4,0,0,0,True
26,random_one_start,359.1,52.499999999999915,52.499999999999915,306.60000000000014,617,3.3031301498413086,4,0,0,0,True
27,random_one_start,380.9,51.54999999999996,51.54999999999996,329.35,572,3.262181043624878,4,0,0,0,True
28,random_one_start,268.2,50.54999999999979,50.54999999999979,217.6500000000002,665,3.2175660133361816,4,0,0,0,True
29,random_one_start,398.25,50.34999999999951,50.34999999999951,347.9000000000005,659,3.2598531246185303,4,0,0,0,True
