restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,51.350000000000314,51.350000000000314,150.09999999999962,1484,3.248785972595215,4,0,0,0,True
1,random_one_start,362.6,53.14999999999974,53.14999999999974,309.4500000000003,1538,3.2767727375030518,4,0,0,0,True
2,random_one_start,374.7,54.94999999999967,54.949999999999676,319.75000000000034,1480,3.2740871906280518,4,0,0,0,True
3,random_one_start,360.20000000000005,52.39999999999948,52.39999999999948,307.8000000000006,1447,3.324470043182373,4,0,0,0,True
4,random_one_start,287.15,53.049999999999656,53.049999999999656,234.1000000000003,1320,3.3000168800354004,4,0,0,0,True
5,random_one_start,233.90000000000003,53.49999999999968,53.49999999999968,180.40000000000035,1396,3.4376220703125,4,0,0,0,True
6,random_one_start,357.15,53.89999999999973,53.89999999999973,303.2500000000002,1463,3.4850778579711914,4,0,0,0,True
7,random_one_start,350.8,54.35000000000018,54.35000000000018,296.4499999999998,1358,3.625950813293457,4,0,0,0,True
8,random_one_start,354.65,53.349999999999525,53.349999999999525,301.30000000000047,1431,3.5355541706085205,4,0,0,0,True
9,random_one_start,326.25,51.399999999999636,51.39999999999964,274.85000000000036,1305,3.339114189147949,4,0,0,0,True
10,random_one_start,267.35,53.50000000000012,53.50000000000012,213.8499999999999,1451,3.2337570190429688,4,0,0,0,True
11,random_one_start,439.95,53.90000000000027,53.90000000000027,386.0499999999997,1499,3.2336959838867188,4,0,0,0,True
12,random_one_start,346.7,52.84999999999985,52.84999999999985,293.85000000000014,1348,3.308406114578247,4,0,0,0,True
13,random_one_start,349.4,53.29999999999965,53.29999999999965,296.1000000000003,1400,3.2991890907287598,4,0,0,0,True
14,random_one_start,294.05,57.349999999999696,57.349999999999696,236.70000000000033,1407,3.2167322635650635,4,0,0,0,True
15,random_one_start,289.15,51.39999999999978,51.39999999999978,237.7500000000002,1336,3.2736339569091797,4,0,0,0,True
16,random_one_start,328.5,51.69999999999981,51.69999999999981,276.8000000000002,1423,3.2729151248931885,4,0,0,0,True
17,random_one_start,313.25,53.800000000000196,53.800000000000196,259.4499999999998,1368,3.2537972927093506,4,0,0,0,True
18,random_one_start,292.55,53.249999999999716,53.249999999999716,239.3000000000003,1464,3.2615418434143066,4,0,0,0,True
19,random_one_start,325.65,52.19999999999984,52.19999999999985,273.45000000000016,1502,3.256345748901367,4,0,0,0,True
20,random_one_start,350.1,52.499999999999595,52.499999999999595,297.6000000000004,1470,3.268738269805908,4,0,0,0,True
21,random_one_start,290.0,53.400000000000304,53.400000000000304,236.59999999999968,1334,3.26953387260437,4,0,0,0,True
22,random_one_start,184.79999999999995,52.799999999999756,52.799999999999756,132.0000000000002,1428,3.2511870861053467,4,0,0,0,True
23,random_one_start,297.65,52.799999999999926,52.799999999999926,244.85000000000005,1399,3.288325071334839,4,0,0,0,True
24,random_one_start,355.35,51.89999999999988,51.89999999999988,303.45000000000016,1454,3.2499568462371826,4,0,0,0,True
25,random_one_start,268.79999999999995,52.70000000000003,52.70000000000003,216.0999999999999,1478,3.272228956222534,4,0,0,0,True
26,random_one_start,291.2,51.75000000000015,51.75000000000015,239.44999999999985,1258,3.231062650680542,4,0,0,0,True
27,random_one_start,296.29999999999995,51.600000000000115,51.600000000000115,244.69999999999985,1476,3.2494091987609863,4,0,0,0,True
28,random_one_start,335.75,53.000000000000156,53.000000000000156,282.74999999999983,1538,3.2522597312927246,4,0,0,0,True
29,random_one_start,267.25,52.64999999999961,52.64999999999961,214.6000000000004,1462,3.2613959312438965,4,0,0,0,True
