restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,53.59999999999974,53.599999999999746,147.8500000000002,1120,3.318768262863159,4,0,0,0,True
1,random_one_start,286.95,53.10000000000015,53.10000000000015,233.84999999999985,1161,3.32896089553833,4,0,0,0,True
2,random_one_start,280.65,52.74999999999923,52.74999999999924,227.90000000000074,1140,3.386528968811035,4,0,0,0,True
3,random_one_start,322.44999999999993,53.04999999999932,53.04999999999932,269.4000000000006,1226,3.687741994857788,4,0,0,0,True
4,random_one_start,320.8,50.65000000000028,50.65000000000028,270.14999999999975,1217,4.17385196685791,4,0,0,0,True
5,random_one_start,327.4,51.84999999999965,51.84999999999965,275.5500000000003,1192,3.9086856842041016,4,0,0,0,True
6,random_one_start,300.70000000000005,51.65000000000029,51.65000000000029,249.04999999999976,1125,3.9266538619995117,4,0,0,0,True
7,random_one_start,424.65,50.39999999999976,50.39999999999976,374.2500000000002,1132,4.906409025192261,4,0,0,0,True
8,random_one_start,306.8,53.900000000000176,53.900000000000176,252.89999999999984,1116,4.156591892242432,4,0,0,0,True
9,random_one_start,352.70000000000005,54.199999999999726,54.199999999999726,298.50000000000034,1140,4.084537029266357,4,0,0,0,True
10,random_one_start,260.65,49.09999999999981,49.09999999999981,211.55000000000018,1068,3.9305028915405273,4,0,0,0,True
11,random_one_start,311.25,51.44999999999988,51.44999999999988,259.8000000000001,1162,3.693915843963623,4,0,0,0,True
12,random_one_start,261.1,53.55000000000022,53.55000000000022,207.5499999999998,1166,3.469820022583008,4,0,0,0,True
13,random_one_start,350.5,53.34999999999991,53.34999999999992,297.1500000000001,1172,3.788426160812378,4,0,0,0,True
14,random_one_start,366.4,51.599999999999596,51.599999999999596,314.8000000000004,1186,3.6201648712158203,4,0,0,0,True
15,random_one_start,372.70000000000005,51.95000000000019,51.95000000000019,320.7499999999999,1120,3.658595085144043,4,0,0,0,True
16,random_one_start,349.9,52.34999999999987,52.34999999999988,297.5500000000001,1127,3.699932813644409,4,0,0,0,True
17,random_one_start,285.65000000000003,51.349999999999795,51.349999999999795,234.30000000000024,1133,3.9906790256500244,4,0,0,0,True
18,random_one_start,360.54999999999995,51.75000000000028,51.750000000000284,308.79999999999967,1084,4.0656750202178955,4,0,0,0,True
19,random_one_start,370.8,52.04999999999981,52.04999999999981,318.7500000000002,1220,4.009273052215576,4,0,0,0,True
20,random_one_start,390.5,51.49999999999984,51.499999999999844,339.00000000000017,1264,3.561495780944824,4,0,0,0,True
21,random_one_start,325.5,52.29999999999954,52.29999999999955,273.20000000000044,1107,3.766368865966797,4,0,0,0,True
22,random_one_start,329.2,53.54999999999974,53.54999999999974,275.65000000000026,1261,3.9901700019836426,4,0,0,0,True
23,random_one_start,328.9,52.40000000000024,52.40000000000025,276.4999999999997,1127,3.837858200073242,4,0,0,0,True
24,random_one_start,287.25,52.800000000000296,52.8000000000003,234.4499999999997,1075,3.7441351413726807,4,0,0,0,True
25,random_one_start,290.1,52.55000000000007,52.55000000000007,237.54999999999995,1080,4.253808975219727,4,0,0,0,True
26,random_one_start,339.95000000000005,51.59999999999992,51.59999999999992,288.35000000000014,1219,4.234241962432861,4,0,0,0,True
27,random_one_start,242.60000000000002,51.24999999999987,51.24999999999987,191.35000000000014,1112,3.8356359004974365,4,0,0,0,True
28,random_one_start,303.0,51.79999999999957,51.79999999999957,251.20000000000044,1149,3.373405933380127,4,0,0,0,True
29,random_one_start,322.3,52.64999999999948,52.64999999999948,269.65000000000055,1195,3.4414680004119873,4,0,0,0,True
