restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,50.24999999999978,50.24999999999978,151.20000000000016,1329,6.559757947921753,4,0,0,0,True
1,random_one_start,466.35,49.04999999999992,49.04999999999992,417.3000000000001,1339,6.37716007232666,4,0,0,0,True
2,random_one_start,309.9,51.14999999999988,51.14999999999988,258.7500000000001,1352,6.314741134643555,4,0,0,0,True
3,random_one_start,343.15000000000003,49.34999999999953,49.34999999999954,293.8000000000005,1254,6.391501188278198,4,0,0,0,True
4,random_one_start,355.1,50.79999999999963,50.79999999999963,304.3000000000004,1361,6.369744300842285,4,0,0,0,True
5,random_one_start,332.6,50.89999999999983,50.89999999999984,281.7000000000002,1236,6.312627077102661,4,0,0,0,True
6,random_one_start,371.7,51.8,51.8,319.9,1313,6.414561986923218,4,0,0,0,True
7,random_one_start,349.6,49.35000000000009,49.35000000000009,300.24999999999994,1311,6.343280076980591,4,0,0,0,True
8,random_one_start,307.6,48.94999999999972,48.94999999999972,258.6500000000003,1304,6.390993118286133,4,0,0,0,True
9,random_one_start,253.60000000000002,51.19999999999938,51.19999999999938,202.40000000000066,1387,6.658577919006348,4,0,0,0,True
10,random_one_start,334.20000000000005,48.899999999999835,48.899999999999835,285.3000000000002,1288,7.0600621700286865,4,0,0,0,True
11,random_one_start,267.4,50.25000000000034,50.25000000000034,217.14999999999964,1352,6.554286003112793,4,0,0,0,True
12,random_one_start,331.05,49.35000000000009,49.35000000000009,281.69999999999993,1239,6.746626138687134,4,0,0,0,True
13,random_one_start,356.5,49.99999999999984,49.99999999999984,306.50000000000017,1375,7.171921253204346,4,0,0,0,True
14,random_one_start,347.4,52.09999999999981,52.09999999999981,295.3000000000002,1384,7.04377818107605,4,0,0,0,True
15,random_one_start,274.2,49.79999999999968,49.79999999999968,224.40000000000032,1338,8.858772993087769,4,0,0,0,True
16,random_one_start,321.20000000000005,52.04999999999968,52.049999999999685,269.1500000000004,1415,7.792200088500977,4,0,0,0,True
17,random_one_start,291.35,50.149999999999466,50.149999999999466,241.20000000000056,1372,7.640151023864746,4,0,0,0,True
18,random_one_start,293.95000000000005,49.55000000000018,49.550000000000196,244.39999999999986,1320,7.942852020263672,4,0,0,0,True
19,random_one_start,350.4,50.749999999999986,50.749999999999986,299.65,1369,8.039907217025757,4,0,0,0,True
20,random_one_start,281.04999999999995,52.94999999999985,52.949999999999854,228.1000000000001,1307,8.553606986999512,4,0,0,0,True
21,random_one_start,298.35,50.09999999999991,50.09999999999991,248.2500000000001,1301,7.383710861206055,4,0,0,0,True
22,random_one_start,302.9,50.54999999999971,50.54999999999971,252.35000000000025,1245,6.465619087219238,4,0,0,0,True
23,random_one_start,326.75,51.29999999999976,51.29999999999976,275.4500000000002,1357,6.511550188064575,4,0,0,0,True
