restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,52.00000000000021,52.00000000000021,149.4499999999997,1190,3.677668809890747,4,0,0,0,True
1,random_one_start,268.0,52.299999999999244,52.299999999999244,215.70000000000076,1211,3.845597267150879,4,0,0,0,True
2,random_one_start,237.0,53.449999999999754,53.449999999999754,183.55000000000024,1153,3.4051730632781982,4,0,0,0,True
3,random_one_start,259.5,53.79999999999971,53.79999999999971,205.70000000000027,1248,3.3496477603912354,4,0,0,0,True
4,random_one_start,406.0,50.949999999999676,50.949999999999676,355.0500000000003,1005,3.2814383506774902,4,0,0,0,True
5,random_one_start,346.35,50.80000000000018,50.80000000000018,295.54999999999984,1112,3.355571985244751,4,0,0,0,True
6,random_one_start,268.59999999999997,51.44999999999952,51.44999999999952,217.15000000000043,1107,3.2845890522003174,4,0,0,0,True
7,random_one_start,240.35000000000002,52.950000000000315,52.950000000000315,187.3999999999997,1084,3.3299219608306885,4,0,0,0,True
8,random_one_start,296.45000000000005,51.500000000000064,51.500000000000064,244.95,1091,3.3808350563049316,4,0,0,0,True
9,random_one_start,337.65,50.09999999999984,50.099999999999845,287.5500000000001,1040,3.4293768405914307,4,0,0,0,True
10,random_one_start,374.9,53.34999999999983,53.34999999999983,321.5500000000001,1188,3.290200710296631,4,0,0,0,True
11,random_one_start,354.85,50.65000000000032,50.65000000000032,304.1999999999997,1214,3.2962377071380615,4,0,0,0,True
12,random_one_start,316.8,51.39999999999964,51.39999999999964,265.4000000000004,1193,3.3444271087646484,4,0,0,0,True
13,random_one_start,342.9,52.349999999999554,52.349999999999554,290.5500000000004,1201,3.3165268898010254,4,0,0,0,True
14,random_one_start,336.5,51.84999999999977,51.84999999999977,284.6500000000002,1239,3.2991809844970703,4,0,0,0,True
15,random_one_start,381.6,50.549999999999535,50.549999999999535,331.05000000000047,1135,3.342852830886841,4,0,0,0,True
16,random_one_start,291.94999999999993,51.89999999999994,51.89999999999994,240.04999999999998,1159,3.3524773120880127,4,0,0,0,True
17,random_one_start,311.0,51.550000000000004,51.55000000000001,259.45,1088,3.286958932876587,4,0,0,0,True
18,random_one_start,316.04999999999995,51.75000000000019,51.75000000000019,264.2999999999998,1180,3.2742960453033447,4,0,0,0,True
19,random_one_start,358.34999999999997,50.899999999999935,50.899999999999935,307.45000000000005,1168,3.3201792240142822,4,0,0,0,True
20,random_one_start,327.85,51.84999999999981,51.84999999999981,276.0000000000002,1124,3.359773874282837,4,0,0,0,True
21,random_one_start,397.15,51.65000000000001,51.65000000000001,345.49999999999994,1159,3.345104932785034,4,0,0,0,True
22,random_one_start,285.95000000000005,53.40000000000017,53.400000000000176,232.54999999999987,1225,3.2834928035736084,4,0,0,0,True
23,random_one_start,294.40000000000003,52.64999999999969,52.64999999999969,241.75000000000034,1184,3.3185200691223145,4,0,0,0,True
24,random_one_start,326.7,51.849999999999746,51.849999999999746,274.85000000000025,1187,3.30855393409729,4,0,0,0,True
25,random_one_start,256.69999999999993,51.34999999999971,51.34999999999971,205.35000000000022,1224,3.3259451389312744,4,0,0,0,True
26,random_one_start,260.49999999999994,52.949999999999555,52.94999999999956,207.55000000000038,1240,3.666343927383423,4,0,0,0,True
27,random_one_start,443.65,50.84999999999965,50.84999999999965,392.8000000000003,1089,3.699643135070801,4,0,0,0,True
28,random_one_start,293.1,51.44999999999989,51.44999999999989,241.65000000000015,1121,3.952587127685547,4,0,0,0,True
29,random_one_start,319.9,52.89999999999972,52.89999999999972,267.0000000000002,1036,3.407857894897461,4,0,0,0,True
