restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,53.94999999999971,53.94999999999971,147.50000000000023,907,3.2172741889953613,4,0,0,0,True
1,random_one_start,355.95000000000005,54.550000000000495,54.55000000000051,301.3999999999995,980,3.2472708225250244,4,0,0,0,True
2,random_one_start,310.70000000000005,50.59999999999988,50.59999999999988,260.10000000000014,975,3.2321720123291016,4,0,0,0,True
3,random_one_start,331.35,52.249999999999936,52.24999999999994,279.1000000000001,1123,3.2245099544525146,4,0,0,0,True
4,random_one_start,365.4,52.44999999999978,52.4499999999998,312.9500000000002,952,3.225616693496704,4,0,0,0,True
5,random_one_start,248.39999999999998,51.99999999999976,51.99999999999976,196.4000000000002,1083,3.22407603263855,4,0,0,0,True
6,random_one_start,329.95,50.89999999999986,50.89999999999986,279.0500000000001,1142,3.183960199356079,4,0,0,0,True
7,random_one_start,269.40000000000003,51.550000000000026,51.550000000000026,217.85000000000002,1025,3.2608892917633057,4,0,0,0,True
8,random_one_start,332.8,52.199999999999946,52.199999999999946,280.6000000000001,1083,3.2833080291748047,4,0,0,0,True
9,random_one_start,281.65,53.35000000000001,53.35000000000001,228.29999999999995,1003,3.2014150619506836,4,0,0,0,True
10,random_one_start,344.95,52.14999999999949,52.14999999999949,292.8000000000005,995,3.2656161785125732,4,0,0,0,True
11,random_one_start,329.59999999999997,54.9999999999993,54.999999999999304,274.60000000000065,1073,3.236525058746338,4,0,0,0,True
12,random_one_start,403.79999999999995,52.85000000000022,52.85000000000022,350.9499999999997,1165,3.207628011703491,4,0,0,0,True
13,random_one_start,305.54999999999995,51.699999999999626,51.699999999999626,253.85000000000034,992,3.202347993850708,4,0,0,0,True
14,random_one_start,277.45000000000005,53.049999999999756,53.049999999999756,224.4000000000003,1026,3.2030389308929443,4,0,0,0,True
15,random_one_start,324.6,53.450000000000145,53.450000000000145,271.14999999999986,1059,3.2351982593536377,4,0,0,0,True
