restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,50.30000000000004,50.30000000000004,151.1499999999999,662,3.2020652294158936,4,0,0,0,True
1,random_one_start,309.59999999999997,53.549999999999656,53.549999999999656,256.0500000000003,876,3.2225968837738037,4,0,0,0,True
2,random_one_start,326.54999999999995,53.10000000000002,53.10000000000002,273.44999999999993,814,3.2090048789978027,4,0,0,0,True
3,random_one_start,374.65000000000003,53.30000000000003,53.30000000000004,321.35,764,3.2470288276672363,4,0,0,0,True
4,random_one_start,327.15,51.04999999999983,51.04999999999983,276.10000000000014,653,3.213871955871582,4,0,0,0,True
5,random_one_start,377.0,52.299999999999834,52.29999999999984,324.70000000000016,708,3.232837200164795,4,0,0,0,True
6,random_one_start,313.6,52.05000000000006,52.05000000000006,261.54999999999995,774,3.217136859893799,4,0,0,0,True
7,random_one_start,295.75,53.0499999999999,53.0499999999999,242.7000000000001,776,3.2656760215759277,4,0,0,0,True
8,random_one_start,358.75,50.74999999999994,50.74999999999994,308.00000000000006,808,3.1958119869232178,4,0,0,0,True
9,random_one_start,363.35,51.750000000000014,51.750000000000014,311.6,691,3.1861400604248047,4,0,0,0,True
10,random_one_start,245.40000000000003,54.800000000000104,54.800000000000104,190.59999999999994,759,3.2024037837982178,4,0,0,0,True
11,random_one_start,322.1,53.00000000000012,53.00000000000012,269.0999999999999,786,3.2469491958618164,4,0,0,0,True
12,random_one_start,352.5,52.299999999999976,52.299999999999976,300.20000000000005,751,3.265188217163086,4,0,0,0,True
13,random_one_start,383.54999999999995,52.45000000000007,52.45000000000007,331.0999999999999,781,3.2581052780151367,4,0,0,0,True
14,random_one_start,273.65000000000003,50.399999999999935,50.399999999999935,223.2500000000001,693,3.206112861633301,4,0,0,0,True
15,random_one_start,405.05,52.149999999999686,52.14999999999969,352.9000000000003,700,3.196016788482666,4,0,0,0,True
16,random_one_start,356.1,51.59999999999982,51.59999999999983,304.5000000000002,817,3.2248477935791016,4,0,0,0,True
17,random_one_start,331.8,53.649999999999714,53.649999999999714,278.1500000000003,790,3.221705913543701,4,0,0,0,True
18,random_one_start,292.15,51.59999999999978,51.59999999999978,240.55000000000018,762,3.2070200443267822,4,0,0,0,True
19,random_one_start,332.7,52.64999999999982,52.64999999999982,280.0500000000002,799,3.2570087909698486,4,0,0,0,True
20,random_one_start,280.15000000000003,53.75000000000016,53.75000000000016,226.39999999999986,802,3.1646311283111572,4,0,0,0,True
21,random_one_start,358.29999999999995,51.39999999999975,51.39999999999976,306.9000000000002,768,3.2360050678253174,4,0,0,0,True
22,random_one_start,293.25,51.3500000000001,51.35000000000011,241.8999999999999,657,3.205375909805298,4,0,0,0,True
23,random_one_start,335.2,51.899999999999956,51.899999999999956,283.3,720,3.1981148719787598,4,0,0,0,True
24,random_one_start,375.09999999999997,50.84999999999968,50.84999999999969,324.2500000000003,672,3.2749218940734863,4,0,0,0,True
25,random_one_start,413.5,52.599999999999774,52.599999999999774,360.9000000000002,719,3.4613230228424072,4,0,0,0,True
26,random_one_start,355.15,55.55,55.55,299.59999999999997,715,3.204230308532715,4,0,0,0,True
27,random_one_start,256.9,52.69999999999977,52.699999999999775,204.20000000000022,729,3.1921448707580566,4,0,0,0,True
28,random_one_start,291.35,53.54999999999981,53.54999999999981,237.8000000000002,734,3.2481141090393066,4,0,0,0,True
29,random_one_start,301.15,52.2999999999997,52.2999999999997,248.85000000000028,662,3.23812198638916,4,0,0,0,True
30,random_one_start,293.9,51.4499999999999,51.4499999999999,242.45000000000007,687,3.258098840713501,4,0,0,0,True
31,random_one_start,283.05,51.250000000000014,51.250000000000014,231.8,843,3.2121541500091553,4,0,0,0,True
32,random_one_start,292.05,51.399999999999935,51.399999999999935,240.6500000000001,729,3.2076430320739746,4,0,0,0,True
33,random_one_start,241.75,52.95000000000008,52.95000000000008,188.79999999999993,711,3.196959972381592,4,0,0,0,True
34,random_one_start,255.7,53.69999999999993,53.69999999999993,202.00000000000006,762,3.1944589614868164,4,0,0,0,True
35,random_one_start,320.85,50.850000000000136,50.850000000000136,269.9999999999999,699,3.2263360023498535,4,0,0,0,True
36,random_one_start,331.15,50.39999999999987,50.39999999999987,280.7500000000001,745,3.21357798576355,4,0,0,0,True
37,random_one_start,264.44999999999993,51.84999999999988,51.84999999999989,212.60000000000005,678,3.294786214828491,4,0,0,0,True
38,random_one_start,350.95,51.54999999999999,51.54999999999999,299.4,701,3.220937967300415,4,0,0,0,True
39,random_one_start,357.7,51.849999999999945,51.849999999999945,305.85,864,3.2992122173309326,4,0,0,0,True
40,random_one_start,263.15,53.04999999999986,53.04999999999986,210.1000000000001,669,3.2344117164611816,4,0,0,0,True
41,random_one_start,292.04999999999995,49.64999999999988,49.64999999999988,242.4000000000001,740,3.2362558841705322,4,0,0,0,True
42,random_one_start,204.09999999999997,52.39999999999995,52.39999999999995,151.70000000000002,734,3.2382328510284424,4,0,0,0,True
43,random_one_start,382.35,51.050000000000246,51.050000000000246,331.2999999999998,860,3.3009986877441406,4,0,0,0,True
44,random_one_start,331.79999999999995,51.94999999999983,51.94999999999983,279.85000000000014,749,3.253045082092285,4,0,0,0,True
45,random_one_start,452.6,52.299999999999855,52.299999999999855,400.3000000000002,736,3.201951026916504,4,0,0,0,True
46,random_one_start,307.85,50.649999999999686,50.649999999999686,257.20000000000033,777,3.220319986343384,4,0,0,0,True
47,random_one_start,255.50000000000006,50.74999999999989,50.74999999999989,204.75000000000017,754,3.253525972366333,4,0,0,0,True
48,random_one_start,290.59999999999997,52.29999999999963,52.29999999999963,238.30000000000035,862,3.2523369789123535,4,0,0,0,True
49,random_one_start,369.20000000000005,51.10000000000004,51.10000000000004,318.1,682,3.2542219161987305,4,0,0,0,True
