restart,init_type,initial_energy,best_energy,final_energy,energy_improvement,accepted_moves,run_seconds,human_count,assignment_violations,overlap_violations,precedence_violations,feasible
0,greedy_feasible,201.44999999999993,51.84999999999991,51.849999999999916,149.60000000000002,687,3.282878875732422,4,0,0,0,True
1,random_one_start,353.30000000000007,51.04999999999997,51.049999999999976,302.2500000000001,686,3.194844961166382,4,0,0,0,True
2,random_one_start,335.25,54.14999999999999,54.14999999999999,281.1,708,3.1810760498046875,4,0,0,0,True
3,random_one_start,315.59999999999997,51.7499999999999,51.7499999999999,263.8500000000001,763,3.2012507915496826,4,0,0,0,True
4,random_one_start,252.5,55.700000000000024,55.700000000000024,196.79999999999998,737,3.248818874359131,4,0,0,0,True
5,random_one_start,317.15000000000003,52.09999999999968,52.09999999999968,265.05000000000035,700,3.173008918762207,4,0,0,0,True
6,random_one_start,332.1,50.49999999999975,50.49999999999975,281.60000000000025,754,3.236625909805298,4,0,0,0,True
7,random_one_start,262.0,52.55000000000011,52.55000000000011,209.44999999999987,760,3.3872809410095215,4,0,0,0,True
8,random_one_start,233.54999999999995,51.799999999999855,51.799999999999855,181.7500000000001,826,3.2358081340789795,4,0,0,0,True
9,random_one_start,291.05,50.94999999999988,50.94999999999988,240.10000000000014,727,3.2597861289978027,4,0,0,0,True
10,random_one_start,375.8,51.39999999999975,51.39999999999976,324.40000000000026,863,3.191114902496338,4,0,0,0,True
11,random_one_start,324.3,52.250000000000085,52.2500000000001,272.04999999999995,766,3.1926112174987793,4,0,0,0,True
12,random_one_start,267.0,52.19999999999995,52.19999999999995,214.80000000000004,689,3.2961080074310303,4,0,0,0,True
13,random_one_start,320.95000000000005,51.44999999999972,51.44999999999972,269.50000000000034,721,3.243216037750244,4,0,0,0,True
14,random_one_start,288.7,53.14999999999947,53.14999999999947,235.55000000000052,818,3.191920042037964,4,0,0,0,True
15,random_one_start,399.54999999999995,54.89999999999967,54.89999999999967,344.65000000000026,745,3.2283740043640137,4,0,0,0,True
16,random_one_start,356.45000000000005,52.850000000000165,52.850000000000165,303.5999999999999,748,3.274631977081299,4,0,0,0,True
17,random_one_start,382.85,52.799999999999834,52.79999999999985,330.0500000000002,706,3.2184412479400635,4,0,0,0,True
18,random_one_start,317.35,53.399999999999835,53.39999999999984,263.95000000000016,806,3.240234136581421,4,0,0,0,True
19,random_one_start,341.55,52.85000000000016,52.85000000000016,288.6999999999999,722,3.2564749717712402,4,0,0,0,True
20,random_one_start,317.75,50.500000000000355,50.50000000000037,267.24999999999966,872,3.2869670391082764,4,0,0,0,True
21,random_one_start,358.45000000000005,53.39999999999955,53.39999999999956,305.0500000000005,754,3.2656641006469727,4,0,0,0,True
22,random_one_start,300.75,51.849999999999945,51.849999999999945,248.90000000000006,704,3.2531609535217285,4,0,0,0,True
23,random_one_start,315.5,53.799999999999706,53.799999999999706,261.7000000000003,755,3.261012077331543,4,0,0,0,True
24,random_one_start,357.40000000000003,52.84999999999973,52.84999999999973,304.5500000000003,679,3.208513021469116,4,0,0,0,True
25,random_one_start,237.20000000000005,51.349999999999845,51.349999999999845,185.8500000000002,700,3.3040521144866943,4,0,0,0,True
26,random_one_start,355.2,54.699999999999875,54.69999999999988,300.5000000000001,800,3.3131179809570312,4,0,0,0,True
27,random_one_start,299.25,51.8,51.8,247.45,743,3.3838319778442383,4,0,0,0,True
28,random_one_start,304.80000000000007,51.45000000000002,51.45000000000002,253.35000000000005,823,3.2280046939849854,4,0,0,0,True
29,random_one_start,171.89999999999998,54.00000000000001,54.00000000000001,117.89999999999998,733,3.254993200302124,4,0,0,0,True
