search_name,read,bitstring,best_cost,feasible,num_violations,processing,start_time,workload,ergonomic,safety,original_cost,assignment_start_penalty,skill_penalty,horizon_penalty,precedence_penalty,resource_overlap_penalty,robot_utilization_penalty,total_penalty,total_cost,gap_to_cpsat,schedule
seeded_from_handcrafted,10,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,38.2,True,0,23.0,13.200000000000001,0.0,0.0,2.0,38.2,0.0,0.0,0.0,0.0,0.0,0,0.0,38.2,6.400000000000002,"{'O0_0': [{'resource': 'M0', 'start': 0, 'duration': 3, 'end': 3}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'M2', 'start': 9, 'duration': 2, 'end': 11}], 'O1_0': [{'resource': 'M0', 'start': 4, 'duration': 2, 'end': 6}], 'O1_1': [{'resource': 'R0', 'start': 6, 'duration': 1, 'end': 7}], 'O1_2': [{'resource': 'M1', 'start': 8, 'duration': 4, 'end': 12}], 'O2_0': [{'resource': 'M1', 'start': 2, 'duration': 4, 'end': 6}], 'O2_1': [{'resource': 'M2', 'start': 14, 'duration': 3, 'end': 17}], 'O2_2': [{'resource': 'M0', 'start': 17, 'duration': 2, 'end': 19}]}"
seeded_from_handcrafted,11,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,44.199999999999996,True,0,23.0,9.4,3.5,6.3,2.0,44.199999999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,44.199999999999996,12.399999999999995,"{'O0_0': [{'resource': 'M0', 'start': 0, 'duration': 3, 'end': 3}], 'O0_1': [{'resource': 'M1', 'start': 4, 'duration': 2, 'end': 6}], 'O0_2': [{'resource': 'M2', 'start': 10, 'duration': 2, 'end': 12}], 'O1_0': [{'resource': 'H1', 'start': 2, 'duration': 2, 'end': 4}], 'O1_1': [{'resource': 'R0', 'start': 4, 'duration': 1, 'end': 5}], 'O1_2': [{'resource': 'M1', 'start': 10, 'duration': 4, 'end': 14}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 13, 'duration': 2, 'end': 15}]}"
seeded_from_handcrafted,12,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000,34.400000000000006,True,0,23.0,9.400000000000002,0.0,0.0,2.0,34.400000000000006,0.0,0.0,0.0,0.0,0.0,0,0.0,34.400000000000006,2.600000000000005,"{'O0_0': [{'resource': 'M0', 'start': 2, 'duration': 3, 'end': 5}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'M2', 'start': 9, 'duration': 2, 'end': 11}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'M2', 'start': 4, 'duration': 1, 'end': 5}], 'O1_2': [{'resource': 'M1', 'start': 8, 'duration': 4, 'end': 12}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 6, 'duration': 3, 'end': 9}], 'O2_2': [{'resource': 'R0', 'start': 12, 'duration': 2, 'end': 14}]}"
seeded_from_handcrafted,13,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,33.4,True,0,23.0,8.4,0.0,0.0,2.0,33.4,0.0,0.0,0.0,0.0,0.0,0,0.0,33.4,1.5999999999999979,"{'O0_0': [{'resource': 'M0', 'start': 0, 'duration': 3, 'end': 3}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'M2', 'start': 8, 'duration': 2, 'end': 10}], 'O1_0': [{'resource': 'M0', 'start': 3, 'duration': 2, 'end': 5}], 'O1_1': [{'resource': 'R0', 'start': 5, 'duration': 1, 'end': 6}], 'O1_2': [{'resource': 'M1', 'start': 8, 'duration': 4, 'end': 12}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 8, 'duration': 2, 'end': 10}]}"
seeded_from_handcrafted,14,000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,34.800000000000004,True,0,23.0,9.800000000000002,0.0,0.0,2.0,34.800000000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,34.800000000000004,3.0000000000000036,"{'O0_0': [{'resource': 'M0', 'start': 3, 'duration': 3, 'end': 6}], 'O0_1': [{'resource': 'M1', 'start': 11, 'duration': 2, 'end': 13}], 'O0_2': [{'resource': 'M2', 'start': 13, 'duration': 2, 'end': 15}], 'O1_0': [{'resource': 'M0', 'start': 1, 'duration': 2, 'end': 3}], 'O1_1': [{'resource': 'R0', 'start': 3, 'duration': 1, 'end': 4}], 'O1_2': [{'resource': 'M1', 'start': 7, 'duration': 4, 'end': 11}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 7, 'duration': 2, 'end': 9}]}"
seeded_from_handcrafted,15,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,34.0,True,0,23.0,9.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0.0,34.0,2.1999999999999993,"{'O0_0': [{'resource': 'M0', 'start': 2, 'duration': 3, 'end': 5}], 'O0_1': [{'resource': 'M1', 'start': 5, 'duration': 2, 'end': 7}], 'O0_2': [{'resource': 'M2', 'start': 9, 'duration': 2, 'end': 11}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'R0', 'start': 2, 'duration': 1, 'end': 3}], 'O1_2': [{'resource': 'M1', 'start': 7, 'duration': 4, 'end': 11}], 'O2_0': [{'resource': 'M1', 'start': 1, 'duration': 4, 'end': 5}], 'O2_1': [{'resource': 'M2', 'start': 5, 'duration': 3, 'end': 8}], 'O2_2': [{'resource': 'M0', 'start': 14, 'duration': 2, 'end': 16}]}"
seeded_from_handcrafted,16,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,35.6,True,0,23.0,10.6,0.0,0.0,2.0,35.6,0.0,0.0,0.0,0.0,0.0,0,0.0,35.6,3.8000000000000007,"{'O0_0': [{'resource': 'M0', 'start': 0, 'duration': 3, 'end': 3}], 'O0_1': [{'resource': 'M1', 'start': 4, 'duration': 2, 'end': 6}], 'O0_2': [{'resource': 'M2', 'start': 8, 'duration': 2, 'end': 10}], 'O1_0': [{'resource': 'M0', 'start': 3, 'duration': 2, 'end': 5}], 'O1_1': [{'resource': 'R0', 'start': 10, 'duration': 1, 'end': 11}], 'O1_2': [{'resource': 'M1', 'start': 15, 'duration': 4, 'end': 19}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 5, 'duration': 3, 'end': 8}], 'O2_2': [{'resource': 'M0', 'start': 8, 'duration': 2, 'end': 10}]}"
seeded_from_handcrafted,17,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,34.2,True,0,23.0,9.200000000000001,0.0,0.0,2.0,34.2,0.0,0.0,0.0,0.0,0.0,0,0.0,34.2,2.400000000000002,"{'O0_0': [{'resource': 'M0', 'start': 2, 'duration': 3, 'end': 5}], 'O0_1': [{'resource': 'M1', 'start': 10, 'duration': 2, 'end': 12}], 'O0_2': [{'resource': 'M2', 'start': 12, 'duration': 2, 'end': 14}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'R0', 'start': 4, 'duration': 1, 'end': 5}], 'O1_2': [{'resource': 'M1', 'start': 6, 'duration': 4, 'end': 10}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 4, 'duration': 3, 'end': 7}], 'O2_2': [{'resource': 'M0', 'start': 8, 'duration': 2, 'end': 10}]}"
seeded_from_handcrafted,18,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,34.8,True,0,23.0,9.8,0.0,0.0,2.0,34.8,0.0,0.0,0.0,0.0,0.0,0,0.0,34.8,2.9999999999999964,"{'O0_0': [{'resource': 'M0', 'start': 2, 'duration': 3, 'end': 5}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'M2', 'start': 12, 'duration': 2, 'end': 14}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'R0', 'start': 3, 'duration': 1, 'end': 4}], 'O1_2': [{'resource': 'M1', 'start': 8, 'duration': 4, 'end': 12}], 'O2_0': [{'resource': 'M1', 'start': 2, 'duration': 4, 'end': 6}], 'O2_1': [{'resource': 'M2', 'start': 6, 'duration': 3, 'end': 9}], 'O2_2': [{'resource': 'M0', 'start': 10, 'duration': 2, 'end': 12}]}"
seeded_from_handcrafted,19,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000,41.8,True,0,23.0,16.8,0.0,0.0,2.0,41.8,0.0,0.0,0.0,0.0,0.0,0,0.0,41.8,9.999999999999996,"{'O0_0': [{'resource': 'M0', 'start': 0, 'duration': 3, 'end': 3}], 'O0_1': [{'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}], 'O0_2': [{'resource': 'M2', 'start': 11, 'duration': 2, 'end': 13}], 'O1_0': [{'resource': 'M0', 'start': 3, 'duration': 2, 'end': 5}], 'O1_1': [{'resource': 'M2', 'start': 21, 'duration': 1, 'end': 22}], 'O1_2': [{'resource': 'M1', 'start': 23, 'duration': 4, 'end': 27}], 'O2_0': [{'resource': 'M1', 'start': 1, 'duration': 4, 'end': 5}], 'O2_1': [{'resource': 'M2', 'start': 7, 'duration': 3, 'end': 10}], 'O2_2': [{'resource': 'R0', 'start': 12, 'duration': 2, 'end': 14}]}"
seeded_from_handcrafted,20,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000,34.8,True,0,23.0,9.8,0.0,0.0,2.0,34.8,0.0,0.0,0.0,0.0,0.0,0,0.0,34.8,2.9999999999999964,"{'O0_0': [{'resource': 'M0', 'start': 2, 'duration': 3, 'end': 5}], 'O0_1': [{'resource': 'M1', 'start': 11, 'duration': 2, 'end': 13}], 'O0_2': [{'resource': 'M2', 'start': 14, 'duration': 2, 'end': 16}], 'O1_0': [{'resource': 'M0', 'start': 0, 'duration': 2, 'end': 2}], 'O1_1': [{'resource': 'M2', 'start': 2, 'duration': 1, 'end': 3}], 'O1_2': [{'resource': 'M1', 'start': 6, 'duration': 4, 'end': 10}], 'O2_0': [{'resource': 'M1', 'start': 1, 'duration': 4, 'end': 5}], 'O2_1': [{'resource': 'M2', 'start': 5, 'duration': 3, 'end': 8}], 'O2_2': [{'resource': 'R0', 'start': 8, 'duration': 2, 'end': 10}]}"
seeded_from_handcrafted,21,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,35.6,True,0,23.0,10.600000000000001,0.0,0.0,2.0,35.6,0.0,0.0,0.0,0.0,0.0,0,0.0,35.6,3.8000000000000007,"{'O0_0': [{'resource': 'M0', 'start': 0, 'duration': 3, 'end': 3}], 'O0_1': [{'resource': 'M1', 'start': 5, 'duration': 2, 'end': 7}], 'O0_2': [{'resource': 'M2', 'start': 8, 'duration': 2, 'end': 10}], 'O1_0': [{'resource': 'M0', 'start': 3, 'duration': 2, 'end': 5}], 'O1_1': [{'resource': 'R0', 'start': 6, 'duration': 1, 'end': 7}], 'O1_2': [{'resource': 'M1', 'start': 11, 'duration': 4, 'end': 15}], 'O2_0': [{'resource': 'M1', 'start': 0, 'duration': 4, 'end': 4}], 'O2_1': [{'resource': 'M2', 'start': 5, 'duration': 3, 'end': 8}], 'O2_2': [{'resource': 'M0', 'start': 15, 'duration': 2, 'end': 17}]}"
