seed,human_reward,target_deviation_penalty,target_human_assignments,status,objective_cp_sat,adjusted_objective_manual,total_cost_without_reward,reward_term,target_deviation_penalty_term,start_time_cost,assignment_cost,workload,ergonomic,human_assignments,distance_from_target,machine_assignments,robot_assignments,num_selected_operations,wall_seconds,num_binary_variables,jobs,machines,operations,workers,robots,resources,planning_horizon
2007,2.0,4.0,4,OPTIMAL,46.9,46.900000000000006,54.900000000000006,8.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.056597948074341,9072,4,4,16,3,2,9,63
2007,2.5,0.0,4,OPTIMAL,44.9,44.900000000000006,57.400000000000006,12.5,0.0,6.2,42.2,6.0,3.0,5,1,11,0,16,1.9374306201934814,9072,4,4,16,3,2,9,63
2007,2.5,0.5,4,OPTIMAL,44.9,44.900000000000006,54.900000000000006,10.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.026093006134033,9072,4,4,16,3,2,9,63
2007,2.5,1.0,4,OPTIMAL,44.9,44.900000000000006,54.900000000000006,10.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.0239710807800293,9072,4,4,16,3,2,9,63
2007,2.5,2.0,4,OPTIMAL,44.9,44.900000000000006,54.900000000000006,10.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.0264699459075928,9072,4,4,16,3,2,9,63
2007,2.5,3.0,4,OPTIMAL,44.9,44.900000000000006,54.900000000000006,10.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.021496057510376,9072,4,4,16,3,2,9,63
2007,2.5,4.0,4,OPTIMAL,44.9,44.900000000000006,54.900000000000006,10.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.0260870456695557,9072,4,4,16,3,2,9,63
2007,3.0,0.0,4,OPTIMAL,41.75,41.75,68.75,27.0,0.0,6.35,43.8,12.0,6.6,9,5,7,0,16,1.9168503284454346,9072,4,4,16,3,2,9,63
2007,3.0,0.5,4,OPTIMAL,42.9,42.900000000000006,57.400000000000006,15.0,0.5,6.2,42.2,6.0,3.0,5,1,11,0,16,2.0431580543518066,9072,4,4,16,3,2,9,63
2007,3.0,1.0,4,OPTIMAL,42.9,42.900000000000006,54.900000000000006,12.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.061960220336914,9072,4,4,16,3,2,9,63
2007,3.0,2.0,4,OPTIMAL,42.9,42.900000000000006,54.900000000000006,12.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.034135103225708,9072,4,4,16,3,2,9,63
2007,3.0,3.0,4,OPTIMAL,42.9,42.900000000000006,54.900000000000006,12.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.0368621349334717,9072,4,4,16,3,2,9,63
2007,3.0,4.0,4,OPTIMAL,42.9,42.900000000000006,54.900000000000006,12.0,0.0,6.6,41.400000000000006,4.5,2.4,4,0,12,0,16,2.0859532356262207,9072,4,4,16,3,2,9,63
2008,0.0,0.0,4,OPTIMAL,47.85,47.849999999999994,47.849999999999994,0.0,0.0,6.8500000000000005,40.99999999999999,0.0,0.0,0,4,15,1,16,1.9043960571289062,9072,4,4,16,3,2,9,63
2008,0.0,0.5,4,OPTIMAL,49.85,49.85,47.85,0.0,2.0,7.05,40.800000000000004,0.0,0.0,0,4,16,0,16,2.028141975402832,9072,4,4,16,3,2,9,63
2008,0.0,1.0,4,OPTIMAL,51.85,51.85,47.85,0.0,4.0,7.05,40.800000000000004,0.0,0.0,0,4,16,0,16,2.053680896759033,9072,4,4,16,3,2,9,63
2008,0.0,2.0,4,OPTIMAL,55.55,55.55,49.55,0.0,6.0,6.8500000000000005,41.099999999999994,1.0,0.6,1,3,15,0,16,1.9631450176239014,9072,4,4,16,3,2,9,63
2008,0.0,3.0,4,OPTIMAL,56.75,56.74999999999999,56.74999999999999,0.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.0520007610321045,9072,4,4,16,3,2,9,63
2008,0.0,4.0,4,OPTIMAL,56.75,56.74999999999999,56.74999999999999,0.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.031078815460205,9072,4,4,16,3,2,9,63
2008,1.0,0.0,4,OPTIMAL,47.85,47.849999999999994,47.849999999999994,0.0,0.0,7.05,40.8,0.0,0.0,0,4,16,0,16,1.933354139328003,9072,4,4,16,3,2,9,63
2008,1.0,0.5,4,OPTIMAL,49.85,49.85,47.85,0.0,2.0,7.05,40.800000000000004,0.0,0.0,0,4,16,0,16,2.0673580169677734,9072,4,4,16,3,2,9,63
2008,1.0,1.0,4,OPTIMAL,51.55,51.55,49.55,1.0,3.0,6.8500000000000005,41.099999999999994,1.0,0.6,1,3,15,0,16,2.015805959701538,9072,4,4,16,3,2,9,63
2008,1.0,2.0,4,OPTIMAL,52.75,52.74999999999999,56.74999999999999,4.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.0650062561035156,9072,4,4,16,3,2,9,63
2008,1.0,3.0,4,OPTIMAL,52.75,52.74999999999999,56.74999999999999,4.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.0587351322174072,9072,4,4,16,3,2,9,63
2008,1.0,4.0,4,OPTIMAL,52.75,52.74999999999999,56.74999999999999,4.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.041813850402832,9072,4,4,16,3,2,9,63
2008,2.0,0.0,4,OPTIMAL,47.55,47.55,49.55,2.0,0.0,6.8500000000000005,41.099999999999994,1.0,0.6,1,3,15,0,16,1.9039149284362793,9072,4,4,16,3,2,9,63
2008,2.0,0.5,4,OPTIMAL,48.55,48.55,54.05,6.0,0.5,6.95,41.199999999999996,3.5,2.4,3,1,13,0,16,1.9862029552459717,9072,4,4,16,3,2,9,63
2008,2.0,1.0,4,OPTIMAL,48.75,48.74999999999999,56.74999999999999,8.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.00368595123291,9072,4,4,16,3,2,9,63
2008,2.0,2.0,4,OPTIMAL,48.75,48.74999999999999,56.74999999999999,8.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.0193052291870117,9072,4,4,16,3,2,9,63
2008,2.0,3.0,4,OPTIMAL,48.75,48.74999999999999,56.74999999999999,8.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.0719408988952637,9072,4,4,16,3,2,9,63
2008,2.0,4.0,4,OPTIMAL,48.75,48.74999999999999,56.74999999999999,8.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.0075020790100098,9072,4,4,16,3,2,9,63
2008,2.5,0.0,4,OPTIMAL,46.55,46.55,54.05,7.5,0.0,6.95,41.199999999999996,3.5,2.4,3,1,13,0,16,1.8956761360168457,9072,4,4,16,3,2,9,63
2008,2.5,0.5,4,OPTIMAL,46.75,46.74999999999999,56.74999999999999,10.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.004786968231201,9072,4,4,16,3,2,9,63
2008,2.5,1.0,4,OPTIMAL,46.75,46.74999999999999,56.74999999999999,10.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,1.874208927154541,9072,4,4,16,3,2,9,63
2008,2.5,2.0,4,OPTIMAL,46.75,46.74999999999999,56.74999999999999,10.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,1.997007131576538,9072,4,4,16,3,2,9,63
2008,2.5,3.0,4,OPTIMAL,46.75,46.74999999999999,56.74999999999999,10.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,1.9869318008422852,9072,4,4,16,3,2,9,63
2008,2.5,4.0,4,OPTIMAL,46.75,46.74999999999999,56.74999999999999,10.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,1.9909119606018066,9072,4,4,16,3,2,9,63
2008,3.0,0.0,4,OPTIMAL,44.55,44.55,59.55,15.0,0.0,7.1499999999999995,41.699999999999996,6.5,4.2,5,1,11,0,16,1.9026439189910889,9072,4,4,16,3,2,9,63
2008,3.0,0.5,4,OPTIMAL,44.75,44.74999999999999,56.74999999999999,12.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.0020508766174316,9072,4,4,16,3,2,9,63
2008,3.0,1.0,4,OPTIMAL,44.75,44.74999999999999,56.74999999999999,12.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.0048019886016846,9072,4,4,16,3,2,9,63
2008,3.0,2.0,4,OPTIMAL,44.75,44.74999999999999,56.74999999999999,12.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,1.9936010837554932,9072,4,4,16,3,2,9,63
2008,3.0,3.0,4,OPTIMAL,44.75,44.74999999999999,56.74999999999999,12.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,1.9997000694274902,9072,4,4,16,3,2,9,63
2008,3.0,4.0,4,OPTIMAL,44.75,44.74999999999999,56.74999999999999,12.0,0.0,7.1499999999999995,41.49999999999999,4.5,3.5999999999999996,4,0,12,0,16,2.005415201187134,9072,4,4,16,3,2,9,63
2009,0.0,0.0,4,OPTIMAL,47.0,47.00000000000001,47.00000000000001,0.0,0.0,6.200000000000001,40.800000000000004,0.0,0.0,0,4,16,0,16,2.2704081535339355,9072,4,4,16,3,2,9,63
2009,0.0,0.5,4,OPTIMAL,49.0,49.00000000000001,47.00000000000001,0.0,2.0,6.200000000000001,40.800000000000004,0.0,0.0,0,4,16,0,16,2.6995770931243896,9072,4,4,16,3,2,9,63
2009,0.0,1.0,4,OPTIMAL,51.0,51.00000000000001,47.00000000000001,0.0,4.0,6.200000000000001,40.800000000000004,0.0,0.0,0,4,16,0,16,2.6363368034362793,9072,4,4,16,3,2,9,63
2009,0.0,2.0,4,OPTIMAL,54.55,54.550000000000004,50.550000000000004,0.0,4.0,6.250000000000001,41.1,2.0,1.2,2,2,14,0,16,2.1962358951568604,9072,4,4,16,3,2,9,63
2009,0.0,3.0,4,OPTIMAL,55.15,55.150000000000006,55.150000000000006,0.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.1843390464782715,9072,4,4,16,3,2,9,63
2009,0.0,4.0,4,OPTIMAL,55.15,55.150000000000006,55.150000000000006,0.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.181972026824951,9072,4,4,16,3,2,9,63
2009,1.0,0.0,4,OPTIMAL,47.0,47.0,47.0,0.0,0.0,6.4,40.6,0.0,0.0,0,4,16,0,16,1.9484121799468994,9072,4,4,16,3,2,9,63
2009,1.0,0.5,4,OPTIMAL,49.0,49.0,47.0,0.0,2.0,6.4,40.6,0.0,0.0,0,4,16,0,16,2.2089791297912598,9072,4,4,16,3,2,9,63
2009,1.0,1.0,4,OPTIMAL,50.55,50.550000000000004,50.550000000000004,2.0,2.0,6.250000000000001,41.1,2.0,1.2,2,2,14,0,16,2.000236749649048,9072,4,4,16,3,2,9,63
2009,1.0,2.0,4,OPTIMAL,51.15,51.150000000000006,55.150000000000006,4.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.102260112762451,9072,4,4,16,3,2,9,63
2009,1.0,3.0,4,OPTIMAL,51.15,51.150000000000006,55.150000000000006,4.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.1123571395874023,9072,4,4,16,3,2,9,63
2009,1.0,4.0,4,OPTIMAL,51.15,51.150000000000006,55.150000000000006,4.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.1632039546966553,9072,4,4,16,3,2,9,63
2009,2.0,0.0,4,OPTIMAL,46.55,46.550000000000004,50.550000000000004,4.0,0.0,6.250000000000001,41.1,2.0,1.2,2,2,14,0,16,1.958164930343628,9072,4,4,16,3,2,9,63
2009,2.0,0.5,4,OPTIMAL,47.15,47.150000000000006,55.150000000000006,8.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.0263500213623047,9072,4,4,16,3,2,9,63
2009,2.0,1.0,4,OPTIMAL,47.15,47.150000000000006,55.150000000000006,8.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.01190185546875,9072,4,4,16,3,2,9,63
2009,2.0,2.0,4,OPTIMAL,47.15,47.150000000000006,55.150000000000006,8.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.0365922451019287,9072,4,4,16,3,2,9,63
2009,2.0,3.0,4,OPTIMAL,47.15,47.150000000000006,55.150000000000006,8.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.0566999912261963,9072,4,4,16,3,2,9,63
2009,2.0,4.0,4,OPTIMAL,47.15,47.150000000000006,55.150000000000006,8.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.0069918632507324,9072,4,4,16,3,2,9,63
2009,2.5,0.0,4,OPTIMAL,45.15,45.150000000000006,55.150000000000006,10.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,1.9392681121826172,9072,4,4,16,3,2,9,63
2009,2.5,0.5,4,OPTIMAL,45.15,45.150000000000006,55.150000000000006,10.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.0129971504211426,9072,4,4,16,3,2,9,63
2009,2.5,1.0,4,OPTIMAL,45.15,45.150000000000006,55.150000000000006,10.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.0151050090789795,9072,4,4,16,3,2,9,63
2009,2.5,2.0,4,OPTIMAL,45.15,45.150000000000006,55.150000000000006,10.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.024245023727417,9072,4,4,16,3,2,9,63
2009,2.5,3.0,4,OPTIMAL,45.15,45.150000000000006,55.150000000000006,10.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.031176805496216,9072,4,4,16,3,2,9,63
2009,2.5,4.0,4,OPTIMAL,45.15,45.150000000000006,55.150000000000006,10.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,1.996047019958496,9072,4,4,16,3,2,9,63
2009,3.0,0.0,4,OPTIMAL,42.0,42.0,69.0,27.0,0.0,7.0,44.0,10.5,7.499999999999998,9,5,7,0,16,1.9479117393493652,9072,4,4,16,3,2,9,63
2009,3.0,0.5,4,OPTIMAL,43.15,43.150000000000006,55.150000000000006,12.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.013033866882324,9072,4,4,16,3,2,9,63
2009,3.0,1.0,4,OPTIMAL,43.15,43.150000000000006,55.150000000000006,12.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.027414083480835,9072,4,4,16,3,2,9,63
2009,3.0,2.0,4,OPTIMAL,43.15,43.150000000000006,55.150000000000006,12.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.0215952396392822,9072,4,4,16,3,2,9,63
2009,3.0,3.0,4,OPTIMAL,43.15,43.150000000000006,55.150000000000006,12.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.042581081390381,9072,4,4,16,3,2,9,63
2009,3.0,4.0,4,OPTIMAL,43.15,43.150000000000006,55.150000000000006,12.0,0.0,6.550000000000001,41.9,4.0,2.7,4,0,12,0,16,2.0724308490753174,9072,4,4,16,3,2,9,63
2010,0.0,0.0,4,OPTIMAL,44.4,44.400000000000006,44.400000000000006,0.0,0.0,4.2,40.2,0.0,0.0,0,4,16,0,16,1.858241081237793,9072,4,4,16,3,2,9,63
2010,0.0,0.5,4,OPTIMAL,46.4,46.400000000000006,44.400000000000006,0.0,2.0,4.2,40.2,0.0,0.0,0,4,16,0,16,2.0598320960998535,9072,4,4,16,3,2,9,63
2010,0.0,1.0,4,OPTIMAL,48.4,48.400000000000006,44.400000000000006,0.0,4.0,4.2,40.2,0.0,0.0,0,4,16,0,16,2.0515551567077637,9072,4,4,16,3,2,9,63
2010,0.0,2.0,4,OPTIMAL,52.3,52.300000000000004,46.300000000000004,0.0,6.0,4.2,40.2,1.0,0.9,1,3,15,0,16,2.09195613861084,9072,4,4,16,3,2,9,63
2010,0.0,3.0,4,OPTIMAL,53.3,53.300000000000004,53.300000000000004,0.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.176769971847534,9072,4,4,16,3,2,9,63
2010,0.0,4.0,4,OPTIMAL,53.3,53.300000000000004,53.300000000000004,0.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.0956411361694336,9072,4,4,16,3,2,9,63
2010,1.0,0.0,4,OPTIMAL,44.4,44.400000000000006,44.400000000000006,0.0,0.0,4.2,40.2,0.0,0.0,0,4,16,0,16,1.8853318691253662,9072,4,4,16,3,2,9,63
2010,1.0,0.5,4,OPTIMAL,46.4,46.400000000000006,44.400000000000006,0.0,2.0,4.2,40.2,0.0,0.0,0,4,16,0,16,2.034325122833252,9072,4,4,16,3,2,9,63
2010,1.0,1.0,4,OPTIMAL,48.3,48.300000000000004,46.300000000000004,1.0,3.0,4.2,40.2,1.0,0.9,1,3,15,0,16,2.0556910037994385,9072,4,4,16,3,2,9,63
2010,1.0,2.0,4,OPTIMAL,49.3,49.300000000000004,53.300000000000004,4.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.063704013824463,9072,4,4,16,3,2,9,63
2010,1.0,3.0,4,OPTIMAL,49.3,49.300000000000004,53.300000000000004,4.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.07319712638855,9072,4,4,16,3,2,9,63
2010,1.0,4.0,4,OPTIMAL,49.3,49.300000000000004,53.300000000000004,4.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.0811209678649902,9072,4,4,16,3,2,9,63
2010,2.0,0.0,4,OPTIMAL,44.3,44.300000000000004,46.300000000000004,2.0,0.0,4.2,40.2,1.0,0.9,1,3,15,0,16,1.8811588287353516,9072,4,4,16,3,2,9,63
2010,2.0,0.5,4,OPTIMAL,45.3,45.300000000000004,53.300000000000004,8.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.02203106880188,9072,4,4,16,3,2,9,63
2010,2.0,1.0,4,OPTIMAL,45.3,45.300000000000004,53.300000000000004,8.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,1.9979479312896729,9072,4,4,16,3,2,9,63
2010,2.0,2.0,4,OPTIMAL,45.3,45.300000000000004,53.300000000000004,8.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.000852108001709,9072,4,4,16,3,2,9,63
2010,2.0,3.0,4,OPTIMAL,45.3,45.300000000000004,53.300000000000004,8.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.009835958480835,9072,4,4,16,3,2,9,63
2010,2.0,4.0,4,OPTIMAL,45.3,45.300000000000004,53.300000000000004,8.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.0049521923065186,9072,4,4,16,3,2,9,63
2010,2.5,0.0,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,1.885655164718628,9072,4,4,16,3,2,9,63
2010,2.5,0.5,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,1.999445915222168,9072,4,4,16,3,2,9,63
2010,2.5,1.0,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,1.9962060451507568,9072,4,4,16,3,2,9,63
2010,2.5,2.0,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,1.9988069534301758,9072,4,4,16,3,2,9,63
2010,2.5,3.0,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,1.9838128089904785,9072,4,4,16,3,2,9,63
2010,2.5,4.0,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,1.9979848861694336,9072,4,4,16,3,2,9,63
2010,3.0,0.0,4,OPTIMAL,40.55,40.55000000000001,64.55000000000001,24.0,0.0,4.05,43.10000000000001,9.0,8.4,8,4,8,0,16,1.879601240158081,9072,4,4,16,3,2,9,63
2010,3.0,0.5,4,OPTIMAL,41.3,41.300000000000004,53.300000000000004,12.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.001706123352051,9072,4,4,16,3,2,9,63
2010,3.0,1.0,4,OPTIMAL,41.3,41.300000000000004,53.300000000000004,12.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.009575843811035,9072,4,4,16,3,2,9,63
2010,3.0,2.0,4,OPTIMAL,41.3,41.300000000000004,53.300000000000004,12.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.005139112472534,9072,4,4,16,3,2,9,63
2010,3.0,3.0,4,OPTIMAL,41.3,41.300000000000004,53.300000000000004,12.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.0244107246398926,9072,4,4,16,3,2,9,63
2010,3.0,4.0,4,OPTIMAL,41.3,41.300000000000004,53.300000000000004,12.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,12,0,16,2.007390022277832,9072,4,4,16,3,2,9,63
