seed,human_reward,lambda_target,target_human_assignments,status,objective_cp_sat,adjusted_objective_manual,total_cost_without_reward,reward_term,squared_target_penalty_term,start_time_cost,assignment_cost,workload,ergonomic,human_assignments,distance_from_target,squared_deviation,machine_assignments,robot_assignments,num_selected_operations,wall_seconds,num_binary_variables,jobs,machines,operations,workers,robots,resources,planning_horizon
2010,2.5,0.5,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,0,12,0,16,2.1827030181884766,9072,4,4,16,3,2,9,63
2010,2.5,1.0,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,0,12,0,16,2.135108709335327,9072,4,4,16,3,2,9,63
2010,2.5,2.0,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,0,12,0,16,2.161651134490967,9072,4,4,16,3,2,9,63
2010,2.5,3.0,4,OPTIMAL,43.3,43.300000000000004,53.300000000000004,10.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,0,12,0,16,2.1520111560821533,9072,4,4,16,3,2,9,63
2010,3.0,0.0,4,OPTIMAL,40.55,40.55000000000001,67.55000000000001,27.0,0.0,4.45,44.10000000000001,10.0,9.0,9,5,25,7,0,16,2.135251045227051,9072,4,4,16,3,2,9,63
2010,3.0,0.1,4,OPTIMAL,41.0,41.000000000000014,55.90000000000001,15.0,0.1,4.1,41.30000000000001,6.0,4.5,5,1,1,11,0,16,2.2130038738250732,9072,4,4,16,3,2,9,63
2010,3.0,0.25,4,OPTIMAL,41.15,41.15000000000001,55.90000000000001,15.0,0.25,4.1,41.30000000000001,6.0,4.5,5,1,1,11,0,16,2.223027229309082,9072,4,4,16,3,2,9,63
2010,3.0,0.5,4,OPTIMAL,41.3,41.300000000000004,53.300000000000004,12.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,0,12,0,16,2.259669065475464,9072,4,4,16,3,2,9,63
2010,3.0,1.0,4,OPTIMAL,41.3,41.300000000000004,53.300000000000004,12.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,0,12,0,16,2.197627067565918,9072,4,4,16,3,2,9,63
2010,3.0,2.0,4,OPTIMAL,41.3,41.300000000000004,53.300000000000004,12.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,0,12,0,16,2.194770097732544,9072,4,4,16,3,2,9,63
2010,3.0,3.0,4,OPTIMAL,41.3,41.300000000000004,53.300000000000004,12.0,0.0,4.1,40.900000000000006,5.0,3.3,4,0,0,12,0,16,2.233320951461792,9072,4,4,16,3,2,9,63
