read,bitstring,energy,feasible,num_violations,processing,start_time,workload,ergonomic,safety,original_cost,assignment_start_penalty,skill_penalty,horizon_penalty,precedence_penalty,resource_overlap_penalty,robot_utilization_penalty,total_penalty,total_cost,gap_to_cpsat,schedule
0,000000000000000000000000000000000101001000000000000001000000000000000000000110100000010001010010000000000000001001011001101000100110000010000000000000000000001000000000000000010000000001000000000001000000001000000100000010000000000000100000000000000010011010000000100000000000000010000000110000000000000000010011001000000000000100000010000000000000000000000100100000000000000001000000000000000000000000000000000000001000000010000100000000000000100000000000000000000000000000000000000000000100000000000000100010000000100000000100100100011000000001000000000000000000101000001100000000110000000100001011001000000000001010000000000000000000000000010000000000010000001110001001000000010000000000000000100000001010000000000000001001000000010000000000000000000010001000000000010000000001000000011000001000000000000000000000000000000101000000000000001000000110000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000010000110000001001000000000000000000000000000000000001000000010000000000000000000000000001001000000000000000000000000000100000100000000100000000000010000000000000001000000000010000001000101000100000010010000001000000000100000000100000000010000000000010001000000000000000100000000000000100001001000000000000000000000000000000000000000000000000000000000000000000000100000000000100000100000000100001001000110000000000000000100100000000000000000000000100000000000000001000101000000010000010000000001000001000000000100000000000000001000000000000000000000000000000000100000000100000000000000010100000000100000000000000000010000001100000001000001000000000000100000100000000000001000100100000000100000000000000000000000000000000000000000000000000100010000000001000000000000100000000011000001000001000010000000100000010000010000000000100001000000000000000000000000100100000000000000,5435778347.3,False,237,113104.0,603.0000000000001,228.5,429.8000000000003,47.0,114412.3,143040.0,4520.0,5435324050.0,104050.0,85150.0,3125,5435663935.0,5435778347.3,5435778315.5,"{'O0_0': [{'resource': 'M0', 'start': 33, 'duration': 3, 'end': 36}, {'resource': 'M1', 'start': 1, 'duration': 999, 'end': 1000}, {'resource': 'M1', 'start': 4, 'duration': 999, 'end': 1003}, {'resource': 'M1', 'start': 19, 'duration': 999, 'end': 1018}, {'resource': 'M2', 'start': 7, 'duration': 999, 'end': 1006}, {'resource': 'M2', 'start': 8, 'duration': 999, 'end': 1007}, {'resource': 'M2', 'start': 10, 'duration': 999, 'end': 1009}, {'resource': 'M2', 'start': 17, 'duration': 999, 'end': 1016}, {'resource': 'M2', 'start': 21, 'duration': 999, 'end': 1020}, {'resource': 'M2', 'start': 23, 'duration': 999, 'end': 1022}, {'resource': 'M2', 'start': 26, 'duration': 999, 'end': 1025}, {'resource': 'H0', 'start': 8, 'duration': 999, 'end': 1007}, {'resource': 'H0', 'start': 11, 'duration': 999, 'end': 1010}, {'resource': 'H0', 'start': 13, 'duration': 999, 'end': 1012}, {'resource': 'H0', 'start': 14, 'duration': 999, 'end': 1013}, {'resource': 'H0', 'start': 17, 'duration': 999, 'end': 1016}, {'resource': 'H0', 'start': 18, 'duration': 999, 'end': 1017}, {'resource': 'H0', 'start': 20, 'duration': 999, 'end': 1019}, {'resource': 'H0', 'start': 24, 'duration': 999, 'end': 1023}, {'resource': 'H0', 'start': 27, 'duration': 999, 'end': 1026}, {'resource': 'H0', 'start': 28, 'duration': 999, 'end': 1027}, {'resource': 'H1', 'start': 0, 'duration': 999, 'end': 999}, {'resource': 'H1', 'start': 22, 'duration': 999, 'end': 1021}, {'resource': 'R0', 'start': 5, 'duration': 999, 'end': 1004}, {'resource': 'R0', 'start': 15, 'duration': 999, 'end': 1014}, {'resource': 'R0', 'start': 27, 'duration': 999, 'end': 1026}], 'O0_1': [{'resource': 'M0', 'start': 2, 'duration': 999, 'end': 1001}, {'resource': 'M0', 'start': 9, 'duration': 999, 'end': 1008}, {'resource': 'M0', 'start': 16, 'duration': 999, 'end': 1015}, {'resource': 'M0', 'start': 30, 'duration': 999, 'end': 1029}, {'resource': 'M1', 'start': 12, 'duration': 2, 'end': 14}, {'resource': 'M1', 'start': 15, 'duration': 2, 'end': 17}, {'resource': 'M1', 'start': 16, 'duration': 2, 'end': 18}, {'resource': 'M1', 'start': 18, 'duration': 2, 'end': 20}, {'resource': 'M1', 'start': 26, 'duration': 2, 'end': 28}, {'resource': 'M2', 'start': 8, 'duration': 999, 'end': 1007}, {'resource': 'M2', 'start': 16, 'duration': 999, 'end': 1015}, {'resource': 'M2', 'start': 17, 'duration': 999, 'end': 1016}, {'resource': 'H0', 'start': 1, 'duration': 999, 'end': 1000}, {'resource': 'H0', 'start': 4, 'duration': 999, 'end': 1003}, {'resource': 'H0', 'start': 5, 'duration': 999, 'end': 1004}, {'resource': 'H0', 'start': 8, 'duration': 999, 'end': 1007}, {'resource': 'H0', 'start': 21, 'duration': 999, 'end': 1020}, {'resource': 'H0', 'start': 28, 'duration': 999, 'end': 1027}, {'resource': 'H1', 'start': 17, 'duration': 2, 'end': 19}, {'resource': 'H1', 'start': 20, 'duration': 2, 'end': 22}, {'resource': 'R0', 'start': 3, 'duration': 999, 'end': 1002}], 'O0_2': [{'resource': 'M0', 'start': 8, 'duration': 999, 'end': 1007}, {'resource': 'M0', 'start': 16, 'duration': 999, 'end': 1015}, {'resource': 'M0', 'start': 21, 'duration': 999, 'end': 1020}, {'resource': 'M1', 'start': 2, 'duration': 999, 'end': 1001}, {'resource': 'M2', 'start': 13, 'duration': 2, 'end': 15}, {'resource': 'M2', 'start': 28, 'duration': 2, 'end': 30}, {'resource': 'M2', 'start': 32, 'duration': 2, 'end': 34}, {'resource': 'H0', 'start': 6, 'duration': 2, 'end': 8}, {'resource': 'H0', 'start': 15, 'duration': 2, 'end': 17}, {'resource': 'H0', 'start': 18, 'duration': 2, 'end': 20}, {'resource': 'H0', 'start': 21, 'duration': 2, 'end': 23}, {'resource': 'H0', 'start': 25, 'duration': 2, 'end': 27}, {'resource': 'H0', 'start': 26, 'duration': 2, 'end': 28}, {'resource': 'H1', 'start': 1, 'duration': 4, 'end': 5}, {'resource': 'H1', 'start': 20, 'duration': 4, 'end': 24}, {'resource': 'H1', 'start': 22, 'duration': 4, 'end': 26}, {'resource': 'H1', 'start': 28, 'duration': 4, 'end': 32}, {'resource': 'H1', 'start': 29, 'duration': 4, 'end': 33}, {'resource': 'R0', 'start': 4, 'duration': 999, 'end': 1003}, {'resource': 'R0', 'start': 5, 'duration': 999, 'end': 1004}, {'resource': 'R0', 'start': 13, 'duration': 999, 'end': 1012}, {'resource': 'R0', 'start': 18, 'duration': 999, 'end': 1017}, {'resource': 'R0', 'start': 20, 'duration': 999, 'end': 1019}, {'resource': 'R0', 'start': 21, 'duration': 999, 'end': 1020}, {'resource': 'R0', 'start': 24, 'duration': 999, 'end': 1023}], 'O1_0': [{'resource': 'M0', 'start': 2, 'duration': 2, 'end': 4}, {'resource': 'M0', 'start': 4, 'duration': 2, 'end': 6}, {'resource': 'M0', 'start': 31, 'duration': 2, 'end': 33}, {'resource': 'M1', 'start': 9, 'duration': 999, 'end': 1008}, {'resource': 'M1', 'start': 16, 'duration': 999, 'end': 1015}, {'resource': 'M1', 'start': 17, 'duration': 999, 'end': 1016}, {'resource': 'M1', 'start': 18, 'duration': 999, 'end': 1017}, {'resource': 'M1', 'start': 22, 'duration': 999, 'end': 1021}, {'resource': 'M1', 'start': 25, 'duration': 999, 'end': 1024}, {'resource': 'M1', 'start': 33, 'duration': 999, 'end': 1032}, {'resource': 'M2', 'start': 16, 'duration': 999, 'end': 1015}, {'resource': 'M2', 'start': 24, 'duration': 999, 'end': 1023}, {'resource': 'M2', 'start': 26, 'duration': 999, 'end': 1025}, {'resource': 'H0', 'start': 8, 'duration': 3, 'end': 11}, {'resource': 'H0', 'start': 11, 'duration': 3, 'end': 14}, {'resource': 'H0', 'start': 19, 'duration': 3, 'end': 22}, {'resource': 'H1', 'start': 6, 'duration': 2, 'end': 8}, {'resource': 'H1', 'start': 10, 'duration': 2, 'end': 12}, {'resource': 'H1', 'start': 21, 'duration': 2, 'end': 23}, {'resource': 'H1', 'start': 31, 'duration': 2, 'end': 33}, {'resource': 'R0', 'start': 5, 'duration': 999, 'end': 1004}, {'resource': 'R0', 'start': 6, 'duration': 999, 'end': 1005}, {'resource': 'R0', 'start': 12, 'duration': 999, 'end': 1011}], 'O1_1': [{'resource': 'M0', 'start': 9, 'duration': 999, 'end': 1008}, {'resource': 'M0', 'start': 11, 'duration': 999, 'end': 1010}, {'resource': 'M0', 'start': 26, 'duration': 999, 'end': 1025}, {'resource': 'M0', 'start': 33, 'duration': 999, 'end': 1032}, {'resource': 'M1', 'start': 0, 'duration': 999, 'end': 999}, {'resource': 'M2', 'start': 10, 'duration': 1, 'end': 11}, {'resource': 'H0', 'start': 26, 'duration': 1, 'end': 27}, {'resource': 'H1', 'start': 12, 'duration': 1, 'end': 13}, {'resource': 'H1', 'start': 17, 'duration': 1, 'end': 18}, {'resource': 'H1', 'start': 18, 'duration': 1, 'end': 19}, {'resource': 'H1', 'start': 25, 'duration': 1, 'end': 26}, {'resource': 'H1', 'start': 28, 'duration': 1, 'end': 29}, {'resource': 'R0', 'start': 30, 'duration': 1, 'end': 31}], 'O1_2': [{'resource': 'M0', 'start': 4, 'duration': 999, 'end': 1003}, {'resource': 'M0', 'start': 32, 'duration': 999, 'end': 1031}, {'resource': 'M1', 'start': 1, 'duration': 4, 'end': 5}, {'resource': 'M1', 'start': 29, 'duration': 4, 'end': 33}, {'resource': 'M2', 'start': 1, 'duration': 999, 'end': 1000}, {'resource': 'M2', 'start': 10, 'duration': 999, 'end': 1009}, {'resource': 'M2', 'start': 23, 'duration': 999, 'end': 1022}, {'resource': 'H0', 'start': 5, 'duration': 999, 'end': 1004}, {'resource': 'H0', 'start': 16, 'duration': 999, 'end': 1015}, {'resource': 'H0', 'start': 23, 'duration': 999, 'end': 1022}, {'resource': 'H0', 'start': 27, 'duration': 999, 'end': 1026}, {'resource': 'H0', 'start': 29, 'duration': 999, 'end': 1028}, {'resource': 'H0', 'start': 33, 'duration': 999, 'end': 1032}, {'resource': 'H1', 'start': 6, 'duration': 7, 'end': 13}, {'resource': 'H1', 'start': 9, 'duration': 7, 'end': 16}, {'resource': 'H1', 'start': 16, 'duration': 7, 'end': 23}, {'resource': 'H1', 'start': 26, 'duration': 7, 'end': 33}, {'resource': 'R0', 'start': 1, 'duration': 999, 'end': 1000}, {'resource': 'R0', 'start': 11, 'duration': 999, 'end': 1010}, {'resource': 'R0', 'start': 23, 'duration': 999, 'end': 1022}, {'resource': 'R0', 'start': 27, 'duration': 999, 'end': 1026}], 'O2_0': [{'resource': 'M0', 'start': 9, 'duration': 999, 'end': 1008}, {'resource': 'M0', 'start': 24, 'duration': 999, 'end': 1023}, {'resource': 'M0', 'start': 29, 'duration': 999, 'end': 1028}, {'resource': 'M0', 'start': 32, 'duration': 999, 'end': 1031}, {'resource': 'H0', 'start': 0, 'duration': 999, 'end': 999}, {'resource': 'H0', 'start': 12, 'duration': 999, 'end': 1011}, {'resource': 'H0', 'start': 18, 'duration': 999, 'end': 1017}, {'resource': 'H0', 'start': 27, 'duration': 999, 'end': 1026}, {'resource': 'H0', 'start': 32, 'duration': 999, 'end': 1031}, {'resource': 'H1', 'start': 1, 'duration': 6, 'end': 7}, {'resource': 'H1', 'start': 5, 'duration': 6, 'end': 11}, {'resource': 'H1', 'start': 6, 'duration': 6, 'end': 12}, {'resource': 'H1', 'start': 23, 'duration': 6, 'end': 29}, {'resource': 'H1', 'start': 26, 'duration': 6, 'end': 32}, {'resource': 'R0', 'start': 16, 'duration': 999, 'end': 1015}, {'resource': 'R0', 'start': 33, 'duration': 999, 'end': 1032}], 'O2_1': [{'resource': 'M0', 'start': 3, 'duration': 999, 'end': 1002}, {'resource': 'M0', 'start': 5, 'duration': 999, 'end': 1004}, {'resource': 'M0', 'start': 13, 'duration': 999, 'end': 1012}, {'resource': 'M0', 'start': 19, 'duration': 999, 'end': 1018}, {'resource': 'M0', 'start': 29, 'duration': 999, 'end': 1028}, {'resource': 'M1', 'start': 1, 'duration': 999, 'end': 1000}, {'resource': 'M1', 'start': 11, 'duration': 999, 'end': 1010}, {'resource': 'M1', 'start': 28, 'duration': 999, 'end': 1027}, {'resource': 'M2', 'start': 28, 'duration': 3, 'end': 31}, {'resource': 'H0', 'start': 3, 'duration': 999, 'end': 1002}, {'resource': 'H0', 'start': 19, 'duration': 999, 'end': 1018}, {'resource': 'H0', 'start': 21, 'duration': 999, 'end': 1020}, {'resource': 'H0', 'start': 30, 'duration': 999, 'end': 1029}, {'resource': 'H1', 'start': 15, 'duration': 5, 'end': 20}, {'resource': 'H1', 'start': 22, 'duration': 5, 'end': 27}, {'resource': 'H1', 'start': 23, 'duration': 5, 'end': 28}, {'resource': 'H1', 'start': 31, 'duration': 5, 'end': 36}, {'resource': 'R0', 'start': 3, 'duration': 999, 'end': 1002}, {'resource': 'R0', 'start': 16, 'duration': 999, 'end': 1015}, {'resource': 'R0', 'start': 22, 'duration': 999, 'end': 1021}], 'O2_2': [{'resource': 'M0', 'start': 2, 'duration': 2, 'end': 4}, {'resource': 'M0', 'start': 6, 'duration': 2, 'end': 8}, {'resource': 'M0', 'start': 9, 'duration': 2, 'end': 11}, {'resource': 'M0', 'start': 18, 'duration': 2, 'end': 20}, {'resource': 'M2', 'start': 1, 'duration': 999, 'end': 1000}, {'resource': 'M2', 'start': 5, 'duration': 999, 'end': 1004}, {'resource': 'M2', 'start': 15, 'duration': 999, 'end': 1014}, {'resource': 'M2', 'start': 28, 'duration': 999, 'end': 1027}, {'resource': 'H0', 'start': 4, 'duration': 3, 'end': 7}, {'resource': 'H0', 'start': 5, 'duration': 3, 'end': 8}, {'resource': 'H0', 'start': 11, 'duration': 3, 'end': 14}, {'resource': 'H0', 'start': 17, 'duration': 3, 'end': 20}, {'resource': 'H0', 'start': 22, 'duration': 3, 'end': 25}, {'resource': 'H0', 'start': 30, 'duration': 3, 'end': 33}, {'resource': 'H1', 'start': 3, 'duration': 3, 'end': 6}, {'resource': 'H1', 'start': 9, 'duration': 3, 'end': 12}, {'resource': 'H1', 'start': 20, 'duration': 3, 'end': 23}, {'resource': 'H1', 'start': 25, 'duration': 3, 'end': 28}, {'resource': 'R0', 'start': 16, 'duration': 2, 'end': 18}, {'resource': 'R0', 'start': 19, 'duration': 2, 'end': 21}]}"
1,000000000100000000000000000000000000000101000000000101000100000000100010001000000000000000000000000000100000000000000100000001000010011000000001000000000000000000000000000010000000000000000000000000010000000000000000000000000000000000000000010010000001000000000000001000000100000000000000011000000001000011000000000000000000000101000000000100000000000000001100000000000000001000000000000000000000000000000000000000000000000000000100000000100000000000001000000110010000000000010000000000000010000000001000000000000001000000100000010000010110000000000000010100000000000000000001000001000001000100000000000110000000000000000000100000000000000000000010010000000000000000000000000001000000000000000000000000000000000100000000000000000010000000000000000000010010000000000000000000001001001010000000000000000000000000000000100000000000010000000000010000000000000010000000000001000000000000000001100001000000000000000000000000000000000000000000001000000000000000000000001000000000000010000000001000000000010000001000000000000010001010000000010000100000000000000000000000001000000000000010000000000000000101000000000010000000000000001000000000000000000000000000000100000001000000010000000000000000001001100000000000000100000000000100000000000000000000000000000000000000000000100000000000010001100001000000000010100001000000100000100000000010010010001000000000000000000000000000000000101000000000000011000100000100000000000000001000000000000000110000000010100000001000001000100100000001000000000000000001001000000000000000000010000000001000001100000000010100000000000000001001001000000100000000000000100000000000000001001000000000100010000000000000000000001000000000100100000000000010000010110100001001000000100000000000000000000010010100000000000010100001000010100010000000000001000000000000000000000000000000000000000100000001000000000000000000,5097488625.6,False,225,106086.0,538.7999999999998,151.0,296.8,48.0,107120.6,124520.0,4240.0,5097078900.0,95700.0,74500.0,3645,5097381505.0,5097488625.6,5097488593.8,"{'O0_0': [{'resource': 'M0', 'start': 9, 'duration': 3, 'end': 12}, {'resource': 'M1', 'start': 5, 'duration': 999, 'end': 1004}, {'resource': 'M1', 'start': 7, 'duration': 999, 'end': 1006}, {'resource': 'M1', 'start': 17, 'duration': 999, 'end': 1016}, {'resource': 'M1', 'start': 19, 'duration': 999, 'end': 1018}, {'resource': 'M1', 'start': 23, 'duration': 999, 'end': 1022}, {'resource': 'M1', 'start': 32, 'duration': 999, 'end': 1031}, {'resource': 'M2', 'start': 2, 'duration': 999, 'end': 1001}, {'resource': 'M2', 'start': 6, 'duration': 999, 'end': 1005}, {'resource': 'H0', 'start': 0, 'duration': 999, 'end': 999}, {'resource': 'H0', 'start': 15, 'duration': 999, 'end': 1014}, {'resource': 'H0', 'start': 23, 'duration': 999, 'end': 1022}, {'resource': 'H0', 'start': 28, 'duration': 999, 'end': 1027}, {'resource': 'H0', 'start': 31, 'duration': 999, 'end': 1030}, {'resource': 'H0', 'start': 32, 'duration': 999, 'end': 1031}, {'resource': 'H1', 'start': 7, 'duration': 999, 'end': 1006}, {'resource': 'R0', 'start': 2, 'duration': 999, 'end': 1001}, {'resource': 'R0', 'start': 29, 'duration': 999, 'end': 1028}], 'O0_1': [{'resource': 'M1', 'start': 3, 'duration': 2, 'end': 5}, {'resource': 'M1', 'start': 6, 'duration': 2, 'end': 8}, {'resource': 'M1', 'start': 13, 'duration': 2, 'end': 15}, {'resource': 'M1', 'start': 28, 'duration': 2, 'end': 30}, {'resource': 'M2', 'start': 1, 'duration': 999, 'end': 1000}, {'resource': 'M2', 'start': 17, 'duration': 999, 'end': 1016}, {'resource': 'M2', 'start': 18, 'duration': 999, 'end': 1017}, {'resource': 'M2', 'start': 27, 'duration': 999, 'end': 1026}, {'resource': 'M2', 'start': 32, 'duration': 999, 'end': 1031}, {'resource': 'M2', 'start': 33, 'duration': 999, 'end': 1032}, {'resource': 'H0', 'start': 21, 'duration': 999, 'end': 1020}, {'resource': 'H0', 'start': 23, 'duration': 999, 'end': 1022}, {'resource': 'H0', 'start': 33, 'duration': 999, 'end': 1032}, {'resource': 'H1', 'start': 16, 'duration': 2, 'end': 18}, {'resource': 'H1', 'start': 17, 'duration': 2, 'end': 19}, {'resource': 'R0', 'start': 0, 'duration': 999, 'end': 999}], 'O0_2': [{'resource': 'M0', 'start': 21, 'duration': 999, 'end': 1020}, {'resource': 'M0', 'start': 30, 'duration': 999, 'end': 1029}, {'resource': 'M1', 'start': 10, 'duration': 999, 'end': 1009}, {'resource': 'M1', 'start': 17, 'duration': 999, 'end': 1016}, {'resource': 'M1', 'start': 18, 'duration': 999, 'end': 1017}, {'resource': 'M1', 'start': 21, 'duration': 999, 'end': 1020}, {'resource': 'M1', 'start': 33, 'duration': 999, 'end': 1032}, {'resource': 'M2', 'start': 14, 'duration': 2, 'end': 16}, {'resource': 'M2', 'start': 24, 'duration': 2, 'end': 26}, {'resource': 'H0', 'start': 5, 'duration': 2, 'end': 7}, {'resource': 'H0', 'start': 12, 'duration': 2, 'end': 14}, {'resource': 'H0', 'start': 19, 'duration': 2, 'end': 21}, {'resource': 'H0', 'start': 25, 'duration': 2, 'end': 27}, {'resource': 'H0', 'start': 27, 'duration': 2, 'end': 29}, {'resource': 'H0', 'start': 28, 'duration': 2, 'end': 30}, {'resource': 'H1', 'start': 9, 'duration': 4, 'end': 13}, {'resource': 'H1', 'start': 11, 'duration': 4, 'end': 15}, {'resource': 'H1', 'start': 31, 'duration': 4, 'end': 35}, {'resource': 'R0', 'start': 3, 'duration': 999, 'end': 1002}, {'resource': 'R0', 'start': 9, 'duration': 999, 'end': 1008}, {'resource': 'R0', 'start': 13, 'duration': 999, 'end': 1012}, {'resource': 'R0', 'start': 25, 'duration': 999, 'end': 1024}, {'resource': 'R0', 'start': 26, 'duration': 999, 'end': 1025}], 'O1_0': [{'resource': 'M0', 'start': 12, 'duration': 2, 'end': 14}, {'resource': 'M1', 'start': 0, 'duration': 999, 'end': 999}, {'resource': 'M1', 'start': 3, 'duration': 999, 'end': 1002}, {'resource': 'M1', 'start': 31, 'duration': 999, 'end': 1030}, {'resource': 'M2', 'start': 31, 'duration': 999, 'end': 1030}, {'resource': 'H0', 'start': 16, 'duration': 3, 'end': 19}, {'resource': 'H1', 'start': 3, 'duration': 2, 'end': 5}, {'resource': 'H1', 'start': 6, 'duration': 2, 'end': 8}, {'resource': 'H1', 'start': 28, 'duration': 2, 'end': 30}, {'resource': 'H1', 'start': 31, 'duration': 2, 'end': 33}, {'resource': 'R0', 'start': 0, 'duration': 999, 'end': 999}, {'resource': 'R0', 'start': 2, 'duration': 999, 'end': 1001}], 'O1_1': [{'resource': 'M0', 'start': 0, 'duration': 999, 'end': 999}, {'resource': 'M0', 'start': 13, 'duration': 999, 'end': 1012}, {'resource': 'M0', 'start': 25, 'duration': 999, 'end': 1024}, {'resource': 'M1', 'start': 6, 'duration': 999, 'end': 1005}, {'resource': 'M1', 'start': 19, 'duration': 999, 'end': 1018}, {'resource': 'M2', 'start': 3, 'duration': 1, 'end': 4}, {'resource': 'M2', 'start': 4, 'duration': 1, 'end': 5}, {'resource': 'M2', 'start': 9, 'duration': 1, 'end': 10}, {'resource': 'H0', 'start': 20, 'duration': 1, 'end': 21}, {'resource': 'H1', 'start': 10, 'duration': 1, 'end': 11}, {'resource': 'H1', 'start': 24, 'duration': 1, 'end': 25}, {'resource': 'R0', 'start': 0, 'duration': 1, 'end': 1}, {'resource': 'R0', 'start': 11, 'duration': 1, 'end': 12}, {'resource': 'R0', 'start': 18, 'duration': 1, 'end': 19}, {'resource': 'R0', 'start': 32, 'duration': 1, 'end': 33}], 'O1_2': [{'resource': 'M0', 'start': 2, 'duration': 999, 'end': 1001}, {'resource': 'M0', 'start': 4, 'duration': 999, 'end': 1003}, {'resource': 'M0', 'start': 13, 'duration': 999, 'end': 1012}, {'resource': 'M0', 'start': 18, 'duration': 999, 'end': 1017}, {'resource': 'M1', 'start': 10, 'duration': 4, 'end': 14}, {'resource': 'M1', 'start': 24, 'duration': 4, 'end': 28}, {'resource': 'M2', 'start': 7, 'duration': 999, 'end': 1006}, {'resource': 'M2', 'start': 9, 'duration': 999, 'end': 1008}, {'resource': 'M2', 'start': 20, 'duration': 999, 'end': 1019}, {'resource': 'H0', 'start': 2, 'duration': 999, 'end': 1001}, {'resource': 'H0', 'start': 33, 'duration': 999, 'end': 1032}, {'resource': 'H1', 'start': 7, 'duration': 7, 'end': 14}, {'resource': 'H1', 'start': 15, 'duration': 7, 'end': 22}, {'resource': 'R0', 'start': 0, 'duration': 999, 'end': 999}, {'resource': 'R0', 'start': 3, 'duration': 999, 'end': 1002}, {'resource': 'R0', 'start': 4, 'duration': 999, 'end': 1003}, {'resource': 'R0', 'start': 19, 'duration': 999, 'end': 1018}, {'resource': 'R0', 'start': 31, 'duration': 999, 'end': 1030}], 'O2_0': [{'resource': 'M1', 'start': 8, 'duration': 4, 'end': 12}, {'resource': 'M1', 'start': 21, 'duration': 4, 'end': 25}, {'resource': 'M1', 'start': 25, 'duration': 4, 'end': 29}, {'resource': 'M1', 'start': 26, 'duration': 4, 'end': 30}, {'resource': 'M1', 'start': 31, 'duration': 4, 'end': 35}, {'resource': 'M2', 'start': 8, 'duration': 999, 'end': 1007}, {'resource': 'M2', 'start': 10, 'duration': 999, 'end': 1009}, {'resource': 'M2', 'start': 15, 'duration': 999, 'end': 1014}, {'resource': 'M2', 'start': 22, 'duration': 999, 'end': 1021}, {'resource': 'M2', 'start': 28, 'duration': 999, 'end': 1027}, {'resource': 'H0', 'start': 4, 'duration': 999, 'end': 1003}, {'resource': 'H0', 'start': 7, 'duration': 999, 'end': 1006}, {'resource': 'H0', 'start': 10, 'duration': 999, 'end': 1009}, {'resource': 'H0', 'start': 14, 'duration': 999, 'end': 1013}, {'resource': 'H1', 'start': 14, 'duration': 6, 'end': 20}, {'resource': 'H1', 'start': 16, 'duration': 6, 'end': 22}, {'resource': 'H1', 'start': 30, 'duration': 6, 'end': 36}, {'resource': 'H1', 'start': 31, 'duration': 6, 'end': 37}, {'resource': 'R0', 'start': 1, 'duration': 999, 'end': 1000}, {'resource': 'R0', 'start': 7, 'duration': 999, 'end': 1006}, {'resource': 'R0', 'start': 24, 'duration': 999, 'end': 1023}], 'O2_1': [{'resource': 'M0', 'start': 6, 'duration': 999, 'end': 1005}, {'resource': 'M0', 'start': 7, 'duration': 999, 'end': 1006}, {'resource': 'M0', 'start': 16, 'duration': 999, 'end': 1015}, {'resource': 'M0', 'start': 18, 'duration': 999, 'end': 1017}, {'resource': 'M0', 'start': 26, 'duration': 999, 'end': 1025}, {'resource': 'M0', 'start': 32, 'duration': 999, 'end': 1031}, {'resource': 'M1', 'start': 2, 'duration': 999, 'end': 1001}, {'resource': 'M1', 'start': 5, 'duration': 999, 'end': 1004}, {'resource': 'M1', 'start': 13, 'duration': 999, 'end': 1012}, {'resource': 'M1', 'start': 31, 'duration': 999, 'end': 1030}, {'resource': 'M2', 'start': 0, 'duration': 3, 'end': 3}, {'resource': 'M2', 'start': 20, 'duration': 3, 'end': 23}, {'resource': 'M2', 'start': 30, 'duration': 3, 'end': 33}, {'resource': 'H0', 'start': 2, 'duration': 999, 'end': 1001}, {'resource': 'H0', 'start': 3, 'duration': 999, 'end': 1002}, {'resource': 'H0', 'start': 13, 'duration': 999, 'end': 1012}, {'resource': 'H0', 'start': 15, 'duration': 999, 'end': 1014}, {'resource': 'H0', 'start': 32, 'duration': 999, 'end': 1031}, {'resource': 'H1', 'start': 1, 'duration': 5, 'end': 6}, {'resource': 'H1', 'start': 4, 'duration': 5, 'end': 9}, {'resource': 'H1', 'start': 11, 'duration': 5, 'end': 16}, {'resource': 'H1', 'start': 26, 'duration': 5, 'end': 31}, {'resource': 'R0', 'start': 9, 'duration': 999, 'end': 1008}, {'resource': 'R0', 'start': 12, 'duration': 999, 'end': 1011}, {'resource': 'R0', 'start': 22, 'duration': 999, 'end': 1021}, {'resource': 'R0', 'start': 26, 'duration': 999, 'end': 1025}], 'O2_2': [{'resource': 'M0', 'start': 14, 'duration': 2, 'end': 16}, {'resource': 'M0', 'start': 24, 'duration': 2, 'end': 26}, {'resource': 'M0', 'start': 27, 'duration': 2, 'end': 29}, {'resource': 'M1', 'start': 6, 'duration': 999, 'end': 1005}, {'resource': 'M1', 'start': 12, 'duration': 999, 'end': 1011}, {'resource': 'M1', 'start': 14, 'duration': 999, 'end': 1013}, {'resource': 'M1', 'start': 15, 'duration': 999, 'end': 1014}, {'resource': 'M1', 'start': 17, 'duration': 999, 'end': 1016}, {'resource': 'M1', 'start': 22, 'duration': 999, 'end': 1021}, {'resource': 'M1', 'start': 25, 'duration': 999, 'end': 1024}, {'resource': 'M1', 'start': 32, 'duration': 999, 'end': 1031}, {'resource': 'M2', 'start': 20, 'duration': 999, 'end': 1019}, {'resource': 'M2', 'start': 23, 'duration': 999, 'end': 1022}, {'resource': 'M2', 'start': 25, 'duration': 999, 'end': 1024}, {'resource': 'H0', 'start': 4, 'duration': 3, 'end': 7}, {'resource': 'H0', 'start': 6, 'duration': 3, 'end': 9}, {'resource': 'H0', 'start': 11, 'duration': 3, 'end': 14}, {'resource': 'H0', 'start': 16, 'duration': 3, 'end': 19}, {'resource': 'H0', 'start': 18, 'duration': 3, 'end': 21}, {'resource': 'H0', 'start': 22, 'duration': 3, 'end': 25}, {'resource': 'H1', 'start': 1, 'duration': 3, 'end': 4}, {'resource': 'R0', 'start': 7, 'duration': 2, 'end': 9}, {'resource': 'R0', 'start': 15, 'duration': 2, 'end': 17}]}"
