config_name,read,bitstring,energy,feasible,num_violations,zero_penalty,reference_or_better,processing,start_time,workload,ergonomic,safety,original_cost,assignment_start_penalty,skill_penalty,horizon_penalty,precedence_penalty,resource_overlap_penalty,robot_utilization_penalty,total_penalty,total_cost,schedule
steps_1000_T50_to_001,0,001000000000000000000010000000000000000000001000000000000000000000000001,34.599999999999994,True,0,True,False,18.0,2.6,5.0,7.0,2.0,34.6,0.0,0.0,0.0,0.0,0.0,0,0.0,34.6,"{'O11': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,1,000000000000001000000000000000000100000100000000000000000010000000000000,36.80000000000001,True,0,False,False,20.0,2.4000000000000004,4.5,4.8999999999999995,0.0,31.799999999999997,0.0,0.0,0.0,0.0,0.0,5,5.0,36.8,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,2,000000000000010000000000000000001000000010000000000000000000000000000001,28.5,True,0,False,False,17.0,2.4000000000000004,2.0,2.0999999999999996,0.0,23.5,0.0,0.0,0.0,0.0,0.0,5,5.0,28.5,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 4, 'duration': 1, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,3,000000000000000000000000000000100000000000010000000000000000000000000010,54.0,False,1,False,False,11.0,1.0,0.0,0.0,2.0,14.0,40.0,0.0,0.0,0.0,0.0,0,40.0,54.0,"{'O11': [], 'O12': [{'resource': 'M', 'start': 0, 'duration': 2, 'end': 2}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,4,000000000000010000000000000000000010000000010000000000000010000000000000,28.30000000000001,True,0,True,False,19.0,2.0,2.5,2.8,2.0,28.3,0.0,0.0,0.0,0.0,0.0,0,0.0,28.3,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,5,000000000000000010000000000000000000000000000000000000100000000000000000,102.1,False,2,False,False,11.0,0.8,2.5,2.8,0.0,17.1,80.0,0.0,0.0,0.0,0.0,5,85.0,102.1,"{'O11': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}], 'O12': [], 'O21': [], 'O22': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}]}"
steps_1000_T50_to_001,6,000000001000000000000000000000000010000000100000000000000000000000000100,26.799999999999983,True,0,False,False,17.0,1.8000000000000003,0.0,0.0,3.0,21.8,0.0,0.0,0.0,0.0,0.0,5,5.0,26.8,"{'O11': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,7,000000000000000000000000000000100000000000010000000000000000000000000010,54.0,False,1,False,False,11.0,1.0,0.0,0.0,2.0,14.0,40.0,0.0,0.0,0.0,0.0,0,40.0,54.0,"{'O11': [], 'O12': [{'resource': 'M', 'start': 0, 'duration': 2, 'end': 2}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,8,000000100000000000000100000000000000001000000000000000000000000000000010,37.0,True,0,True,False,21.0,1.8,5.5,7.699999999999999,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37.0,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,9,000000000000010000000000000000000010010000000000000000000100000000000000,36.19999999999999,True,0,False,False,20.0,1.8,4.5,4.8999999999999995,0.0,31.2,0.0,0.0,0.0,0.0,0.0,5,5.0,36.2,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
steps_1000_T50_to_001,10,000000010000000000000100000000000000000001000000000000000000000000000000,74.0,False,1,False,False,18.0,1.8,5.5,7.699999999999999,1.0,34.0,40.0,0.0,0.0,0.0,0.0,0,40.0,74.0,"{'O11': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 5, 'duration': 1, 'end': 6}], 'O22': []}"
steps_1000_T50_to_001,11,000000000000100000000010000000000000000100000000000000000000000000000001,40.599999999999994,True,0,False,False,20.0,2.4000000000000004,5.5,7.699999999999999,0.0,35.599999999999994,0.0,0.0,0.0,0.0,0.0,5,5.0,40.599999999999994,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 3, 'duration': 1, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,12,000000000100000000000000000000000000100000000000000000000000000000000001,60.69999999999999,False,1,False,False,14.0,1.6,2.0,2.0999999999999996,1.0,20.700000000000003,40.0,0.0,0.0,0.0,0.0,0,40.0,60.7,"{'O11': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O12': [], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,13,000000000000100000000000000000010000000000000000000000100000000000000000,65.5,False,1,False,False,15.0,0.2,2.5,2.8,0.0,20.5,40.0,0.0,0.0,0.0,0.0,5,45.0,65.5,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [], 'O22': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}]}"
steps_1000_T50_to_001,14,000000000000010000000000000000000010000001000000000000000000000000000000,65.10000000000001,False,1,False,False,14.0,2.0,2.0,2.0999999999999996,0.0,20.1,40.0,0.0,0.0,0.0,0.0,5,45.0,65.1,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 5, 'duration': 1, 'end': 6}], 'O22': []}"
steps_1000_T50_to_001,15,000000000000100000000010000000000000100000000000000000000000000000001000,39.400000000000006,True,0,False,False,20.0,1.2000000000000002,5.5,7.699999999999999,0.0,34.4,0.0,0.0,0.0,0.0,0.0,5,5.0,39.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}]}"
steps_1000_T50_to_001,16,010000000000000000000000000000000100100000000000000000000010000000000000,37.900000000000006,True,0,False,False,19.0,1.6,6.0,6.299999999999999,0.0,32.9,0.0,0.0,0.0,0.0,0.0,5,5.0,37.9,"{'O11': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,17,000000000000100000000000000000000100100000000000000000000100000000000000,35.599999999999994,True,0,False,False,20.0,1.2000000000000002,4.5,4.8999999999999995,0.0,30.599999999999998,0.0,0.0,0.0,0.0,0.0,5,5.0,35.599999999999994,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
steps_1000_T50_to_001,18,100000000000000000000100000000000000000000000100000000000000000000000001,34.19999999999999,True,0,True,False,18.0,2.2,5.0,7.0,2.0,34.2,0.0,0.0,0.0,0.0,0.0,0,0.0,34.2,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,19,100000000000000000000010000000000000001000000000000000000000000000000010,42.099999999999994,True,0,False,False,19.0,2.0,7.0,9.1,0.0,37.1,0.0,0.0,0.0,0.0,0.0,5,5.0,42.1,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,20,000000000010000000000000000000000000010000000000000000000100000000000000,69.0,False,1,False,False,17.0,1.6,4.5,4.8999999999999995,1.0,29.0,40.0,0.0,0.0,0.0,0.0,0,40.0,69.0,"{'O11': [{'resource': 'R', 'start': 4, 'duration': 2, 'end': 6}], 'O12': [], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
steps_1000_T50_to_001,21,000000000000100000000000000000010000000000100000000000000000000000000010,19.0,True,0,True,False,16.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,22,000000000000100000000000000000001000001000000000000000000010000000000000,36.0,True,0,False,False,20.0,1.6,4.5,4.8999999999999995,0.0,31.0,0.0,0.0,0.0,0.0,0.0,5,5.0,36.0,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,23,000000000000001000000010000000000000000000000100000000000000000000000001,32.89999999999998,True,0,True,False,19.0,2.8000000000000003,3.5,5.6,2.0,32.9,0.0,0.0,0.0,0.0,0.0,0,0.0,32.9,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,24,000000000000100000000010000000000000100000000000000000000000000000000100,39.599999999999994,True,0,False,False,20.0,1.4000000000000001,5.5,7.699999999999999,0.0,34.599999999999994,0.0,0.0,0.0,0.0,0.0,5,5.0,39.599999999999994,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,25,000000000000100000000000000000010000100000000000000000010000000000000000,34.80000000000001,True,0,False,False,20.0,0.4,4.5,4.8999999999999995,0.0,29.799999999999997,0.0,0.0,0.0,0.0,0.0,5,5.0,34.8,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'H', 'start': 1, 'duration': 2, 'end': 3}]}"
steps_1000_T50_to_001,26,000000000000001000000100000000000000010000000000000000000000000000000100,40.0,True,0,False,False,20.0,1.8,5.5,7.699999999999999,0.0,35.0,0.0,0.0,0.0,0.0,0.0,5,5.0,40.0,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,27,100000000000000000000010000000000000000000000000000000000000000000010000,72.0,False,1,False,False,14.0,1.0,5.0,7.0,0.0,27.0,40.0,0.0,0.0,0.0,0.0,5,45.0,72.0,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
steps_1000_T50_to_001,28,001000000000000000000000000000000010100000000000000000000000000000010000,29.399999999999977,True,0,False,False,16.0,1.4000000000000001,3.5,3.4999999999999996,0.0,24.4,0.0,0.0,0.0,0.0,0.0,5,5.0,29.4,"{'O11': [{'resource': 'H', 'start': 2, 'duration': 2, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
steps_1000_T50_to_001,29,000000000000001000000000000000000010100000000000000000000000000000000100,27.899999999999977,True,0,False,False,17.0,1.8000000000000003,2.0,2.0999999999999996,0.0,22.9,0.0,0.0,0.0,0.0,0.0,5,5.0,27.9,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,30,000000000000000100000000000000000010000000001000000000000010000000000000,28.900000000000006,True,0,True,False,19.0,2.6000000000000005,2.5,2.8,2.0,28.900000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,28.900000000000002,"{'O11': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,31,000010000000000000000000000000000000000000001000000000000000000000000001,58.099999999999994,False,1,False,False,11.0,2.2,1.5,1.4,2.0,18.099999999999998,40.0,0.0,0.0,0.0,0.0,0,40.0,58.099999999999994,"{'O11': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O12': [], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,32,000010000000000000000000000000000000000000001000000000000000000000000010,57.89999999999999,False,1,False,False,11.0,2.0,1.5,1.4,2.0,17.9,40.0,0.0,0.0,0.0,0.0,0,40.0,57.9,"{'O11': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O12': [], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,33,000000100000000000000000000000000100010000000000000000000000000000000001,24.899999999999977,True,0,True,False,18.0,1.8,2.0,2.0999999999999996,1.0,24.9,0.0,0.0,0.0,0.0,0.0,0,0.0,24.9,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,34,000000000000010000000000000000000010000000100000000000000000000000000100,19.600000000000023,True,0,True,False,16.0,1.6,0.0,0.0,2.0,19.6,0.0,0.0,0.0,0.0,0.0,0,0.0,19.6,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'M', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,35,000000000000010000000010000000000000000000001000000000000000000000000010,32.30000000000001,True,0,True,False,19.0,2.2,3.5,5.6,2.0,32.3,0.0,0.0,0.0,0.0,0.0,0,0.0,32.3,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,36,000000100000000000000000000000000100000000001000000000000010000000000000,35.099999999999994,True,0,False,False,20.0,1.8,2.5,2.8,3.0,30.1,0.0,0.0,0.0,0.0,0.0,5,5.0,35.1,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,37,000000000000100000000010000000000000000000001000000000000000000000000010,32.099999999999994,True,0,True,False,19.0,2.0,3.5,5.6,2.0,32.1,0.0,0.0,0.0,0.0,0.0,0,0.0,32.1,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 2, 'duration': 2, 'end': 4}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,38,000000000000000000000000000000100000001000000000000000000000000000000001,62.5,False,1,False,False,12.0,1.4,2.0,2.0999999999999996,0.0,17.5,40.0,0.0,0.0,0.0,0.0,5,45.0,62.5,"{'O11': [], 'O12': [{'resource': 'M', 'start': 0, 'duration': 2, 'end': 2}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,39,100000000000000000000100000000000000000000100000000000000000000000000001,33.60000000000002,True,0,True,False,18.0,1.6,5.0,7.0,2.0,33.6,0.0,0.0,0.0,0.0,0.0,0,0.0,33.6,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,40,000000000100000000000000000000000000100000000000000000000000000000010000,59.900000000000006,False,1,False,False,14.0,0.8,2.0,2.0999999999999996,1.0,19.9,40.0,0.0,0.0,0.0,0.0,0,40.0,59.9,"{'O11': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O12': [], 'O21': [{'resource': 'H', 'start': 0, 'duration': 1, 'end': 1}], 'O22': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}]}"
steps_1000_T50_to_001,41,100000000000000000000010000000000000000000010000000000000000000000000001,34.0,True,0,True,False,18.0,2.0,5.0,7.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0.0,34.0,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,42,000000000000100000000000000000001000000000010000000000000000000000000010,19.399999999999977,True,0,True,False,16.0,1.4000000000000001,0.0,0.0,2.0,19.4,0.0,0.0,0.0,0.0,0.0,0,0.0,19.4,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 2, 'duration': 2, 'end': 4}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,43,000100000000000000000000000000000000000000000100000000000000000000000001,58.099999999999994,False,1,False,False,11.0,2.2,1.5,1.4,2.0,18.099999999999998,40.0,0.0,0.0,0.0,0.0,0,40.0,58.099999999999994,"{'O11': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O12': [], 'O21': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,44,000000100000000000000000000000000100010000000000000000000000000000000001,24.899999999999977,True,0,True,False,18.0,1.8,2.0,2.0999999999999996,1.0,24.9,0.0,0.0,0.0,0.0,0.0,0,0.0,24.9,"{'O11': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,45,000000000000000000000000000000100000010000000000000000000010000000000000,70.4,False,1,False,False,15.0,1.0,4.5,4.8999999999999995,0.0,25.4,40.0,0.0,0.0,0.0,0.0,5,45.0,70.4,"{'O11': [], 'O12': [{'resource': 'M', 'start': 0, 'duration': 2, 'end': 2}], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}]}"
steps_1000_T50_to_001,46,000000000000001000000000000000000100000000010000000000000100000000000000,28.099999999999994,True,0,True,False,19.0,1.8,2.5,2.8,2.0,28.1,0.0,0.0,0.0,0.0,0.0,0,0.0,28.1,"{'O11': [{'resource': 'M', 'start': 2, 'duration': 1, 'end': 3}], 'O12': [{'resource': 'M', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}]}"
steps_1000_T50_to_001,47,000000000000100000000000000000010000000000100000000000000000000000000001,19.19999999999999,True,0,True,False,16.0,1.2,0.0,0.0,2.0,19.2,0.0,0.0,0.0,0.0,0.0,0,0.0,19.2,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'M', 'start': 1, 'duration': 2, 'end': 3}], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,48,000000000100000000000000000000000000010000000000000000000000000000000010,60.7,False,1,False,False,14.0,1.6,2.0,2.0999999999999996,1.0,20.700000000000003,40.0,0.0,0.0,0.0,0.0,0,40.0,60.7,"{'O11': [{'resource': 'R', 'start': 3, 'duration': 2, 'end': 5}], 'O12': [], 'O21': [{'resource': 'H', 'start': 1, 'duration': 1, 'end': 2}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
steps_1000_T50_to_001,49,000000000000000001000000000000000000000000100000000000000000000000000100,55.599999999999994,False,1,False,False,12.0,1.6,0.0,0.0,2.0,15.6,40.0,0.0,0.0,0.0,0.0,0,40.0,55.6,"{'O11': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}], 'O12': [], 'O21': [{'resource': 'R', 'start': 0, 'duration': 2, 'end': 2}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,50,000000000000100000000100000000000000000000010000000000000000000000000100,31.5,True,0,True,False,19.0,1.4000000000000001,3.5,5.6,2.0,31.5,0.0,0.0,0.0,0.0,0.0,0,0.0,31.5,"{'O11': [{'resource': 'M', 'start': 0, 'duration': 1, 'end': 1}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'R', 'start': 1, 'duration': 2, 'end': 3}], 'O22': [{'resource': 'M', 'start': 3, 'duration': 1, 'end': 4}]}"
steps_1000_T50_to_001,51,000000000000010000000100000000000000001000000000000000000000000000000001,40.400000000000006,True,0,False,False,20.0,2.2,5.5,7.699999999999999,0.0,35.4,0.0,0.0,0.0,0.0,0.0,5,5.0,40.4,"{'O11': [{'resource': 'M', 'start': 1, 'duration': 1, 'end': 2}], 'O12': [{'resource': 'H', 'start': 3, 'duration': 2, 'end': 5}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 5, 'duration': 1, 'end': 6}]}"
steps_1000_T50_to_001,52,100000000000000000000010000000000000001000000000000000000000000000000010,42.099999999999994,True,0,False,False,19.0,2.0,7.0,9.1,0.0,37.1,0.0,0.0,0.0,0.0,0.0,5,5.0,42.1,"{'O11': [{'resource': 'H', 'start': 0, 'duration': 2, 'end': 2}], 'O12': [{'resource': 'H', 'start': 4, 'duration': 2, 'end': 6}], 'O21': [{'resource': 'H', 'start': 2, 'duration': 1, 'end': 3}], 'O22': [{'resource': 'M', 'start': 4, 'duration': 1, 'end': 5}]}"
