best_energy,best_bitstring,final_energy,accepted_moves,restart,gap_to_bruteforce,matches_bruteforce_energy,matches_bruteforce_bitstring
7.5,000001000000001,7.5000000000000995,16,0,2.2,False,False
6.100000000000001,010000000100000,6.0999999999999766,9,1,0.8000000000000016,False,False
7.100000000000001,000010000000010,7.100000000000016,6,2,1.8000000000000016,False,False
6.5,001000000010000,6.500000000000178,8,3,1.2000000000000002,False,False
5.699999999999999,100000001000000,5.70000000000006,7,4,0.39999999999999947,False,False
5.700000000000003,010000000000010,5.70000000000017,9,5,0.400000000000003,False,False
5.700000000000003,010000000000010,5.700000000000003,4,6,0.400000000000003,False,False
7.300000000000004,000010000000001,7.300000000000253,22,7,2.0000000000000044,False,False
33.1,000000000001000,33.10000000000011,20,8,27.8,False,False
5.700000000000003,000010000010000,5.6999999999999815,7,9,0.400000000000003,False,False
5.900000000000006,010000000000001,5.900000000000084,13,10,0.6000000000000059,False,False
5.300000000000001,100000000000100,5.29999999999977,10,11,8.881784197001252e-16,True,True
6.5,001000000010000,6.499999999999666,13,12,1.2000000000000002,False,False
7.100000000000001,000010000000010,7.100000000000058,14,13,1.8000000000000016,False,False
5.699999999999999,100000001000000,5.700000000000024,21,14,0.39999999999999947,False,False
6.100000000000001,010000000100000,6.1000000000000085,2,15,0.8000000000000016,False,False
6.100000000000001,010000000100000,6.099999999999952,6,16,0.8000000000000016,False,False
5.700000000000003,100000000000001,5.699999999999889,7,17,0.400000000000003,False,False
5.899999999999999,100000000100000,5.900000000000176,7,18,0.5999999999999988,False,False
5.300000000000001,100000000000100,5.30000000000004,8,19,8.881784197001252e-16,True,True
7.300000000000004,000010000000001,7.300000000000004,2,20,2.0000000000000044,False,False
5.700000000000003,100000000000001,5.699999999999932,6,21,0.400000000000003,False,False
6.5,001000000010000,6.4999999999999325,8,22,1.2000000000000002,False,False
5.700000000000003,000010000010000,5.699999999999591,7,23,0.400000000000003,False,False
5.300000000000001,100000000000100,5.299999999999855,8,24,8.881784197001252e-16,True,True
5.700000000000003,000010000010000,5.69999999999996,5,25,0.400000000000003,False,False
5.899999999999999,000001000010000,5.900000000000077,15,26,0.5999999999999988,False,False
6.100000000000001,001000000000001,6.099999999999909,10,27,0.8000000000000016,False,False
6.100000000000001,001000000000001,6.099999999999909,12,28,0.8000000000000016,False,False
5.900000000000006,010000000000001,5.899999999999988,5,29,0.6000000000000059,False,False
6.100000000000001,100000000010000,6.099999999999934,9,30,0.8000000000000016,False,False
7.5,000001000000001,7.500000000000043,4,31,2.2,False,False
5.700000000000003,010000000000010,5.699999999999974,4,32,0.400000000000003,False,False
5.900000000000006,010000000000001,5.899999999999885,7,33,0.6000000000000059,False,False
5.699999999999999,100000001000000,5.7000000000000455,16,34,0.39999999999999947,False,False
7.5,000001000000001,7.500000000000043,35,35,2.2,False,False
6.100000000000001,010000000100000,6.099999999999987,15,36,0.8000000000000016,False,False
7.5,000001000000001,7.500000000000043,11,37,2.2,False,False
6.300000000000004,010000000010000,6.299999999999649,9,38,1.0000000000000044,False,False
6.100000000000001,010000000100000,6.099999999999866,8,39,0.8000000000000016,False,False
7.100000000000001,000010000000010,7.099999999999795,9,40,1.8000000000000016,False,False
7.5,000001000000001,7.499999999999758,14,41,2.2,False,False
5.300000000000001,100000000000100,5.300000000000033,8,42,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.29999999999999,4,43,8.881784197001252e-16,True,True
7.5,000001000000001,7.499999999999822,13,44,2.2,False,False
6.100000000000001,010000000100000,6.0999999999999694,11,45,0.8000000000000016,False,False
5.700000000000003,000010000010000,5.699999999999925,8,46,0.400000000000003,False,False
7.300000000000004,000010000000001,7.300000000000011,8,47,2.0000000000000044,False,False
5.5,100000000000010,5.499999999999957,5,48,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.300000000000139,8,49,8.881784197001252e-16,True,True
7.5,000001000000001,7.500000000000011,10,50,2.2,False,False
5.899999999999999,100000000100000,5.89999999999992,17,51,0.5999999999999988,False,False
5.5,000010000100000,5.499999999999986,9,52,0.20000000000000018,False,False
5.899999999999999,100000000100000,5.900000000000041,9,53,0.5999999999999988,False,False
6.100000000000001,010000000100000,6.099999999999824,5,54,0.8000000000000016,False,False
6.100000000000001,010000000100000,6.09999999999993,5,55,0.8000000000000016,False,False
7.5,000001000000001,7.499999999999957,7,56,2.2,False,False
5.699999999999999,100000001000000,5.700000000000017,10,57,0.39999999999999947,False,False
7.300000000000004,000010000000001,7.299999999999933,28,58,2.0000000000000044,False,False
6.100000000000001,100000000010000,6.100000000000264,8,59,0.8000000000000016,False,False
7.100000000000001,000010000000010,7.099999999999902,9,60,1.8000000000000016,False,False
5.899999999999999,000001000010000,5.899999999999956,7,61,0.5999999999999988,False,False
5.700000000000003,010000000000010,5.6999999999998465,8,62,0.400000000000003,False,False
5.899999999999999,000001000010000,5.9000000000000945,8,63,0.5999999999999988,False,False
7.5,000001000000001,7.499999999999922,7,64,2.2,False,False
7.100000000000001,000010000000010,7.099999999999959,5,65,1.8000000000000016,False,False
6.300000000000004,010000000010000,6.300000000000011,1,66,1.0000000000000044,False,False
6.100000000000001,001000000000001,6.099999999999866,8,67,0.8000000000000016,False,False
5.700000000000003,010000000000010,5.699999999999939,10,68,0.400000000000003,False,False
5.5,000010000100000,5.500000000000043,6,69,0.20000000000000018,False,False
5.899999999999999,000001000010000,5.899999999999963,10,70,0.5999999999999988,False,False
33.0,000000100000000,33.00000000000006,20,71,27.7,False,False
7.100000000000001,000010000000010,7.10000000000003,8,72,1.8000000000000016,False,False
5.700000000000003,100000000000001,5.700000000000074,8,73,0.400000000000003,False,False
5.5,100000000000010,5.500000000000021,6,74,0.20000000000000018,False,False
5.699999999999999,100000001000000,5.699999999999996,2,75,0.39999999999999947,False,False
6.100000000000001,100000000010000,6.100000000000115,11,76,0.8000000000000016,False,False
5.899999999999999,000001000010000,5.9000000000000625,13,77,0.5999999999999988,False,False
5.300000000000001,100000000000100,5.2999999999997485,11,78,8.881784197001252e-16,True,True
5.699999999999999,100000001000000,5.699999999999996,5,79,0.39999999999999947,False,False
5.5,100000000000010,5.500000000000043,7,80,0.20000000000000018,False,False
7.5,000001000000001,7.499999999999936,29,81,2.2,False,False
5.699999999999999,100000001000000,5.700000000000024,10,82,0.39999999999999947,False,False
5.700000000000003,010000000000010,5.700000000000038,10,83,0.400000000000003,False,False
6.5,001000000010000,6.499999999999666,11,84,1.2000000000000002,False,False
5.899999999999999,000001000010000,5.899999999999984,6,85,0.5999999999999988,False,False
5.5,000010000100000,5.4999999999999645,8,86,0.20000000000000018,False,False
6.100000000000001,010000000100000,6.100000000000023,6,87,0.8000000000000016,False,False
5.899999999999999,100000000100000,5.899999999999977,6,88,0.5999999999999988,False,False
5.300000000000001,100000000000100,5.3000000000000185,17,89,8.881784197001252e-16,True,True
5.899999999999999,000001000010000,5.899999999999853,10,90,0.5999999999999988,False,False
5.899999999999999,100000000100000,5.8999999999999915,4,91,0.5999999999999988,False,False
5.700000000000003,000010000010000,5.70000000000001,9,92,0.400000000000003,False,False
5.5,000010000100000,5.499999999999922,10,93,0.20000000000000018,False,False
33.0,000000100000000,33.000000000000185,17,94,27.7,False,False
5.699999999999999,100000001000000,5.70000000000006,7,95,0.39999999999999947,False,False
5.899999999999999,000001000010000,5.899999999999956,6,96,0.5999999999999988,False,False
5.899999999999999,100000000100000,5.900000000000034,6,97,0.5999999999999988,False,False
6.300000000000004,010000000010000,6.300000000000004,5,98,1.0000000000000044,False,False
5.900000000000006,010000000000001,5.900000000000041,6,99,0.6000000000000059,False,False
6.100000000000001,001000000000001,6.099999999999838,6,100,0.8000000000000016,False,False
5.699999999999999,100000001000000,5.699999999999889,10,101,0.39999999999999947,False,False
5.700000000000003,100000000000001,5.700000000000166,7,102,0.400000000000003,False,False
5.900000000000006,010000000000001,5.900000000000098,4,103,0.6000000000000059,False,False
5.700000000000003,000010000010000,5.70000000000001,8,104,0.400000000000003,False,False
5.699999999999999,100000001000000,5.6999999999999496,5,105,0.39999999999999947,False,False
6.100000000000001,100000000010000,6.099999999999788,12,106,0.8000000000000016,False,False
6.100000000000001,010000000100000,6.099999999999824,12,107,0.8000000000000016,False,False
33.0,000000100000000,33.09999999999999,15,108,27.7,False,False
5.300000000000001,100000000000100,5.29999999999999,14,109,8.881784197001252e-16,True,True
6.5,001000000010000,6.500000000000028,7,110,1.2000000000000002,False,False
5.700000000000003,010000000000010,5.6999999999999496,12,111,0.400000000000003,False,False
5.300000000000001,100000000000100,5.300000000000068,7,112,8.881784197001252e-16,True,True
7.5,000001000000001,7.499999999999872,10,113,2.2,False,False
6.100000000000001,001000000000001,6.099999999999987,3,114,0.8000000000000016,False,False
5.699999999999999,100000001000000,5.699999999999854,9,115,0.39999999999999947,False,False
5.5,000010000100000,5.4999999999999645,12,116,0.20000000000000018,False,False
5.700000000000003,010000000000010,5.699999999999839,13,117,0.400000000000003,False,False
6.100000000000001,010000000100000,6.099999999999998,16,118,0.8000000000000016,False,False
7.100000000000001,000010000000010,7.099999999999895,8,119,1.8000000000000016,False,False
5.699999999999999,100000001000000,5.700000000000173,7,120,0.39999999999999947,False,False
5.700000000000003,000010000010000,5.699999999999974,11,121,0.400000000000003,False,False
5.5,000010000100000,5.499999999999908,14,122,0.20000000000000018,False,False
5.5,100000000000010,5.500000000000057,13,123,0.20000000000000018,False,False
7.5,000001000000001,7.500000000000021,6,124,2.2,False,False
5.700000000000003,010000000000010,5.7000000000000846,6,125,0.400000000000003,False,False
6.300000000000004,010000000010000,6.299999999999997,8,126,1.0000000000000044,False,False
5.5,100000000000010,5.500000000000057,4,127,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.2999999999999545,6,128,8.881784197001252e-16,True,True
