best_energy,best_bitstring,final_energy,accepted_moves,restart,gap_to_bruteforce,matches_bruteforce_energy,matches_bruteforce_bitstring
5.5,100000000000010,5.900000000000109,106,0,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.500000000000039,87,1,8.881784197001252e-16,True,True
5.5,000010000100000,5.700000000000131,81,2,0.20000000000000018,False,False
5.5,100000000000010,5.500000000000142,93,3,0.20000000000000018,False,False
5.5,100000000000010,5.699999999999996,103,4,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.100000000000076,99,5,8.881784197001252e-16,True,True
5.5,100000000000010,6.499999999999936,112,6,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.100000000000293,85,7,8.881784197001252e-16,True,True
5.5,000010000100000,5.900000000000034,79,8,0.20000000000000018,False,False
5.300000000000001,100000000000100,7.299999999999827,89,9,8.881784197001252e-16,True,True
5.700000000000003,010000000000010,5.699999999999989,103,10,0.400000000000003,False,False
5.300000000000001,100000000000100,5.700000000000081,62,11,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.300000000000068,93,12,8.881784197001252e-16,True,True
5.5,000010000100000,6.099999999999817,105,13,0.20000000000000018,False,False
5.5,000010000100000,7.500000000000085,119,14,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.5000000000002345,56,15,8.881784197001252e-16,True,True
5.700000000000003,100000000000001,6.099999999999884,74,16,0.400000000000003,False,False
5.5,100000000000010,7.300000000000068,103,17,0.20000000000000018,False,False
5.5,000010000100000,6.300000000000026,87,18,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.300000000000228,91,19,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,7.500000000000007,111,20,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.700000000000024,104,21,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.700000000000216,97,22,8.881784197001252e-16,True,True
5.5,000010000100000,6.099999999999987,87,23,0.20000000000000018,False,False
5.5,100000000000010,6.100000000000051,71,24,0.20000000000000018,False,False
5.5,000010000100000,7.499999999999531,91,25,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.700000000000003,74,26,8.881784197001252e-16,True,True
5.5,000010000100000,6.300000000000132,93,27,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.499999999999616,92,28,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.299999999999983,91,29,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.100000000000097,91,30,8.881784197001252e-16,True,True
5.5,100000000000010,6.100000000000037,81,31,0.20000000000000018,False,False
5.300000000000001,100000000000100,7.499999999999972,71,32,8.881784197001252e-16,True,True
5.5,000010000100000,6.100000000000051,85,33,0.20000000000000018,False,False
5.5,100000000000010,5.500000000000043,107,34,0.20000000000000018,False,False
5.5,000010000100000,5.699999999999658,82,35,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.300000000000054,94,36,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.300000000000061,84,37,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.100000000000037,92,38,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.5000000000000995,70,39,8.881784197001252e-16,True,True
5.5,100000000000010,6.299999999999898,112,40,0.20000000000000018,False,False
5.5,000010000100000,5.899999999999935,82,41,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.699999999999932,95,42,8.881784197001252e-16,True,True
5.700000000000003,010000000000010,6.100000000000016,72,43,0.400000000000003,False,False
5.5,000010000100000,5.899999999999977,102,44,0.20000000000000018,False,False
5.700000000000003,000010000010000,6.499999999999979,80,45,0.400000000000003,False,False
5.5,100000000000010,6.100000000000058,94,46,0.20000000000000018,False,False
