best_energy,best_bitstring,final_energy,accepted_moves,restart,gap_to_bruteforce,matches_bruteforce_energy,matches_bruteforce_bitstring
5.5,000010000100000,5.499999999999744,31,0,0.20000000000000018,False,False
5.5,000010000100000,5.5000000000001705,18,1,0.20000000000000018,False,False
5.700000000000003,100000000000001,7.5000000000001705,18,2,0.400000000000003,False,False
5.700000000000003,100000000000001,7.5000000000000355,25,3,0.400000000000003,False,False
5.5,100000000000010,5.499999999999922,19,4,0.20000000000000018,False,False
5.899999999999999,000001000010000,6.499999999999879,22,5,0.5999999999999988,False,False
5.5,000010000100000,5.500000000000078,5,6,0.20000000000000018,False,False
5.700000000000003,010000000000010,5.7000000000001165,53,7,0.400000000000003,False,False
5.900000000000006,010000000000001,5.8999999999999275,11,8,0.6000000000000059,False,False
5.899999999999999,000001000010000,7.099999999999639,39,9,0.5999999999999988,False,False
5.899999999999999,000001000010000,5.899999999999622,19,10,0.5999999999999988,False,False
6.100000000000001,001000000000001,6.100000000000172,17,11,0.8000000000000016,False,False
5.900000000000006,010000000000001,5.899999999999906,24,12,0.6000000000000059,False,False
5.700000000000003,010000000000010,5.699999999999974,13,13,0.400000000000003,False,False
5.300000000000001,100000000000100,5.900000000000006,21,14,8.881784197001252e-16,True,True
5.900000000000006,010000000000001,6.100000000000001,13,15,0.6000000000000059,False,False
5.700000000000003,010000000000010,7.100000000000023,21,16,0.400000000000003,False,False
5.700000000000003,010000000000010,7.300000000000189,30,17,0.400000000000003,False,False
5.700000000000003,100000000000001,6.099999999999994,19,18,0.400000000000003,False,False
5.5,100000000000010,5.700000000000163,17,19,0.20000000000000018,False,False
5.899999999999999,000001000010000,5.90000000000002,8,20,0.5999999999999988,False,False
5.5,000010000100000,5.500000000000064,12,21,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.499999999999943,11,22,8.881784197001252e-16,True,True
5.5,000010000100000,5.8999999999998565,27,23,0.20000000000000018,False,False
5.700000000000003,010000000000010,5.699999999999882,14,24,0.400000000000003,False,False
5.5,000010000100000,5.499999999999922,40,25,0.20000000000000018,False,False
5.899999999999999,000001000010000,6.300000000000022,21,26,0.5999999999999988,False,False
5.700000000000003,000010000010000,5.700000000000067,18,27,0.400000000000003,False,False
5.700000000000003,100000000000001,5.700000000000067,18,28,0.400000000000003,False,False
5.900000000000006,010000000000001,5.899999999999999,21,29,0.6000000000000059,False,False
5.300000000000001,100000000000100,5.7000000000001805,32,30,8.881784197001252e-16,True,True
5.700000000000003,010000000000010,5.700000000000106,63,31,0.400000000000003,False,False
5.5,100000000000010,5.499999999999986,20,32,0.20000000000000018,False,False
5.5,000010000100000,7.300000000000061,16,33,0.20000000000000018,False,False
7.100000000000001,000010000000010,7.099999999999902,18,34,1.8000000000000016,False,False
5.300000000000001,100000000000100,5.8999999999999275,25,35,8.881784197001252e-16,True,True
5.5,000010000100000,7.100000000000115,39,36,0.20000000000000018,False,False
5.700000000000003,100000000000001,6.099999999999966,20,37,0.400000000000003,False,False
5.700000000000003,000010000010000,5.6999999999999815,29,38,0.400000000000003,False,False
5.699999999999999,100000001000000,5.900000000000006,38,39,0.39999999999999947,False,False
5.300000000000001,100000000000100,5.699999999999832,28,40,8.881784197001252e-16,True,True
5.700000000000003,000010000010000,5.69999999999974,14,41,0.400000000000003,False,False
5.900000000000006,010000000000001,5.899999999999864,19,42,0.6000000000000059,False,False
5.5,100000000000010,5.700000000000237,22,43,0.20000000000000018,False,False
5.5,000010000100000,5.500000000000135,14,44,0.20000000000000018,False,False
6.5,001000000010000,6.4999999999999005,25,45,1.2000000000000002,False,False
5.300000000000001,100000000000100,5.300000000000022,23,46,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,6.300000000000001,42,47,8.881784197001252e-16,True,True
5.700000000000003,010000000000010,5.900000000000176,21,48,0.400000000000003,False,False
5.700000000000003,010000000000010,6.0999999999998735,48,49,0.400000000000003,False,False
5.5,000010000100000,5.89999999999997,8,50,0.20000000000000018,False,False
5.5,100000000000010,5.4999999999999645,14,51,0.20000000000000018,False,False
5.5,000010000100000,6.100000000000119,13,52,0.20000000000000018,False,False
6.100000000000001,001000000000001,7.500000000000039,35,53,0.8000000000000016,False,False
5.5,100000000000010,5.499999999999993,20,54,0.20000000000000018,False,False
5.5,000010000100000,5.699999999999825,25,55,0.20000000000000018,False,False
5.5,000010000100000,5.500000000000071,26,56,0.20000000000000018,False,False
5.899999999999999,000001000010000,6.1000000000000085,21,57,0.5999999999999988,False,False
5.700000000000003,000010000010000,6.5000000000000355,28,58,0.400000000000003,False,False
6.100000000000001,001000000000001,6.10000000000003,10,59,0.8000000000000016,False,False
5.300000000000001,100000000000100,6.100000000000058,10,60,8.881784197001252e-16,True,True
5.700000000000003,000010000010000,5.699999999999839,20,61,0.400000000000003,False,False
5.5,000010000100000,5.499999999999481,14,62,0.20000000000000018,False,False
5.700000000000003,000010000010000,6.499999999999908,15,63,0.400000000000003,False,False
6.5,001000000010000,6.499999999999673,12,64,1.2000000000000002,False,False
5.5,000010000100000,5.89999999999992,26,65,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.699999999999818,20,66,8.881784197001252e-16,True,True
5.699999999999999,100000001000000,5.900000000000034,20,67,0.39999999999999947,False,False
5.699999999999999,100000001000000,6.100000000000016,18,68,0.39999999999999947,False,False
5.700000000000003,100000000000001,5.7000000000000455,23,69,0.400000000000003,False,False
7.100000000000001,000010000000010,7.09999999999981,37,70,1.8000000000000016,False,False
5.700000000000003,100000000000001,5.699999999999996,7,71,0.400000000000003,False,False
5.300000000000001,100000000000100,5.299999999999844,18,72,8.881784197001252e-16,True,True
6.100000000000001,010000000100000,6.099999999999987,12,73,0.8000000000000016,False,False
5.700000000000003,000010000010000,5.699999999999953,11,74,0.400000000000003,False,False
5.300000000000001,100000000000100,5.499999999999929,12,75,8.881784197001252e-16,True,True
5.899999999999999,000001000010000,6.100000000000016,39,76,0.5999999999999988,False,False
5.700000000000003,010000000000010,5.699999999999697,23,77,0.400000000000003,False,False
5.5,000010000100000,7.300000000000111,17,78,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.300000000000001,16,79,8.881784197001252e-16,True,True
