best_energy,best_bitstring,final_energy,accepted_moves,restart,gap_to_bruteforce,matches_bruteforce_energy,matches_bruteforce_bitstring
6.300000000000004,010000000010000,6.3000000000000895,22,0,1.0000000000000044,False,False
5.700000000000003,000010000010000,5.900000000000027,14,1,0.400000000000003,False,False
5.700000000000003,010000000000010,5.700000000000124,11,2,0.400000000000003,False,False
5.700000000000003,100000000000001,5.699999999999989,24,3,0.400000000000003,False,False
5.699999999999999,100000001000000,5.699999999999939,30,4,0.39999999999999947,False,False
5.5,100000000000010,5.500000000000142,18,5,0.20000000000000018,False,False
5.899999999999999,100000000100000,5.899999999999231,39,6,0.5999999999999988,False,False
6.100000000000001,001000000000001,6.100000000000087,15,7,0.8000000000000016,False,False
5.300000000000001,100000000000100,6.09999999999998,26,8,8.881784197001252e-16,True,True
5.5,100000000000010,5.499999999999993,10,9,0.20000000000000018,False,False
5.899999999999999,100000000100000,5.8999999999999915,15,10,0.5999999999999988,False,False
5.899999999999999,000001000010000,6.100000000000033,12,11,0.5999999999999988,False,False
5.5,100000000000010,5.499999999999815,11,12,0.20000000000000018,False,False
5.699999999999999,100000001000000,7.499999999999986,15,13,0.39999999999999947,False,False
5.5,100000000000010,5.499999999999986,8,14,0.20000000000000018,False,False
5.899999999999999,100000000100000,5.89999999999997,12,15,0.5999999999999988,False,False
5.5,000010000100000,5.700000000000173,28,16,0.20000000000000018,False,False
5.5,100000000000010,7.099999999999973,22,17,0.20000000000000018,False,False
5.899999999999999,000001000010000,6.0999999999999375,17,18,0.5999999999999988,False,False
5.300000000000001,100000000000100,5.699999999999918,8,19,8.881784197001252e-16,True,True
5.5,100000000000010,5.499999999999886,14,20,0.20000000000000018,False,False
5.5,000010000100000,5.49999999999973,17,21,0.20000000000000018,False,False
5.700000000000003,010000000000010,5.699999999999974,19,22,0.400000000000003,False,False
5.899999999999999,100000000100000,5.9000000000001265,21,23,0.5999999999999988,False,False
5.5,100000000000010,7.100000000000001,20,24,0.20000000000000018,False,False
5.300000000000001,100000000000100,6.500000000000064,32,25,8.881784197001252e-16,True,True
6.100000000000001,010000000100000,6.100000000000087,17,26,0.8000000000000016,False,False
5.900000000000006,010000000000001,6.099999999999717,17,27,0.6000000000000059,False,False
5.300000000000001,100000000000100,6.100000000000101,10,28,8.881784197001252e-16,True,True
5.300000000000001,100000000000100,5.500000000000014,13,29,8.881784197001252e-16,True,True
5.699999999999999,100000001000000,5.699999999999882,10,30,0.39999999999999947,False,False
5.5,100000000000010,5.500000000000107,15,31,0.20000000000000018,False,False
5.300000000000001,100000000000100,5.299999999999969,14,32,8.881784197001252e-16,True,True
